round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,182,50,-1,-1,100,0.3780279741,231.034626,999.168525,986.4906235,820.799255,1152.181992,0.09878090384,0.03144438105
2,92,50,-1,-1,100,0.3697841705,118.557452,382.5208196,378.9022855,369.8306655,387.9739055,0.03088627135,0.01808336487
