Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.67315339,-15.02713515,9.745323195,-1.741218739e-06,5.399709889,5.087865181e-08,30.00819398,-23.43617247,-6.999731953,-3.074766548e-05,29.69089509,-0.0003845263471
1,29.66106004,-15.02713515,9.745323195,-1.741218739e-06,5.399709903,5.087865181e-08,29.99596341,-23.43617247,-6.99973196,-3.075457518e-05,29.69089509,-0.0003845263471
2,29.62504798,-15.02713515,9.745323195,-1.741218739e-06,5.399709944,5.087865181e-08,29.95954273,-23.43617247,-6.999731981,-3.077515115e-05,29.69089509,-0.0003845263471
3,29.56551922,-15.02713515,9.745323195,-1.741218739e-06,5.399710013,5.087865181e-08,29.8993385,-23.43617247,-6.999732015,-3.08091637e-05,29.69089509,-0.0003845263471
4,29.48287575,-15.02713515,9.745323195,-1.741218739e-06,5.399710109,5.087865181e-08,29.81575728,-23.43617247,-6.999732063,-3.085638314e-05,29.69089509,-0.0003845263471
5,29.37751956,-15.02713515,9.745323195,-1.741218739e-06,5.399710231,5.087865181e-08,29.70920561,-23.43617247,-6.999732124,-3.091657981e-05,29.69089509,-0.0003845263471
6,29.24985264,-15.02713515,9.745323195,-1.741218739e-06,5.399710378,5.087865181e-08,29.58009007,-23.43617247,-6.999732198,-3.098952399e-05,29.69089509,-0.0003845263471
7,29.100277,-15.02713515,9.745323195,-1.741218739e-06,5.399710551,5.087865181e-08,29.4288172,-23.43617247,-6.999732284,-3.107498603e-05,29.69089509,-0.0003845263471
8,28.92919462,-15.02713515,9.745323195,-1.741218739e-06,5.399710749,5.087865181e-08,29.25579356,-23.43617247,-6.999732383,-3.117273622e-05,29.69089509,-0.0003845263471
9,28.73700751,-15.02713515,9.745323195,-1.741218739e-06,5.399710972,5.087865181e-08,29.06142571,-23.43617247,-6.999732494,-3.128254488e-05,29.69089509,-0.0003845263471
10,28.52411766,-15.02713515,9.745323195,-1.741218739e-06,5.399711218,5.087865181e-08,28.84612021,-23.43617247,-6.999732617,-3.140418233e-05,29.69089509,-0.0003845263471
11,28.29092705,-15.02713515,9.745323195,-1.741218739e-06,5.399711488,5.087865181e-08,28.6102836,-23.43617247,-6.999732752,-3.153741889e-05,29.69089509,-0.0003845263471
12,28.03783769,-15.02713515,9.745323195,-1.741218739e-06,5.399711781,5.087865181e-08,28.35432246,-23.43617247,-6.999732899,-3.168202486e-05,29.69089509,-0.0003845263471
