round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,29.67315339,-15.02713515,9.745323195,-1.741218739e-06,5.399709889,5.087865181e-08,30.00819398,-23.43617247,-6.999731953,-3.074766548e-05,29.69089509,-0.0003845263471
1,1,29.66106004,-15.02713515,9.745323195,-1.741218739e-06,5.399709903,5.087865181e-08,29.99596341,-23.43617247,-6.99973196,-3.075457518e-05,29.69089509,-0.0003845263471
1,2,29.62504798,-15.02713515,9.745323195,-1.741218739e-06,5.399709944,5.087865181e-08,29.95954273,-23.43617247,-6.999731981,-3.077515115e-05,29.69089509,-0.0003845263471
1,3,29.56551922,-15.02713515,9.745323195,-1.741218739e-06,5.399710013,5.087865181e-08,29.8993385,-23.43617247,-6.999732015,-3.08091637e-05,29.69089509,-0.0003845263471
1,4,29.48287575,-15.02713515,9.745323195,-1.741218739e-06,5.399710109,5.087865181e-08,29.81575728,-23.43617247,-6.999732063,-3.085638314e-05,29.69089509,-0.0003845263471
1,5,29.37751956,-15.02713515,9.745323195,-1.741218739e-06,5.399710231,5.087865181e-08,29.70920561,-23.43617247,-6.999732124,-3.091657981e-05,29.69089509,-0.0003845263471
1,6,29.24985264,-15.02713515,9.745323195,-1.741218739e-06,5.399710378,5.087865181e-08,29.58009007,-23.43617247,-6.999732198,-3.098952399e-05,29.69089509,-0.0003845263471
1,7,29.100277,-15.02713515,9.745323195,-1.741218739e-06,5.399710551,5.087865181e-08,29.4288172,-23.43617247,-6.999732284,-3.107498603e-05,29.69089509,-0.0003845263471
1,8,28.92919462,-15.02713515,9.745323195,-1.741218739e-06,5.399710749,5.087865181e-08,29.25579356,-23.43617247,-6.999732383,-3.117273622e-05,29.69089509,-0.0003845263471
1,9,28.73700751,-15.02713515,9.745323195,-1.741218739e-06,5.399710972,5.087865181e-08,29.06142571,-23.43617247,-6.999732494,-3.128254488e-05,29.69089509,-0.0003845263471
1,10,28.52411766,-15.02713515,9.745323195,-1.741218739e-06,5.399711218,5.087865181e-08,28.84612021,-23.43617247,-6.999732617,-3.140418233e-05,29.69089509,-0.0003845263471
1,11,28.29092705,-15.02713515,9.745323195,-1.741218739e-06,5.399711488,5.087865181e-08,28.6102836,-23.43617247,-6.999732752,-3.153741889e-05,29.69089509,-0.0003845263471
1,12,28.03783769,-15.02713515,9.745323195,-1.741218739e-06,5.399711781,5.087865181e-08,28.35432246,-23.43617247,-6.999732899,-3.168202486e-05,29.69089509,-0.0003845263471
1,13,27.76525158,-15.02713515,9.745323195,-1.741218739e-06,5.399712096,5.087865181e-08,28.07864332,-23.43617247,-6.999733057,-3.183777056e-05,29.69089509,-0.0003845263471
1,14,27.4735707,-15.02713515,9.745323195,-1.741218739e-06,5.399712434,5.087865181e-08,27.78365276,-23.43617247,-6.999733225,-3.200442631e-05,29.69089509,-0.0003845263471
1,15,27.16319706,-15.02713515,9.745323195,-1.741218739e-06,5.399712793,5.087865181e-08,27.46975732,-23.43617247,-6.999733405,-3.218176242e-05,29.69089509,-0.0003845263471
1,16,26.83453264,-15.02713515,9.745323195,-1.741218739e-06,5.399713173,5.087865181e-08,27.13736357,-23.43617247,-6.999733595,-3.236954921e-05,29.69089509,-0.0003845263471
1,17,26.48797944,-15.02713515,9.745323195,-1.741218739e-06,5.399713574,5.087865181e-08,26.78687805,-23.43617247,-6.999733795,-3.256755699e-05,29.69089509,-0.0003845263471
1,18,26.12393946,-15.02713515,9.745323195,-1.741218739e-06,5.399713995,5.087865181e-08,26.41870733,-23.43617247,-6.999734006,-3.277555607e-05,29.69089509,-0.0003845263471
1,19,25.74281469,-15.02713515,9.745323195,-1.741218739e-06,5.399714436,5.087865181e-08,26.03325796,-23.43617247,-6.999734226,-3.299331678e-05,29.69089509,-0.0003845263471
1,20,25.34500713,-15.02713515,9.745323195,-1.741218739e-06,5.399714896,5.087865181e-08,25.6309365,-23.43617247,-6.999734457,-3.322060942e-05,29.69089509,-0.0003845263471
1,21,24.93091878,-15.02713515,9.745323195,-1.741218739e-06,5.399715375,5.087865181e-08,25.21214951,-23.43617247,-6.999734696,-3.345720431e-05,29.69089509,-0.0003845263471
1,22,24.50095162,-15.02713515,9.745323195,-1.741218739e-06,5.399715873,5.087865181e-08,24.77730353,-23.43617247,-6.999734945,-3.370287176e-05,29.69089509,-0.0003845263471
1,23,24.05550765,-15.02713515,9.745323195,-1.741218739e-06,5.399716388,5.087865181e-08,24.32680514,-23.43617247,-6.999735203,-3.39573821e-05,29.69089509,-0.0003845263471
1,24,23.59498887,-15.02713515,9.745323195,-1.741218739e-06,5.399716921,5.087865181e-08,23.86106088,-23.43617247,-6.999735469,-3.422050563e-05,29.69089509,-0.0003845263471
1,25,23.11979727,-15.02713515,9.745323195,-1.741218739e-06,5.399717471,5.087865181e-08,23.38047731,-23.43617247,-6.999735744,-3.449201267e-05,29.69089509,-0.0003845263471
1,26,22.63033485,-15.02713515,9.745323195,-1.741218739e-06,5.399718037,5.087865181e-08,22.88546098,-23.43617247,-6.999736027,-3.477167354e-05,29.69089509,-0.0003845263471
1,27,22.1270036,-15.02713515,9.745323195,-1.741218739e-06,5.39971862,5.087865181e-08,22.37641846,-23.43617247,-6.999736318,-3.505925854e-05,29.69089509,-0.0003845263471
1,28,21.61020551,-15.02713515,9.745323195,-1.741218739e-06,5.399719218,5.087865181e-08,21.8537563,-23.43617247,-6.999736617,-3.5354538e-05,29.69089509,-0.0003845263471
1,29,21.08034259,-15.02713515,9.745323195,-1.741218739e-06,5.399719831,5.087865181e-08,21.31788106,-23.43617247,-6.999736924,-3.565728223e-05,29.69089509,-0.0003845263471
1,30,20.53781683,-15.02713515,9.745323195,-1.741218739e-06,5.399720458,5.087865181e-08,20.76919929,-23.43617247,-6.999737238,-3.596726154e-05,29.69089509,-0.0003845263471
1,31,19.98303022,-15.02713515,9.745323195,-1.741218739e-06,5.3997211,5.087865181e-08,20.20811754,-23.43617247,-6.999737559,-3.628424625e-05,29.69089509,-0.0003845263471
1,32,19.41638476,-15.02713515,9.745323195,-1.741218739e-06,5.399721756,5.087865181e-08,19.63504239,-23.43617247,-6.999737886,-3.660800667e-05,29.69089509,-0.0003845263471
1,33,18.83828244,-15.02713515,9.745323195,-1.741218739e-06,5.399722425,5.087865181e-08,19.05038037,-23.43617247,-6.999738221,-3.693831312e-05,29.69089509,-0.0003845263471
1,34,18.24912525,-15.02713515,9.745323195,-1.741218739e-06,5.399723106,5.087865181e-08,18.45453806,-23.43617247,-6.999738562,-3.727493591e-05,29.69089509,-0.0003845263471
1,35,17.6493152,-15.02713515,9.745323195,-1.741218739e-06,5.3997238,5.087865181e-08,17.84792199,-23.43617247,-6.999738909,-3.761764536e-05,29.69089509,-0.0003845263471
1,36,17.03925428,-15.02713515,9.745323195,-1.741218739e-06,5.399724506,5.087865181e-08,17.23093874,-23.43617247,-6.999739262,-3.796621179e-05,29.69089509,-0.0003845263471
1,37,16.41934448,-15.02713515,9.745323195,-1.741218739e-06,5.399725223,5.087865181e-08,16.60399486,-23.43617247,-6.99973962,-3.83204055e-05,29.69089509,-0.0003845263471
1,38,15.78998779,-15.02713515,9.745323195,-1.741218739e-06,5.399725952,5.087865181e-08,15.9674969,-23.43617247,-6.999739984,-3.867999681e-05,29.69089509,-0.0003845263471
1,39,15.15158622,-15.02713515,9.745323195,-1.741218739e-06,5.39972669,5.087865181e-08,15.32185142,-23.43617247,-6.999740354,-3.904475604e-05,29.69089509,-0.0003845263471
1,40,14.50454175,-15.02713515,9.745323195,-1.741218739e-06,5.399727439,5.087865181e-08,14.66746498,-23.43617247,-6.999740728,-3.94144535e-05,29.69089509,-0.0003845263471
1,41,13.84925639,-15.02713515,9.745323195,-1.741218739e-06,5.399728197,5.087865181e-08,14.00474413,-23.43617247,-6.999741107,-3.978885951e-05,29.69089509,-0.0003845263471
1,42,13.18613213,-15.02713515,9.745323195,-1.741218739e-06,5.399728964,5.087865181e-08,13.33409544,-23.43617247,-6.999741491,-4.016774438e-05,29.69089509,-0.0003845263471
1,43,12.51557095,-15.02713515,9.745323195,-1.741218739e-06,5.39972974,5.087865181e-08,12.65592544,-23.43617247,-6.999741879,-4.055087843e-05,29.69089509,-0.0003845263471
1,44,11.83797487,-15.02713515,9.745323195,-1.741218739e-06,5.399730524,5.087865181e-08,11.97064072,-23.43617247,-6.999742271,-4.093803196e-05,29.69089509,-0.0003845263471
1,45,11.51573789,-15.0172644,9.738718631,-4.81650828e-05,5.398802548,-2.201639741e-05,11.6406178,-23.41859518,-6.991360864,2.447074767e-05,29.6913776,-0.0004065936231
1,46,11.221126,-14.98798807,9.719305083,-0.000184307624,5.396065418,-8.68243324e-05,11.33056752,-23.36671301,-6.966634729,0.0002162475852,29.69280771,-0.0004714015581
1,47,10.95290254,-14.93981006,9.687682764,-0.0004054752658,5.391590501,-0.0001922820865,11.03967891,-23.28180055,-6.926191579,0.0005271415028,29.69515929,-0.0005768593122
1,48,10.70983081,-14.87323429,9.64445189,-0.0007069744318,5.385449164,-0.00033629882,10.767141,-23.16513239,-6.870659127,0.0009499015229,29.69840623,-0.0007208760456
1,49,10.49067415,-14.78876464,9.590212675,-0.001084111545,5.377712773,-0.000516783693,10.51214282,-23.01798312,-6.800665083,0.001477276668,29.70252239,-0.0009013609186
1,50,10.29419587,-14.68690503,9.525565334,-0.00153219303,5.368452695,-0.0007316458659,10.27387339,-22.84162732,-6.716837162,0.002102015959,29.70748165,-0.001116223091
1,51,10.11915931,-14.56815936,9.451110081,-0.00204652531,5.357740296,-0.0009787944986,10.05152175,-22.63733957,-6.619803076,0.00281686842,29.71325789,-0.001363371724
