round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,-29.67308592,-15.02719174,9.745373416,-1.741218739e-06,5.39988155,5.087865181e-08,-30.00527571,-23.43622741,-6.999869282,-3.074766548e-05,29.69089509,-0.0002197314252
1,1,-29.66099268,-15.02719174,9.745373419,-1.741218739e-06,5.399881557,5.087865181e-08,-29.99304724,-23.43622742,-6.999869289,-3.074766548e-05,29.6908951,-0.0002197202315
1,2,-29.62498097,-15.02719175,9.74537343,-1.741218739e-06,5.399881578,5.087865181e-08,-29.95663281,-23.43622745,-6.99986931,-3.074766548e-05,29.69089512,-0.0002196868984
1,3,-29.56545278,-15.02719177,9.745373446,-1.741218739e-06,5.399881612,5.087865181e-08,-29.89643891,-23.43622751,-6.999869344,-3.074766548e-05,29.69089516,-0.0002196317982
1,4,-29.48281009,-15.0271918,9.74537347,-1.741218739e-06,5.39988166,5.087865181e-08,-29.81287203,-23.43622758,-6.999869392,-3.074766548e-05,29.6908952,-0.0002195553027
1,5,-29.3774549,-15.02719183,9.745373499,-1.741218739e-06,5.399881721,5.087865181e-08,-29.70633865,-23.43622768,-6.999869453,-3.074766548e-05,29.69089526,-0.0002194577842
1,6,-29.24978919,-15.02719187,9.745373535,-1.741218739e-06,5.399881795,5.087865181e-08,-29.57724527,-23.4362278,-6.999869527,-3.074766548e-05,29.69089534,-0.0002193396147
1,7,-29.10021497,-15.02719192,9.745373578,-1.741218739e-06,5.399881881,5.087865181e-08,-29.42599836,-23.43622794,-6.999869613,-3.074766548e-05,29.69089542,-0.0002192011663
1,8,-28.92913422,-15.02719197,9.745373626,-1.741218739e-06,5.39988198,5.087865181e-08,-29.25300441,-23.43622809,-6.999869712,-3.074766548e-05,29.69089552,-0.0002190428111
1,9,-28.73694894,-15.02719204,9.74537368,-1.741218739e-06,5.399882091,5.087865181e-08,-29.05866991,-23.43622827,-6.999869823,-3.074766548e-05,29.69089564,-0.0002188649212
1,10,-28.5240611,-15.0271921,9.74537374,-1.741218739e-06,5.399882215,5.087865181e-08,-28.84340136,-23.43622847,-6.999869947,-3.074766548e-05,29.69089576,-0.0002186678686
1,11,-28.29087272,-15.02719218,9.745373806,-1.741218739e-06,5.39988235,5.087865181e-08,-28.60760522,-23.43622869,-6.999870081,-3.074766548e-05,29.69089589,-0.0002184520256
1,12,-28.03778576,-15.02719226,9.745373877,-1.741218739e-06,5.399882496,5.087865181e-08,-28.351688,-23.43622892,-6.999870228,-3.074766548e-05,29.69089604,-0.0002182177641
1,13,-27.76520224,-15.02719234,9.745373954,-1.741218739e-06,5.399882654,5.087865181e-08,-28.07605617,-23.43622917,-6.999870386,-3.074766548e-05,29.6908962,-0.0002179654562
