round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,82,7,7,-1,20480,0.3554900887,24.668458,329.8678806,326.2538655,369.6817387,282.8259924,0.06697695482,0.09855689833
2,78,8,8,-1,20480,0.3583652234,17.741162,133.5509163,130.5989228,185.7526426,75.44520289,0.09283078267,0.1442087156
