Step,DF_001,DF_002,DF_003,DF_004,DF_005,DF_006,DF_007,DF_008,DF_009,DF_010,DF_011,DF_012,DF_013,DF_014,DF_015,DF_016,DF_017,DF_018,DF_019,DF_020,DF_021,DF_022,DF_023,DF_024,DF_025,DF_026,DF_027,DF_028,DF_029,DF_030,DF_031,DF_032,DF_033,DF_034,DF_035,DF_036,DF_037,DF_038,DF_039,DF_040,DF_041,DF_042,DF_043,DF_044,DF_045,DF_046,DF_047,DF_048,DF_049,DF_050,DF_051,DF_052,DF_053,DF_054,DF_055,DF_056,DF_057,DF_058,DF_059,DF_060,DF_061,DF_062,DF_063,DF_064,DF_065,DF_066,DF_067,DF_068,DF_069,DF_070,DF_071,DF_072,DF_073,DF_074,DF_075,DF_076,DF_077,DF_078,DF_079,DF_080,DF_081,DF_082,DF_083,DF_084,DF_085,DF_086,DF_087,DF_088,DF_089,DF_090,DF_091,DF_092,DF_093,DF_094,DF_095,DF_096,DF_097,DF_098,DF_099,DF_100,DF_101,DF_102,DF_103,DF_104,DF_105,DF_106,DF_107,DF_108,DF_109,DF_110,DF_111,DF_112,DF_113,DF_114,DF_115,DF_116,DF_117,DF_118,DF_119,DF_120,DF_121,DF_122,DF_123,DF_124,DF_125,DF_126,DF_127,DF_128,DF_129,DF_130,DF_131,DF_132,DF_133,DF_134,DF_135,DF_136,DF_137,DF_138,DF_139,DF_140,DF_141,DF_142,DF_143,DF_144,DF_145,DF_146,DF_147,DF_148,DF_149,DF_150,DF_151,DF_152,DF_153,DF_154,DF_155,DF_156,DF_157,DF_158,DF_159,DF_160,DF_161,DF_162,DF_163,DF_164,DF_165,DF_166,DF_167,DF_168,DF_169,DF_170,DF_171,DF_172,DF_173,DF_174,DF_175,DF_176,DF_177,DF_178,DF_179,DF_180
0,0.06617358153,0.07706488241,0.08053261418,0.07618166372,0.1739297585,0.07676110269,0.1136251675,0.145782919,0.1596195113,0.1533161819,0.07532776013,0.08459207905,0.08524084406,0.07797301632,0.146393466,0.03919837862,0.04975497924,0.0553442733,0.05195647702,0.04332158005,0.001622715491,0.002009181291,0.002232231675,0.002234478901,0.01907316791,0.002237304801,0.004290425496,0.007000721253,0.008958808705,0.009815827014,0.001425515582,0.001830399745,0.002108935619,0.002183143968,0.0226607893,0.004381252226,0.009798020684,0.0184406718,0.02752304909,0.03473846333,0.02976629649,0.02474737712,0.01846192351,0.01279520169,0.04147275007,0.005719924312,0.009124768853,0.01254963027,0.01388257719,0.01299190256,0.03427364175,0.02738883238,0.01963948887,0.01312295545,0.03438001232,0.002752730354,0.003714833526,0.004374034638,0.004092737112,0.003283659619,0.0007772946876,0.0006822918963,0.0005374005719,0.0003915927083,0.004572604061,0.0001589901383,0.000319050969,0.0005430114271,0.0006829097012,0.0007108579656,0.0006750722406,0.0006164897659,0.0005051785368,0.0003818124432,0.005515951059,0.0003303671047,0.0007836868931,0.001557964947,0.00231643186,0.0028125319,6.029881184e-06,1.563382394e-05,3.067870137e-05,4.463802252e-05,0.008636520923,0.0001484079612,0.000584791027,0.001548532753,0.002365994248,0.002592899777,3.133264446e-08,1.738658288e-07,6.631845464e-07,1.636196783e-06,0.004542938315,2.323317059e-05,0.0001418906035,0.0005077358063,0.0008664360076,0.0009835777594,8.962883263e-08,5.933217579e-07,2.813481345e-06,8.802415442e-06,0.009633032762,0.0001849153752,0.0007891461751,0.002118481515,0.003085699445,0.003269627277,6.689465929e-08,5.359687103e-07,3.076087303e-06,1.147848555e-05,0.01239266044,0.0003209890062,0.001201598449,0.002856121799,0.003752950044,0.003684394794,3.583469527e-08,3.654049167e-07,2.669047409e-06,1.244254765e-05,0.01523403146,0.0004944791364,0.00156864348,0.003197303756,0.003650275087,0.003218239348,4.696040734e-09,7.671475065e-08,8.614476259e-07,5.758220978e-06,0.01607096452,0.0003962575245,0.001128814137,0.001989589677,0.001840458978,0.001315470238,3.910973053e-11,1.668925607e-09,4.186660358e-08,5.115259292e-07,0.01259076017,5.159972175e-05,0.000145901324,0.0002146851431,0.0001218520487,4.778443917e-05,9.464976033e-10,3.018334922e-08,5.658403788e-07,5.283487807e-06,0.02334823006,0.0001320279197,0.0002565894184,0.0002665470865,0.0001097397323,3.114674489e-05,1.349281786e-08,3.222706899e-07,4.524989305e-06,3.235718315e-05,0.03607306653,0.0002264532612,0.000326257308,0.000256678354,8.09168477e-05,1.745444122e-05,1.206527749e-09,5.272759228e-08,1.204169899e-06,1.215241624e-05,0.03317438807,4.669092416e-05,4.843616503e-05,2.461741758e-05,3.783795526e-06,3.593607807e-07
1,0.06616433995,0.07705553163,0.08052431804,0.07617510415,0.1739419446,0.07678709322,0.1136724421,0.1458540606,0.159709781,0.1534138186,0.07532482494,0.08459147262,0.08524294345,0.07797722543,0.1464179745,0.03922141439,0.04979090967,0.0553911518,0.05200747963,0.04336946924,0.001622584367,0.002009106408,0.002232245663,0.002234582706,0.01907742214,0.002239105229,0.0042946683,0.007008841713,0.008970852145,0.009830686971,0.001425256863,0.001830122559,0.002108679645,0.002182939562,0.02266363753,0.004383686428,0.009804710074,0.01845543901,0.02754859189,0.03477476792,0.02976191142,0.02474419242,0.0184598916,0.01279401349,0.04147565512,0.005721893642,0.009128629228,0.01255585761,0.01389056047,0.01300031561,0.03427234821,0.02738871057,0.01964005544,0.01312373736,0.03438606285,0.002754424266,0.003717642574,0.004377914162,0.004096944021,0.003287460542,0.0007772340804,0.0006822691138,0.0005374065864,0.000391613207,0.004573653395,0.0001591211577,0.0003193740628,0.0005436564329,0.000683849817,0.0007119599924,0.0006749456357,0.0006163925897,0.0005051140188,0.0003817742244,0.00551663247,0.0003305497819,0.0007842193934,0.001559206624,0.0023185714,0.002815457245,6.028134991e-06,1.563056669e-05,3.067480223e-05,4.463569733e-05,0.008639099007,0.0001486339122,0.0005858852243,0.001551931616,0.00237209542,0.002600535869,3.132043562e-08,1.738170871e-07,6.630711308e-07,1.636082099e-06,0.004544590907,2.328104901e-05,0.0001422499799,0.0005092444157,0.000869478516,0.0009875465657,8.96156004e-08,5.932918843e-07,2.813613419e-06,8.803619267e-06,0.009637121762,0.000185292038,0.0007910842506,0.002124508833,0.00309596059,0.003282015007,6.689222252e-08,5.360013332e-07,3.07657385e-06,1.148133219e-05,0.01239852703,0.0003216801036,0.001204689008,0.002864579579,0.003765883509,0.003698817331,3.583842431e-08,3.654784981e-07,2.669844617e-06,1.24473819e-05,0.01524218446,0.000495616275,0.001572908218,0.003207241103,0.003663411901,0.003231348446,4.697257302e-09,7.674301568e-08,8.618592567e-07,5.761553978e-06,0.01608121631,0.0003973431376,0.001132439853,0.001996853141,0.00184822571,0.001321750828,3.914269323e-11,1.670591089e-09,4.191487876e-08,5.121890171e-07,0.01260298625,5.182766972e-05,0.000146644459,0.0002159134284,0.0001226576371,4.814273745e-05,9.47678248e-10,3.022568301e-08,5.66721817e-07,5.292475177e-06,0.02337440745,0.0001326675657,0.0002580060096,0.0002681860938,0.0001105145992,3.139503893e-05,1.351408948e-08,3.228287776e-07,4.533527878e-06,3.242287817e-05,0.0361179158,0.0002276290754,0.0003281719827,0.0002583459939,8.151780623e-05,1.760030828e-05,1.209357142e-09,5.286124815e-08,1.207450829e-06,1.218765674e-05,0.03322562327,4.700955873e-05,4.880700066e-05,2.482492289e-05,3.820302407e-06,3.632727785e-07
2,0.06613680161,0.07702765829,0.0804995772,0.07615553083,0.1739781646,0.07686445604,0.1138131802,0.1460658818,0.1599785969,0.153704614,0.07531605283,0.08458962634,0.08524915036,0.07798971602,0.1464909263,0.03929005495,0.04989800161,0.05553090954,0.05215957314,0.0435123134,0.001622192958,0.002008882036,0.002232285593,0.002234889964,0.01909008545,0.002244472048,0.004307320129,0.007033064743,0.009006790437,0.00987504484,0.001424485881,0.001829296165,0.002107915981,0.002182329162,0.02267210751,0.004390936161,0.009824637981,0.01849944134,0.02762472179,0.03488299832,0.02974884508,0.02473469973,0.01845383243,0.01279046833,0.041484289,0.005727755425,0.009140121573,0.01257439911,0.01391433388,0.01302537243,0.0342684813,0.02738833427,0.01964173191,0.01312605822,0.03440407334,0.002759471999,0.003726015676,0.004389481104,0.004109490586,0.003298799226,0.0007770531407,0.0006822007942,0.0005374240765,0.0003916739211,0.00457677698,0.0001595117267,0.0003203375668,0.000545580586,0.0006866553813,0.0007152498778,0.0006745683679,0.0006161028866,0.0005049215566,0.0003816601145,0.005518658708,0.0003310938317,0.0007858056862,0.001562906382,0.002324948077,0.002824177951,6.022930079e-06,1.562084754e-05,3.066314234e-05,4.462869124e-05,0.008646772049,0.000149308299,0.0005891532915,0.001562089613,0.002390343561,0.002623391445,3.12840517e-08,1.736716701e-07,6.627320055e-07,1.635736556e-06,0.004549510085,2.342410259e-05,0.0001433247493,0.0005137600669,0.0008785952813,0.0009994513006,8.95760478e-08,5.93201743e-07,2.814000499e-06,8.807183735e-06,0.009649296708,0.0001864174433,0.0007968796714,0.002142546142,0.003126697192,0.003319155685,6.688483039e-08,5.360972834e-07,3.078015575e-06,1.148978261e-05,0.01241599683,0.0003237454582,0.001213932812,0.002889896077,0.003804634126,0.003742069486,3.584944694e-08,3.656967631e-07,2.672212572e-06,1.246175161e-05,0.01526646638,0.0004990156111,0.001585667666,0.003236994987,0.003702783659,0.003270674042,4.700866787e-09,7.682698046e-08,8.630830007e-07,5.771467927e-06,0.01611175393,0.0004005911618,0.001143297728,0.002018623862,0.001871531161,0.001340617561,3.924079559e-11,1.675550518e-09,4.205870011e-08,5.14165289e-07,0.0126394304,5.251193596e-05,0.0001488782301,0.0002196100949,0.0001250864229,4.922487613e-05,9.511965733e-10,3.035189089e-08,5.693506556e-07,5.319288949e-06,0.0234524636,0.000134589315,0.0002622677127,0.000273123055,0.0001128528426,3.214564353e-05,1.357753382e-08,3.244939527e-07,4.559013934e-06,3.261903069e-05,0.03625168254,0.0002311641189,0.0003339360988,0.0002633726625,8.333257577e-05,1.804160728e-05,1.217810126e-09,5.326072347e-08,1.217261097e-06,1.229306915e-05,0.03337853004,4.797062269e-05,4.99273552e-05,2.545278893e-05,3.93103068e-06,3.751672085e-07
3,0.06609121979,0.0769814905,0.08045856107,0.07612304462,0.1740378138,0.07699223019,0.1140456972,0.1464159364,0.1604229764,0.1541854628,0.07530144875,0.08458644167,0.08525926359,0.07801022041,0.1466114166,0.03940366284,0.05007534491,0.05576246111,0.05241169648,0.04374921983,0.001621542853,0.002008506607,0.002232345939,0.002235391779,0.01911100145,0.002253361356,0.004328291155,0.007073242684,0.009066443433,0.009948722485,0.001423209605,0.001827926902,0.002106648996,0.002181314541,0.02268607036,0.00440292358,0.009857605244,0.01857226942,0.02775078729,0.03506230251,0.02972721898,0.02471897799,0.01844378865,0.01278458555,0.04149850548,0.005737436606,0.009159107947,0.01260504013,0.01395363319,0.01306680515,0.03426204018,0.02738766763,0.01964446813,0.01312986988,0.03443382203,0.002767827616,0.003739883545,0.00440864862,0.004130292988,0.003317608552,0.0007767525304,0.0006820862943,0.0005374516083,0.0003917732061,0.004581936502,0.0001601587056,0.000321934802,0.0005487725268,0.0006913129429,0.0007207152076,0.0006739438877,0.0006156229266,0.0005046023038,0.0003814705031,0.0055219986,0.0003319933709,0.0007884297914,0.001569029496,0.002335506768,0.002838624581,6.014309782e-06,1.560471741e-05,3.064370805e-05,4.461684086e-05,0.008659442314,0.0001504281424,0.0005945874917,0.001579002065,0.002420771558,0.002661557134,3.122381712e-08,1.734304016e-07,6.621668625e-07,1.635152133e-06,0.004557635065,2.36621524e-05,0.0001451165576,0.0005213013663,0.0008938530094,0.001019416021,8.951017744e-08,5.93048858e-07,2.81461994e-06,8.813009064e-06,0.009669417346,0.0001882901641,0.000806539278,0.002172655922,0.003178102708,0.003381384768,6.687216526e-08,5.362519637e-07,3.080375325e-06,1.150366442e-05,0.01244487478,0.00032718385,0.001229347066,0.002932176284,0.00386947341,0.003814574082,3.586739865e-08,3.660547686e-07,2.676107086e-06,1.248541966e-05,0.01530661657,0.0005046780509,0.001606956555,0.003286714499,0.003768701708,0.003336637554,4.706789706e-09,7.696510391e-08,8.650991862e-07,5.787818855e-06,0.01616226407,0.0004060105409,0.001161447966,0.002055079107,0.001910643795,0.001372349959,3.940277546e-11,1.68374801e-09,4.229665028e-08,5.174376362e-07,0.01269979414,5.366120681e-05,0.000152639977,0.0002258507858,0.000129201039,5.106452515e-05,9.570207126e-10,3.056098649e-08,5.737094426e-07,5.363779104e-06,0.0235818335,0.0001378224467,0.0002694566326,0.0002814716189,0.0001168210706,3.342405342e-05,1.368273849e-08,3.27257264e-07,4.601338262e-06,3.294499301e-05,0.03647350042,0.0002371195702,0.0003436726812,0.0002718845483,8.641684358e-05,1.879435269e-05,1.231873502e-09,5.39258995e-08,1.233610005e-06,1.246887317e-05,0.03363239433,4.960012922e-05,5.183315357e-05,2.65240744e-05,4.120863724e-06,3.956581632e-07
4,0.06602781462,0.07691720534,0.08040137338,0.07607767385,0.1741201622,0.07716939198,0.1143682335,0.1469017192,0.1610399366,0.154853334,0.07528096016,0.08458174625,0.08527300004,0.07803839118,0.1467784837,0.03956167968,0.05032220558,0.05608501531,0.05276318455,0.04407973348,0.001620633928,0.002007976032,0.002232418022,0.002236075851,0.01914000418,0.002265739138,0.004357523461,0.007129304378,0.009149769282,0.01005174081,0.001421434003,0.001826019343,0.0021048805,0.002179894366,0.0227053758,0.004419572503,0.009903426429,0.01867356306,0.02792625725,0.035312046,0.02969713969,0.02469708958,0.01842978758,0.01277637198,0.04151812732,0.005750859219,0.009185444004,0.01264756057,0.01400819383,0.01312435206,0.0342529968,0.02738665,0.01964819442,0.01313511035,0.03447507408,0.002779451584,0.003759191843,0.004435356101,0.004159302425,0.003343858529,0.0007763320738,0.0006819241013,0.0005374869801,0.0003919088164,0.004589091457,0.0001610597091,0.0003241616218,0.0005532272082,0.0006978202407,0.0007283588452,0.0006730751815,0.0006149543889,0.0005041568024,0.0003812052346,0.005526615634,0.0003332426147,0.0007920767414,0.001577545176,0.002350202076,0.002858744718,6.002308493e-06,1.558219201e-05,3.06163972e-05,4.459983348e-05,0.00867700435,0.0001519933077,0.0006021981863,0.001602733163,0.002463563245,0.002715345615,3.114000743e-08,1.730936191e-07,6.613728812e-07,1.634313477e-06,0.004568901256,2.399591557e-05,0.0001476357478,0.0005319312619,0.0009154276753,0.001047732933,8.941772219e-08,5.928286005e-07,2.815437708e-06,8.820958002e-06,0.009697340356,0.0001909158145,0.000820115486,0.002215069891,0.003250717674,0.003469526747,6.685366197e-08,5.364585845e-07,3.083602775e-06,1.152275611e-05,0.01248496528,0.0003320078956,0.001251025832,0.002991774324,0.003961129261,0.003917345683,3.589176442e-08,3.665459998e-07,2.681472765e-06,1.251810008e-05,0.01536238004,0.0005126291845,0.001636923016,0.003356858852,0.003861965362,0.00343022409,4.714921922e-09,7.715546191e-08,8.678842845e-07,5.810441086e-06,0.01623244939,0.0004136391413,0.001187067822,0.002106669391,0.001966179108,0.001417552319,3.962725363e-11,1.69512671e-09,4.262741106e-08,5.219918037e-07,0.01278384504,5.529492129e-05,0.0001580085254,0.0002347898373,0.0001351254112,5.372705004e-05,9.65122991e-10,3.085223282e-08,5.797878847e-07,5.425886508e-06,0.02376214048,0.0001424298956,0.0002797418748,0.0002934598281,0.0001225496715,3.527940934e-05,1.382946945e-08,3.311156376e-07,4.660499453e-06,3.340107159e-05,0.03678289034,0.0002456237608,0.000357631181,0.0002841321152,9.08788521e-05,1.988926659e-05,1.25158462e-09,5.485937761e-08,1.256581713e-06,1.271617233e-05,0.0339871205,5.19492717e-05,5.459395928e-05,2.808298013e-05,4.399070991e-06,4.259054005e-07
5,0.0659467756,0.07683493257,0.08032805669,0.0760193792,0.1742243615,0.07739485516,0.114778951,0.1475206577,0.1618264783,0.1557052479,0.07525448064,0.08457529833,0.08528999943,0.07807380552,0.146991111,0.03976362034,0.05063801429,0.05649805754,0.05321374646,0.04450381473,0.00161946446,0.00200728386,0.002232490201,0.002236926672,0.01917691836,0.002281580617,0.004394989204,0.007201251214,0.009256858093,0.01018431162,0.001419164127,0.001823576424,0.002102609926,0.002178064408,0.02272985307,0.004440807952,0.009961927964,0.018803006,0.02815071001,0.03563179418,0.02965870004,0.02466908149,0.01841184224,0.01276582284,0.04154294786,0.005767940402,0.009218978752,0.01270173403,0.01407774942,0.01319775558,0.0342412976,0.02738519742,0.01965282268,0.01314170453,0.034527582,0.00279431032,0.003783900241,0.004469567658,0.004196503259,0.00337755448,0.0007757908132,0.0006817118872,0.0005375272666,0.0003920779384,0.004598199199,0.0001622130583,0.0003270162703,0.0005589455783,0.0007061857058,0.0007381983292,0.0006719648097,0.0006140984064,0.0005035850265,0.000380863646,0.005532468203,0.0003348358434,0.0007967324336,0.001588426134,0.002368997423,0.002884501547,5.986952494e-06,1.555325459e-05,3.058102538e-05,4.45772166e-05,0.008699345123,0.00015400637,0.0006120131707,0.001633414064,0.002519050775,0.002785289871,3.103285493e-08,1.726612161e-07,6.603449148e-07,1.63319838e-06,0.004583240251,2.442697719e-05,0.0001509011986,0.0005457567243,0.0009436052463,0.001084865721,8.929816466e-08,5.925343265e-07,2.816409022e-06,8.830857657e-06,0.009732918991,0.0001943068358,0.0008377053997,0.002270187413,0.003345430661,0.003584902165,6.682852332e-08,5.367082837e-07,3.08763505e-06,1.154678898e-05,0.01253607136,0.0003382436686,0.001279138773,0.003069291853,0.0040807886,0.004052000927,3.592188641e-08,3.671624378e-07,2.688243377e-06,1.255945913e-05,0.01543350604,0.0005229187063,0.001675827143,0.003448196517,0.003983866586,0.003552994513,4.725135577e-09,7.739575732e-08,8.714109494e-07,5.839146978e-06,0.01632202602,0.0004235433707,0.001220451482,0.002174121243,0.00203910808,0.001477166072,3.991272095e-11,1.709627889e-09,4.304973174e-08,5.278158988e-07,0.01289141134,5.744358593e-05,0.0001651060902,0.0002466650931,0.000143049823,5.731280184e-05,9.75479082e-10,3.122510879e-08,5.875820997e-07,5.505634961e-06,0.02399318277,0.0001485095923,0.0002933844447,0.0003094383008,0.0001302387701,3.778721784e-05,1.401765288e-08,3.360713807e-07,4.736596138e-06,3.398846713e-05,0.03717973539,0.0002568754197,0.0003761956627,0.0003005000313,9.688476522e-05,2.137360421e-05,1.277028692e-09,5.606635883e-08,1.286332523e-06,1.303692788e-05,0.03444319883,5.509663304e-05,5.831659236e-05,3.019750923e-05,4.779985157e-06,4.677142593e-07
6,0.0658482643,0.0767347585,0.08023859713,0.07594805876,0.1743494512,0.07766747006,0.1152759286,0.1482700993,0.162779564,0.1567382473,0.07522185354,0.08456679115,0.08530982881,0.07811596937,0.1472482283,0.04000906693,0.05102235468,0.05700133229,0.05376344462,0.04502181864,0.001618031241,0.002006421439,0.002232548048,0.002237925707,0.01922155955,0.002300869603,0.004440688812,0.007289153409,0.009387926253,0.0103468308,0.001416404193,0.001820599582,0.00209983452,0.002175817755,0.02275931194,0.004466555576,0.01003294595,0.01896031998,0.02842382129,0.0360212931,0.02961198034,0.02463498662,0.01838995247,0.01275292258,0.04157273259,0.005788592326,0.009259554121,0.01276732677,0.01416202975,0.01328675972,0.03422686521,0.02738320405,0.01965824748,0.01314956497,0.03459108597,0.002812375724,0.003813981462,0.00451127063,0.004241911259,0.003418735379,0.0007751270657,0.0006814465625,0.0005375688635,0.0003922772226,0.004609214965,0.0001636177317,0.0003304992435,0.000565934285,0.0007164280225,0.0007502653762,0.0006706149478,0.0006130556132,0.0005028864276,0.0003804446051,0.005539509842,0.0003367673594,0.0008023834576,0.001601648081,0.002391864032,0.002915872295,5.968260877e-06,1.551785896e-05,3.053733234e-05,4.454840759e-05,0.008726344041,0.0001564724924,0.0006240771454,0.001671241712,0.002587714131,0.002872145363,3.090255498e-08,1.721326878e-07,6.590756866e-07,1.631778271e-06,0.004600579729,2.495777049e-05,0.0001549402812,0.0005629292227,0.0009787849362,0.001131457647,8.915075751e-08,5.921575153e-07,2.817478972e-06,8.842501182e-06,0.009776002552,0.0001984823493,0.0008594505397,0.002338576791,0.003463486754,0.003729347495,6.679573566e-08,5.369902437e-07,3.092397286e-06,1.157544869e-05,0.01259799373,0.00034593047,0.001313930998,0.003165580961,0.004230110448,0.004220785184,3.595697135e-08,3.678946191e-07,2.696342132e-06,1.260911577e-05,0.0155197462,0.0005356201315,0.001724041357,0.003561810447,0.004136206575,0.003707113964,4.737279868e-09,7.768332599e-08,8.756479972e-07,5.873726177e-06,0.01643072048,0.0004358182507,0.001262012316,0.002258446694,0.00213077618,0.001552493937,4.025751921e-11,1.727189742e-09,4.356238898e-08,5.348997928e-07,0.01302237593,6.014943867e-05,0.0001741018313,0.0002618064117,0.0001532395087,6.19625884e-05,9.880669682e-10,3.167926938e-08,5.970937571e-07,5.603122323e-06,0.02427491926,0.0001561970499,0.0003107460299,0.0003298943567,0.0001401682145,4.105384674e-05,1.424735434e-08,3.4213163e-07,4.829818657e-06,3.470921242e-05,0.03766425516,0.0002711496653,0.0003998991406,0.0003215240784,0.0001046676027,2.331416084e-05,1.308336133e-09,5.755453337e-08,1.323088637e-06,1.343394043e-05,0.03500167429,5.91519116e-05,6.315113225e-05,3.296384657e-05,5.284112395e-06,5.236998001e-07
7,0.06573241712,0.07661672988,0.08013292923,0.07586355304,0.1744943647,0.07798602171,0.1158571547,0.1491472962,0.1638960917,0.1579493627,0.07518287561,0.08455585725,0.08533198704,0.07816432146,0.1475487129,0.04029766243,0.05147495135,0.05759482579,0.05441267439,0.0456344753,0.0016163297,0.00200537807,0.002232574537,0.002239051567,0.01927373415,0.002323597821,0.004494649208,0.007393146459,0.00954331129,0.01053987246,0.00141315768,0.001817088903,0.002096549531,0.002173145038,0.02279354343,0.004496740982,0.01011632367,0.01914525809,0.02874535097,0.03648044877,0.02955704964,0.0245948251,0.01836410612,0.01273764579,0.04160722059,0.005812722042,0.00930700436,0.01284409622,0.01426075845,0.01339110694,0.03420960023,0.02738054362,0.01966434711,0.01315859251,0.034665314,0.002833624693,0.003849420322,0.004560474115,0.004295571903,0.003467472308,0.000774338481,0.0006811243308,0.000537607531,0.0003925028138,0.004622091873,0.0001652733167,0.0003346131542,0.0005742053961,0.0007285757379,0.0007646054723,0.0006690274298,0.0006118261936,0.0005020599817,0.0003799465491,0.005547689432,0.0003390314368,0.0008090168971,0.001617189171,0.002418779814,0.00295284655,5.946246535e-06,1.547593255e-05,3.04849887e-05,4.451270346e-05,0.008757872885,0.0001593993128,0.0006384513005,0.001716478284,0.002670182551,0.002976895833,3.074927299e-08,1.715071807e-07,6.575559954e-07,1.630018715e-06,0.004620843301,2.559156418e-05,0.000159788924,0.0005836459358,0.001021484897,0.001188344422,8.897454458e-08,5.916879108e-07,2.818583132e-06,8.855649368e-06,0.009826435702,0.0002034680694,0.0008855371229,0.002420979235,0.003606503235,0.003905247638,6.675408473e-08,5.372918045e-07,3.097803149e-06,1.160837655e-05,0.01267052954,0.0003551207265,0.00135572394,0.003281751331,0.00441124905,0.004426615323,3.599609748e-08,3.687316878e-07,2.705681883e-06,1.266664168e-05,0.01562085247,0.0005508307768,0.001782052433,0.003699109017,0.004321323893,0.003895396784,4.751181694e-09,7.801513966e-08,8.805603374e-07,5.91394446e-06,0.01655826625,0.0004505879034,0.00131228737,0.002360959268,0.002242932939,0.001645236224,4.065981658e-11,1.747745902e-09,4.416413894e-08,5.432344212e-07,0.01317666992,6.346746642e-05,0.0001852171367,0.0002806481531,0.0001660471938,6.786566967e-05,1.002865716e-09,3.221449963e-08,6.083291015e-07,5.718510616e-06,0.02460745464,0.0001656692419,0.0003323019271,0.000355472667,0.0001527121516,4.522311067e-05,1.451875522e-08,3.49307739e-07,4.940440002e-06,3.556610646e-05,0.03823697916,0.0002888068865,0.0004294445852,0.0003479158341,0.0001145402926,2.580168833e-05,1.345679825e-09,5.9333974e-08,1.367144229e-06,1.391083721e-05,0.03566411608,6.426135724e-05,6.929969636e-05,3.651279491e-05,5.939782021e-06,5.975339935e-07
8,0.06559934816,0.07648085807,0.08001094084,0.07576565025,0.1746579346,0.07834922712,0.1165205184,0.1501493864,0.165172865,0.1593355735,0.07513730067,0.08454207284,0.08535590915,0.0782182372,0.1478913909,0.04062910407,0.05199565773,0.05827874842,0.05516214405,0.04634287101,0.001614354024,0.00200414117,0.002232550216,0.002240280186,0.01933323941,0.002349764225,0.004556922029,0.0075134277,0.009723467146,0.01076418408,0.001409427418,0.001813043272,0.002092748411,0.00217003465,0.02283232068,0.004531288967,0.01021190885,0.01935759758,0.02911512875,0.03700930492,0.02949396709,0.02454860561,0.01833428017,0.0127199581,0.04164612599,0.005840231275,0.009361155281,0.01293178934,0.01437365016,0.01351053477,0.03418938289,0.02737707092,0.01967098457,0.01316867696,0.03474998213,0.002858038612,0.003890212749,0.004617207501,0.004357558748,0.003523866998,0.0007734220997,0.0006807407433,0.0005376384362,0.0003927503813,0.004636780904,0.0001671799587,0.0003393625965,0.0005837761321,0.0007426669086,0.0007812775374,0.0006672037933,0.000610409933,0.0005011042372,0.0003793675255,0.005556951397,0.0003416222647,0.0008166201098,0.00163502939,0.00244972815,0.002995424442,5.920917209e-06,1.542737972e-05,3.042360284e-05,4.446929091e-05,0.008793795665,0.0001627968363,0.0006552129898,0.001769451183,0.002767237705,0.003100762502,3.057315186e-08,1.707835444e-07,6.557749303e-07,1.627879933e-06,0.004643950294,2.633245574e-05,0.0001654917732,0.0006081516555,0.001072350301,0.001256571891,8.876838283e-08,5.911136651e-07,2.819648167e-06,8.870032168e-06,0.009884057661,0.0002092962652,0.000916196838,0.002518315344,0.003776492259,0.00411558112,6.670217164e-08,5.375985776e-07,3.103755332e-06,1.164517064e-05,0.01275347094,0.0003658800023,0.001404917139,0.003419181363,0.00462688687,0.004673138851,3.603822146e-08,3.696614443e-07,2.716165274e-06,1.273156083e-05,0.01573657469,0.0005686719738,0.001850465049,0.003861842436,0.004542134076,0.004121368257,4.766646209e-09,7.838780632e-08,8.861088647e-07,5.959542238e-06,0.01670439984,0.0004680064175,0.001371943985,0.00248329644,0.002377772417,0.001757540094,4.111757826e-11,1.771223715e-09,4.485366203e-08,5.528109823e-07,0.01335426578,6.746679163e-05,0.0001987327829,0.0003037461224,0.0001819302383,7.52708058e-05,1.01985407e-09,3.28306623e-08,6.212978515e-07,5.852014936e-06,0.02499102348,0.0001771498616,0.0003586585678,0.0003870033603,0.0001683590557,5.048543016e-05,1.483212616e-08,3.57614594e-07,5.068805817e-06,3.656264267e-05,0.0388987191,0.0003103047756,0.0004657334546,0.0003805963735,0.0001269136907,2.895707154e-05,1.389272175e-09,6.141702589e-08,1.418859613e-06,1.447206276e-05,0.03643258715,7.061522081e-05,7.702859615e-05,4.101878514e-05,6.7854992e-06,6.943052772e-07
