Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.07986127669,0,0.07986127669
1,0.07986127702,1,0.07986127702
2,0.07986127796,2,0.07986127796
3,0.07986127948,3,0.07986127948
4,0.07986128152,4,0.07986128152
5,0.07986128404,5,0.07986128404
6,0.07986128698,6,0.07986128698
7,0.07986129031,7,0.07986129031
8,0.07986129397,8,0.07986129397
9,0.07986129792,9,0.07986129792
10,0.0798613021,10,0.0798613021
11,0.07986130648,11,0.07986130648
12,0.079861311,12,0.079861311
13,0.07986131561,13,0.07986131561
14,0.07986132027,14,0.07986132027
15,0.07986132493,15,0.07986132493
16,0.07986132955,16,0.07986132955
17,0.07986133407,17,0.07986133407
18,0.07986133844,18,0.07986133844
19,0.07986134263,19,0.07986134263
20,0.07986134657,20,0.07986134657
21,0.07986135023,21,0.07986135023
22,0.07986135356,22,0.07986135356
23,0.07986135651,23,0.07986135651
24,0.07986135903,24,0.07986135903
25,0.07986136107,25,0.07986136107
26,0.07986136258,26,0.07986136258
27,0.07986136353,27,0.07986136353
28,0.07986136385,28,0.07986136385
