Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.67236336,-15.02692766,9.745155792,-1.741218739e-06,5.399469563,5.498251971e-05,-30.02790068,-23.43589782,-6.999422962,-6.465610994e-05,29.69086076,-0.0008239794721
1,-29.66027018,-15.02692767,9.745155792,-1.741218739e-06,5.399469556,5.498251971e-05,-30.01566582,-23.43589782,-6.999422962,-6.465610994e-05,29.69086077,-0.0008239682784
2,-29.62425863,-15.02692771,9.745155792,-1.741218739e-06,5.399469535,5.498251971e-05,-29.97923234,-23.43589784,-6.999422962,-6.465610994e-05,29.69086079,-0.0008239349453
3,-29.5647307,-15.02692776,9.745155792,-1.741218739e-06,5.399469501,5.498251971e-05,-29.91900697,-23.43589787,-6.999422962,-6.465610994e-05,29.69086082,-0.000823879845
4,-29.48208838,-15.02692784,9.745155792,-1.741218739e-06,5.399469453,5.498251971e-05,-29.83539639,-23.4358979,-6.999422962,-6.465610994e-05,29.69086087,-0.0008238033496
5,-29.37673366,-15.02692794,9.745155792,-1.741218739e-06,5.399469392,5.498251971e-05,-29.7288073,-23.43589795,-6.999422962,-6.465610994e-05,29.69086093,-0.0008237058311
6,-29.24906853,-15.02692807,9.745155792,-1.741218739e-06,5.399469318,5.498251971e-05,-29.59964641,-23.43589801,-6.999422962,-6.465610994e-05,29.69086101,-0.0008235876616
7,-29.09949497,-15.02692821,9.745155792,-1.741218739e-06,5.399469231,5.498251971e-05,-29.44832042,-23.43589808,-6.999422962,-6.465610994e-05,29.69086109,-0.0008234492132
8,-28.92841498,-15.02692837,9.745155792,-1.741218739e-06,5.399469132,5.498251971e-05,-29.27523601,-23.43589816,-6.999422962,-6.465610994e-05,29.69086119,-0.000823290858
9,-28.73623055,-15.02692855,9.745155792,-1.741218739e-06,5.399469021,5.498251971e-05,-29.08079989,-23.43589825,-6.999422962,-6.465610994e-05,29.6908613,-0.0008231129681
10,-28.52334367,-15.02692876,9.745155792,-1.741218739e-06,5.399468898,5.498251971e-05,-28.86541877,-23.43589835,-6.999422962,-6.465610994e-05,29.69086143,-0.0008229159155
11,-28.29015632,-15.02692898,9.745155792,-1.741218739e-06,5.399468763,5.498251971e-05,-28.62949934,-23.43589846,-6.999422962,-6.465610994e-05,29.69086156,-0.0008227000725
12,-28.03707049,-15.02692922,9.745155792,-1.741218739e-06,5.399468617,5.498251971e-05,-28.37344829,-23.43589857,-6.999422962,-6.465610994e-05,29.69086171,-0.000822465811
13,-27.76448818,-15.02692948,9.745155792,-1.741218739e-06,5.399468459,5.498251971e-05,-28.09767233,-23.4358987,-6.999422962,-6.465610994e-05,29.69086187,-0.0008222135031
14,-27.47281138,-15.02692976,9.745155792,-1.741218739e-06,5.39946829,5.498251971e-05,-27.80257816,-23.43589883,-6.999422962,-6.465610994e-05,29.69086203,-0.000821943521
15,-27.16244206,-15.02693006,9.745155792,-1.741218739e-06,5.399468111,5.498251971e-05,-27.48857248,-23.43589898,-6.999422962,-6.465610994e-05,29.69086221,-0.0008216562367
16,-26.83378223,-15.02693037,9.745155792,-1.741218739e-06,5.399467921,5.498251971e-05,-27.15606198,-23.43589913,-6.999422962,-6.465610994e-05,29.6908624,-0.0008213520223
17,-26.48723387,-15.0269307,9.745155792,-1.741218739e-06,5.39946772,5.498251971e-05,-26.80545337,-23.43589929,-6.999422962,-6.465610994e-05,29.6908626,-0.0008210312499
18,-26.12319897,-15.02693105,9.745155792,-1.741218739e-06,5.39946751,5.498251971e-05,-26.43715334,-23.43589946,-6.999422962,-6.465610994e-05,29.69086281,-0.0008206942917
19,-25.74207952,-15.02693141,9.745155792,-1.741218739e-06,5.399467289,5.498251971e-05,-26.0515686,-23.43589963,-6.999422962,-6.465610994e-05,29.69086304,-0.0008203415196
20,-25.34427752,-15.02693179,9.745155792,-1.741218739e-06,5.399467059,5.498251971e-05,-25.64910584,-23.43589982,-6.999422962,-6.465610994e-05,29.69086327,-0.0008199733058
21,-24.93019494,-15.02693218,9.745155792,-1.741218739e-06,5.399466819,5.498251971e-05,-25.23017176,-23.43590001,-6.999422962,-6.465610994e-05,29.6908635,-0.0008195900223
22,-24.50023378,-15.02693259,9.745155792,-1.741218739e-06,5.399466571,5.498251971e-05,-24.79517306,-23.43590021,-6.999422962,-6.465610994e-05,29.69086375,-0.0008191920413
23,-24.05479603,-15.02693302,9.745155792,-1.741218739e-06,5.399466313,5.498251971e-05,-24.34451644,-23.43590042,-6.999422962,-6.465610994e-05,29.69086401,-0.0008187797349
24,-23.59428367,-15.02693346,9.745155792,-1.741218739e-06,5.399466047,5.498251971e-05,-23.8786086,-23.43590063,-6.999422962,-6.465610994e-05,29.69086428,-0.0008183534751
25,-23.11909871,-15.02693391,9.745155792,-1.741218739e-06,5.399465772,5.498251971e-05,-23.39785624,-23.43590085,-6.999422962,-6.465610994e-05,29.69086455,-0.000817913634
26,-22.62964312,-15.02693438,9.745155792,-1.741218739e-06,5.399465488,5.498251971e-05,-22.90266606,-23.43590108,-6.999422962,-6.465610994e-05,29.69086484,-0.0008174605837
27,-22.12631889,-15.02693486,9.745155792,-1.741218739e-06,5.399465197,5.498251971e-05,-22.39344476,-23.43590131,-6.999422962,-6.465610994e-05,29.69086513,-0.0008169946963
28,-21.60952802,-15.02693535,9.745155792,-1.741218739e-06,5.399464898,5.498251971e-05,-21.87059903,-23.43590155,-6.999422962,-6.465610994e-05,29.69086543,-0.0008165163439
29,-21.0796725,-15.02693586,9.745155792,-1.741218739e-06,5.399464592,5.498251971e-05,-21.33453558,-23.43590179,-6.999422962,-6.465610994e-05,29.69086573,-0.0008160258986
30,-20.53715431,-15.02693637,9.745155792,-1.741218739e-06,5.399464278,5.498251971e-05,-20.7856611,-23.43590204,-6.999422962,-6.465610994e-05,29.69086605,-0.0008155237325
31,-19.98237544,-15.0269369,9.745155792,-1.741218739e-06,5.399463957,5.498251971e-05,-20.22438229,-23.4359023,-6.999422962,-6.465610994e-05,29.69086637,-0.0008150102177
32,-19.41573789,-15.02693744,9.745155792,-1.741218739e-06,5.399463629,5.498251971e-05,-19.65110586,-23.43590256,-6.999422962,-6.465610994e-05,29.69086669,-0.0008144857261
33,-18.83764363,-15.02693799,9.745155792,-1.741218739e-06,5.399463295,5.498251971e-05,-19.06623851,-23.43590283,-6.999422962,-6.465610994e-05,29.69086703,-0.0008139506301
34,-18.24849467,-15.02693856,9.745155792,-1.741218739e-06,5.399462954,5.498251971e-05,-18.47018692,-23.4359031,-6.999422962,-6.465610994e-05,29.69086737,-0.0008134053015
35,-17.64869299,-15.02693913,9.745155792,-1.741218739e-06,5.399462607,5.498251971e-05,-17.8633578,-23.43590338,-6.999422962,-6.465610994e-05,29.69086772,-0.0008128501126
36,-17.03864058,-15.02693971,9.745155792,-1.741218739e-06,5.399462254,5.498251971e-05,-17.24615786,-23.43590366,-6.999422962,-6.465610994e-05,29.69086807,-0.0008122854354
37,-16.41873943,-15.0269403,9.745155792,-1.741218739e-06,5.399461895,5.498251971e-05,-16.61899378,-23.43590395,-6.999422962,-6.465610994e-05,29.69086843,-0.000811711642
38,-15.78939153,-15.0269409,9.745155792,-1.741218739e-06,5.399461531,5.498251971e-05,-15.98227227,-23.43590424,-6.999422962,-6.465610994e-05,29.69086879,-0.0008111291045
39,-15.15099887,-15.02694151,9.745155792,-1.741218739e-06,5.399461162,5.498251971e-05,-15.33640004,-23.43590454,-6.999422962,-6.465610994e-05,29.69086916,-0.000810538195
40,-14.50396344,-15.02694213,9.745155792,-1.741218739e-06,5.399460788,5.498251971e-05,-14.68178376,-23.43590484,-6.999422962,-6.465610994e-05,29.69086954,-0.0008099392855
41,-13.84868722,-15.02694275,9.745155792,-1.741218739e-06,5.399460409,5.498251971e-05,-14.01883016,-23.43590514,-6.999422962,-6.465610994e-05,29.69086992,-0.0008093327482
42,-13.18557221,-15.02694338,9.745155792,-1.741218739e-06,5.399460025,5.498251971e-05,-13.34794591,-23.43590545,-6.999422962,-6.465610994e-05,29.6908703,-0.0008087189552
43,-12.5150204,-15.02694402,9.745155792,-1.741218739e-06,5.399459637,5.498251971e-05,-12.66953774,-23.43590576,-6.999422962,-6.465610994e-05,29.69087069,-0.0008080982785
44,-11.83743377,-15.02694467,9.745155792,-1.741218739e-06,5.399459245,5.498251971e-05,-11.98401232,-23.43590607,-6.999422962,-6.465610994e-05,29.69087108,-0.0008074710902
45,-11.15321431,-15.02694532,9.745155792,-1.741218739e-06,5.399458849,5.498251971e-05,-11.29177637,-23.43590639,-6.999422962,-6.465610994e-05,29.69087147,-0.0008068377624
46,-10.46276402,-15.02694598,9.745155792,-1.741218739e-06,5.39945845,5.498251971e-05,-10.59323659,-23.43590671,-6.999422962,-6.465610994e-05,29.69087187,-0.0008061986673
47,-9.766484889,-15.02694664,9.745155792,-1.741218739e-06,5.399458047,5.498251971e-05,-9.888799661,-23.43590703,-6.999422962,-6.465610994e-05,29.69087228,-0.0008055541768
48,-9.064778897,-15.02694731,9.745155792,-1.741218739e-06,5.399457641,5.498251971e-05,-9.178872295,-23.43590735,-6.999422962,-6.465610994e-05,29.69087268,-0.0008049046632
49,-8.358048037,-15.02694799,9.745155792,-1.741218739e-06,5.399457232,5.498251971e-05,-8.46386119,-23.43590768,-6.999422962,-6.465610994e-05,29.69087309,-0.0008042504984
50,-7.6466943,-15.02694866,9.745155792,-1.741218739e-06,5.399456821,5.498251971e-05,-7.744173043,-23.43590801,-6.999422962,-6.465610994e-05,29.6908735,-0.0008035920546
51,-6.931119673,-15.02694935,9.745155792,-1.741218739e-06,5.399456407,5.498251971e-05,-7.020214554,-23.43590834,-6.999422962,-6.465610994e-05,29.69087392,-0.0008029297038
52,-6.211726148,-15.02695003,9.745155792,-1.741218739e-06,5.399455991,5.498251971e-05,-6.292392424,-23.43590867,-6.999422962,-6.465610994e-05,29.69087433,-0.0008022638182
53,-5.488915712,-15.02695072,9.745155792,-1.741218739e-06,5.399455572,5.498251971e-05,-5.561113349,-23.43590901,-6.999422962,-6.465610994e-05,29.69087475,-0.0008015947698
54,-4.763090356,-15.02695141,9.745155792,-1.741218739e-06,5.399455152,5.498251971e-05,-4.826784031,-23.43590934,-6.999422962,-6.465610994e-05,29.69087517,-0.0008009229308
55,-4.034652069,-15.02695211,9.745155792,-1.741218739e-06,5.399454731,5.498251971e-05,-4.089811168,-23.43590968,-6.999422962,-6.465610994e-05,29.69087559,-0.0008002486731
56,-3.30400284,-15.02695281,9.745155792,-1.741218739e-06,5.399454308,5.498251971e-05,-3.350601459,-23.43591002,-6.999422962,-6.465610994e-05,29.69087602,-0.000799572369
57,-2.571544659,-15.0269535,9.745155792,-1.741218739e-06,5.399453885,5.498251971e-05,-2.609561604,-23.43591036,-6.999422962,-6.465610994e-05,29.69087644,-0.0007988943905
58,-1.837679515,-15.0269542,9.745155792,-1.741218739e-06,5.39945346,5.498251971e-05,-1.867098301,-23.4359107,-6.999422962,-6.465610994e-05,29.69087686,-0.0007982151096
59,-1.102809398,-15.0269549,9.745155792,-1.741218739e-06,5.399453035,5.498251971e-05,-1.123618251,-23.43591104,-6.999422962,-6.465610994e-05,29.69087729,-0.0007975348986
60,-0.3673362963,-15.02695561,9.745155792,-1.741218739e-06,5.399452609,5.498251971e-05,-0.3795281512,-23.43591138,-6.999422962,-6.465610994e-05,29.69087771,-0.0007968541294
61,0.3683377999,-15.02695631,9.745155792,-1.741218739e-06,5.399452184,5.498251971e-05,0.3647652978,-23.43591172,-6.999422962,-6.465610994e-05,29.69087814,-0.0007961731741
62,1.103810901,-15.02695701,9.745155792,-1.741218739e-06,5.399451758,5.498251971e-05,1.108855397,-23.43591206,-6.999422962,-6.465610994e-05,29.69087857,-0.0007954924049
63,1.838681019,-15.02695771,9.745155792,-1.741218739e-06,5.399451333,5.498251971e-05,1.852335448,-23.4359124,-6.999422962,-6.465610994e-05,29.69087899,-0.0007948121938
64,2.572546163,-15.02695841,9.745155792,-1.741218739e-06,5.399450909,5.498251971e-05,2.59479875,-23.43591274,-6.999422962,-6.465610994e-05,29.69087942,-0.000794132913
65,3.305004344,-15.02695911,9.745155792,-1.741218739e-06,5.399450485,5.498251971e-05,3.335838606,-23.43591308,-6.999422962,-6.465610994e-05,29.69087984,-0.0007934549345
66,4.035653573,-15.0269598,9.745155792,-1.741218739e-06,5.399450062,5.498251971e-05,4.075048314,-23.43591342,-6.999422962,-6.465610994e-05,29.69088026,-0.0007927786303
67,4.76409186,-15.0269605,9.745155792,-1.741218739e-06,5.399449641,5.498251971e-05,4.812021178,-23.43591375,-6.999422962,-6.465610994e-05,29.69088068,-0.0007921043727
68,5.489917216,-15.02696119,9.745155792,-1.741218739e-06,5.399449221,5.498251971e-05,5.546350496,-23.43591409,-6.999422962,-6.465610994e-05,29.6908811,-0.0007914325337
69,6.212727651,-15.02696188,9.745155792,-1.741218739e-06,5.399448803,5.498251971e-05,6.27762957,-23.43591442,-6.999422962,-6.465610994e-05,29.69088152,-0.0007907634853
70,6.932121177,-15.02696257,9.745155792,-1.741218739e-06,5.399448387,5.498251971e-05,7.005451701,-23.43591476,-6.999422962,-6.465610994e-05,29.69088194,-0.0007900975997
