round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,270,11,11,-1,2560,0.3558175024,66.46822,199.3661044,199.1193629,618.0495712,152.571562,0.09658335224,0.09658335224
