round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,85,8,8,-1,20480,0.3529942652,19.899161,322.6321502,320.7640874,373.9163572,267.6118176,0.09056303572,0.1363790171
2,86,8,8,-1,20480,0.3583030932,19.788461,131.8437608,128.7793938,188.922991,68.63579654,0.08066773304,0.1203803797
