round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,273,7,7,-1,20480,0.3591234802,62.189178,251.9963719,248.3494948,173.2037839,924.6608935,0.06183149864,0.06183149864
