Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.67387594,-21.82903547,18.26497053,-0.0006799101079,3.563929543,0.0007141622124,30.01049424,-38.96444091,-6.948954538,-0.0002341983322,45.91337587,-0.0001098681439
1,29.66178241,-21.82896187,18.26448124,-0.0006798686497,3.564345228,0.0007141062439,29.99826376,-38.9644408,-6.94895451,-0.0002341983322,45.91337578,-0.0001098681439
2,29.62576982,-21.82874269,18.26302421,-0.0006797451939,3.56558307,0.0007139395787,29.96184333,-38.96444048,-6.948954427,-0.0002341983322,45.91337553,-0.0001098681439
3,29.56624018,-21.82838038,18.26061572,-0.0006795411186,3.567629253,0.0007136640773,29.90163951,-38.96443996,-6.948954289,-0.0002341983322,45.91337512,-0.0001098681439
4,29.48359548,-21.82787739,18.25727201,-0.0006792578019,3.570469958,0.0007132816,29.81805886,-38.96443923,-6.948954098,-0.0002341983322,45.91337455,-0.0001098681439
5,29.37823772,-21.82723617,18.25300936,-0.000678896622,3.574091368,0.0007127940074,29.71150793,-38.96443831,-6.948953854,-0.0002341983322,45.91337382,-0.0001098681439
6,29.25056891,-21.82645915,18.24784404,-0.0006784589568,3.578479665,0.0007122031599,29.58239327,-38.96443718,-6.948953559,-0.0002341983322,45.91337293,-0.0001098681439
7,29.10099105,-21.82554879,18.2417923,-0.0006779461846,3.58362103,0.0007115109179,29.43112144,-38.96443587,-6.948953213,-0.0002341983322,45.91337189,-0.0001098681439
8,28.92990613,-21.82450754,18.23487041,-0.0006773596835,3.589501647,0.0007107191419,29.25809899,-38.96443436,-6.948952817,-0.0002341983322,45.9133707,-0.0001098681439
9,28.73771617,-21.82333783,18.22709464,-0.0006767008315,3.596107697,0.0007098296924,29.06373248,-38.96443268,-6.948952372,-0.0002341983322,45.91336937,-0.0001098681439
10,28.52482315,-21.82204213,18.21848125,-0.0006759710068,3.603425363,0.0007088444297,28.84842845,-38.9644308,-6.948951879,-0.0002341983322,45.91336789,-0.0001098681439
11,28.29162908,-21.82062287,18.2090465,-0.0006751715875,3.611440827,0.0007077652144,28.61259346,-38.96442875,-6.94895134,-0.0002341983322,45.91336627,-0.0001098681439
