round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,-29.6727687,-15.02724833,9.745423637,-1.741218739e-06,5.399984547,5.087865181e-08,-29.99998854,-23.43633727,-6.999972279,3.160778972e-06,29.69089509,-5.493650331e-05
1,1,-29.66047374,-15.02724833,9.745423643,-1.741218739e-06,5.399984549,5.087865181e-08,-29.98755799,-23.43633727,-6.999972284,3.160778972e-06,29.6908951,-5.492512279e-05
1,2,-29.62386361,-15.02724834,9.745423661,-1.741218739e-06,5.399984554,5.087865181e-08,-29.95054411,-23.43633729,-6.999972301,3.160778972e-06,29.69089511,-5.489123556e-05
1,3,-29.56335043,-15.02724836,9.745423691,-1.741218739e-06,5.399984564,5.087865181e-08,-29.88936356,-23.43633732,-6.99997233,3.160778972e-06,29.69089512,-5.483522309e-05
1,4,-29.47934633,-15.02724839,9.745423732,-1.741218739e-06,5.399984577,5.087865181e-08,-29.80443303,-23.43633735,-6.999972369,3.160778972e-06,29.69089514,-5.475746685e-05
1,5,-29.37226343,-15.02724842,9.745423785,-1.741218739e-06,5.399984594,5.087865181e-08,-29.69616916,-23.4363374,-6.999972419,3.160778972e-06,29.69089517,-5.46583483e-05
1,6,-29.24251384,-15.02724846,9.745423849,-1.741218739e-06,5.399984615,5.087865181e-08,-29.56498863,-23.43633746,-6.99997248,3.160778972e-06,29.6908952,-5.453824891e-05
1,7,-29.09050968,-15.02724851,9.745423924,-1.741218739e-06,5.399984638,5.087865181e-08,-29.4113081,-23.43633752,-6.999972551,3.160778972e-06,29.69089524,-5.439755016e-05
1,8,-28.91666309,-15.02724857,9.745424009,-1.741218739e-06,5.399984666,5.087865181e-08,-29.23554424,-23.4363376,-6.999972632,3.160778972e-06,29.69089529,-5.423663351e-05
1,9,-28.72138618,-15.02724863,9.745424106,-1.741218739e-06,5.399984697,5.087865181e-08,-29.03811373,-23.43633769,-6.999972723,3.160778972e-06,29.69089534,-5.405588044e-05
1,10,-28.50509107,-15.0272487,9.745424212,-1.741218739e-06,5.399984731,5.087865181e-08,-28.81943321,-23.43633778,-6.999972824,3.160778972e-06,29.69089539,-5.385567241e-05
1,11,-28.26818989,-15.02724878,9.745424329,-1.741218739e-06,5.399984768,5.087865181e-08,-28.57991937,-23.43633788,-6.999972935,3.160778972e-06,29.69089545,-5.36363909e-05
1,12,-28.01109475,-15.02724886,9.745424456,-1.741218739e-06,5.399984809,5.087865181e-08,-28.31998886,-23.436338,-6.999973055,3.160778972e-06,29.69089552,-5.339841737e-05
1,13,-27.73421778,-15.02724895,9.745424592,-1.741218739e-06,5.399984852,5.087865181e-08,-28.04005836,-23.43633812,-6.999973184,3.160778972e-06,29.69089559,-5.314213329e-05
1,14,-27.43797109,-15.02724905,9.745424738,-1.741218739e-06,5.399984899,5.087865181e-08,-27.74054453,-23.43633825,-6.999973323,3.160778972e-06,29.69089567,-5.286792014e-05
1,15,-27.12276682,-15.02724915,9.745424893,-1.741218739e-06,5.399984948,5.087865181e-08,-27.42186404,-23.43633838,-6.99997347,3.160778972e-06,29.69089575,-5.257615937e-05
1,16,-26.78901708,-15.02724926,9.745425058,-1.741218739e-06,5.399985001,5.087865181e-08,-27.08443354,-23.43633853,-6.999973626,3.160778972e-06,29.69089583,-5.226723247e-05
1,17,-26.43713399,-15.02724937,9.745425231,-1.741218739e-06,5.399985056,5.087865181e-08,-26.72866972,-23.43633868,-6.99997379,3.160778972e-06,29.69089592,-5.19415209e-05
1,18,-26.06752968,-15.02724949,9.745425413,-1.741218739e-06,5.399985115,5.087865181e-08,-26.35498924,-23.43633885,-6.999973963,3.160778972e-06,29.69089602,-5.159940614e-05
1,19,-25.68061627,-15.02724961,9.745425604,-1.741218739e-06,5.399985176,5.087865181e-08,-25.96380876,-23.43633901,-6.999974143,3.160778972e-06,29.69089612,-5.124126964e-05
1,20,-25.27680587,-15.02724974,9.745425803,-1.741218739e-06,5.399985239,5.087865181e-08,-25.55554495,-23.43633919,-6.999974332,3.160778972e-06,29.69089622,-5.086749289e-05
1,21,-24.85651061,-15.02724988,9.74542601,-1.741218739e-06,5.399985306,5.087865181e-08,-25.13061447,-23.43633938,-6.999974528,3.160778972e-06,29.69089633,-5.047845735e-05
1,22,-24.42014261,-15.02725002,9.745426225,-1.741218739e-06,5.399985374,5.087865181e-08,-24.689434,-23.43633957,-6.999974732,3.160778972e-06,29.69089644,-5.007454448e-05
1,23,-23.968114,-15.02725016,9.745426448,-1.741218739e-06,5.399985445,5.087865181e-08,-24.2324202,-23.43633976,-6.999974943,3.160778972e-06,29.69089656,-4.965613577e-05
1,24,-23.50083689,-15.02725032,9.745426678,-1.741218739e-06,5.399985519,5.087865181e-08,-23.75998973,-23.43633997,-6.999975162,3.160778972e-06,29.69089668,-4.922361268e-05
1,25,-23.0187234,-15.02725047,9.745426916,-1.741218739e-06,5.399985595,5.087865181e-08,-23.27255927,-23.43634018,-6.999975387,3.160778972e-06,29.6908968,-4.877735668e-05
1,26,-22.52218566,-15.02725063,9.74542716,-1.741218739e-06,5.399985673,5.087865181e-08,-22.77054548,-23.4363404,-6.999975619,3.160778972e-06,29.69089693,-4.831774924e-05
1,27,-22.01163579,-15.0272508,9.745427412,-1.741218739e-06,5.399985754,5.087865181e-08,-22.25436502,-23.43634062,-6.999975857,3.160778972e-06,29.69089706,-4.784517182e-05
1,28,-21.48748591,-15.02725096,9.74542767,-1.741218739e-06,5.399985836,5.087865181e-08,-21.72443457,-23.43634085,-6.999976102,3.160778972e-06,29.6908972,-4.736000591e-05
1,29,-20.95014814,-15.02725114,9.745427935,-1.741218739e-06,5.399985921,5.087865181e-08,-21.18117078,-23.43634108,-6.999976353,3.160778972e-06,29.69089733,-4.686263296e-05
1,30,-20.4000346,-15.02725132,9.745428206,-1.741218739e-06,5.399986008,5.087865181e-08,-20.62499033,-23.43634132,-6.99997661,3.160778972e-06,29.69089748,-4.635343446e-05
1,31,-19.83755742,-15.0272515,9.745428483,-1.741218739e-06,5.399986096,5.087865181e-08,-20.05630989,-23.43634157,-6.999976873,3.160778972e-06,29.69089762,-4.583279186e-05
1,32,-19.26312872,-15.02725168,9.745428766,-1.741218739e-06,5.399986187,5.087865181e-08,-19.47554611,-23.43634182,-6.999977141,3.160778972e-06,29.69089777,-4.530108664e-05
1,33,-18.67716061,-15.02725187,9.745429055,-1.741218739e-06,5.399986279,5.087865181e-08,-18.88311567,-23.43634208,-6.999977415,3.160778972e-06,29.69089792,-4.475870027e-05
