round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,83,7,7,-1,20480,0.3555458631,20.573047,325.7558957,322.1521643,365.7997985,278.50453,0.08840693817,0.142790178
2,76,8,8,-1,20480,0.3585625207,16.903028,134.8088756,131.8984486,186.0170697,77.77982755,0.08030211956,0.1096076298
