Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.67298018,-15.47283888,10.236483,-1.741218739e-06,4.909204871,5.087865181e-08,-30.00321578,-22.67336425,-6.563986892,-3.074766548e-05,30.10978319,-5.493650331e-05
1,-29.66076101,-15.47283886,10.23648298,-1.741218739e-06,4.909204843,5.087865181e-08,-29.99098832,-22.67336411,-6.563986815,-3.074075579e-05,30.10978304,-5.493650331e-05
2,-29.62437428,-15.47283878,10.2364829,-1.741218739e-06,4.90920476,5.087865181e-08,-29.95457691,-22.67336371,-6.563986586,-3.072017982e-05,30.1097826,-5.493650331e-05
3,-29.56422617,-15.47283864,10.23648276,-1.741218739e-06,4.909204622,5.087865181e-08,-29.894388,-22.67336305,-6.563986207,-3.068616727e-05,30.10978188,-5.493650331e-05
4,-29.48072287,-15.47283846,10.23648257,-1.741218739e-06,4.909204431,5.087865181e-08,-29.81082805,-22.67336213,-6.563985681,-3.063894783e-05,30.10978087,-5.493650331e-05
5,-29.37427054,-15.47283822,10.23648234,-1.741218739e-06,4.909204187,5.087865181e-08,-29.70430351,-22.67336096,-6.563985011,-3.057875116e-05,30.10977959,-5.493650331e-05
6,-29.24527536,-15.47283794,10.23648205,-1.741218739e-06,4.909203891,5.087865181e-08,-29.57522084,-22.67335954,-6.563984198,-3.050580697e-05,30.10977804,-5.493650331e-05
7,-29.09414352,-15.47283761,10.23648171,-1.741218739e-06,4.909203545,5.087865181e-08,-29.42398647,-22.67335788,-6.563983246,-3.042034494e-05,30.10977623,-5.493650331e-05
8,-28.92128118,-15.47283723,10.23648133,-1.741218739e-06,4.909203149,5.087865181e-08,-29.25100688,-22.67335598,-6.563982158,-3.032259475e-05,30.10977415,-5.493650331e-05
9,-28.72709453,-15.4728368,10.23648089,-1.741218739e-06,4.909202705,5.087865181e-08,-29.05668851,-22.67335385,-6.563980935,-3.021278609e-05,30.10977181,-5.493650331e-05
10,-28.51198974,-15.47283633,10.23648041,-1.741218739e-06,4.909202212,5.087865181e-08,-28.84143781,-22.67335148,-6.56397958,-3.009114864e-05,30.10976923,-5.493650331e-05
11,-28.27637299,-15.47283581,10.23647989,-1.741218739e-06,4.909201672,5.087865181e-08,-28.60566123,-22.67334889,-6.563978096,-2.995791208e-05,30.10976639,-5.493650331e-05
12,-28.02065046,-15.47283524,10.23647931,-1.741218739e-06,4.909201087,5.087865181e-08,-28.34976524,-22.67334608,-6.563976485,-2.981330611e-05,30.10976332,-5.493650331e-05
13,-27.74522833,-15.47283464,10.2364787,-1.741218739e-06,4.909200456,5.087865181e-08,-28.07415628,-22.67334306,-6.563974751,-2.965756041e-05,30.10976001,-5.493650331e-05
14,-27.45051277,-15.47283399,10.23647804,-1.741218739e-06,4.909199781,5.087865181e-08,-27.7792408,-22.67333982,-6.563972895,-2.949090466e-05,30.10975646,-5.493650331e-05
15,-27.13690996,-15.4728333,10.23647734,-1.741218739e-06,4.909199063,5.087865181e-08,-27.46542527,-22.67333637,-6.56397092,-2.931356855e-05,30.10975269,-5.493650331e-05
16,-26.80482607,-15.47283257,10.2364766,-1.741218739e-06,4.909198302,5.087865181e-08,-27.13311612,-22.67333272,-6.563968828,-2.912578176e-05,30.1097487,-5.493650331e-05
17,-26.4546673,-15.4728318,10.23647582,-1.741218739e-06,4.9091975,5.087865181e-08,-26.78271982,-22.67332887,-6.563966623,-2.892777398e-05,30.10974449,-5.493650331e-05
18,-26.0868398,-15.47283099,10.23647499,-1.741218739e-06,4.909196658,5.087865181e-08,-26.41464282,-22.67332482,-6.563964306,-2.87197749e-05,30.10974007,-5.493650331e-05
19,-25.70174977,-15.47283014,10.23647413,-1.741218739e-06,4.909195776,5.087865181e-08,-26.02929156,-22.67332059,-6.563961881,-2.850201419e-05,30.10973544,-5.493650331e-05
20,-25.29980337,-15.47282925,10.23647324,-1.741218739e-06,4.909194855,5.087865181e-08,-25.62707251,-22.67331617,-6.563959349,-2.827472155e-05,30.1097306,-5.493650331e-05
21,-24.88140679,-15.47282833,10.2364723,-1.741218739e-06,4.909193897,5.087865181e-08,-25.20839212,-22.67331157,-6.563956714,-2.803812666e-05,30.10972557,-5.493650331e-05
22,-24.4469662,-15.47282737,10.23647133,-1.741218739e-06,4.909192902,5.087865181e-08,-24.77365683,-22.6733068,-6.563953978,-2.779245921e-05,30.10972035,-5.493650331e-05
23,-23.99688778,-15.47282638,10.23647033,-1.741218739e-06,4.909191872,5.087865181e-08,-24.32327311,-22.67330185,-6.563951144,-2.753794887e-05,30.10971494,-5.493650331e-05
24,-23.5315777,-15.47282536,10.23646929,-1.741218739e-06,4.909190806,5.087865181e-08,-23.8576474,-22.67329673,-6.563948213,-2.727482534e-05,30.10970934,-5.493650331e-05
25,-23.05144215,-15.4728243,10.23646822,-1.741218739e-06,4.909189706,5.087865181e-08,-23.37718616,-22.67329146,-6.563945189,-2.70033183e-05,30.10970357,-5.493650331e-05
26,-22.5568873,-15.47282321,10.23646711,-1.741218739e-06,4.909188574,5.087865181e-08,-22.88229584,-22.67328602,-6.563942075,-2.672365743e-05,30.10969763,-5.493650331e-05
27,-22.04831934,-15.47282209,10.23646598,-1.741218739e-06,4.909187409,5.087865181e-08,-22.3733829,-22.67328043,-6.563938872,-2.643607243e-05,30.10969151,-5.493650331e-05
28,-21.52614442,-15.47282094,10.23646481,-1.741218739e-06,4.909186213,5.087865181e-08,-21.85085378,-22.67327469,-6.563935583,-2.614079297e-05,30.10968523,-5.493650331e-05
29,-20.99076875,-15.47281976,10.23646361,-1.741218739e-06,4.909184987,5.087865181e-08,-21.31511494,-22.6732688,-6.563932211,-2.583804874e-05,30.10967879,-5.493650331e-05
30,-20.44259848,-15.47281856,10.23646239,-1.741218739e-06,4.909183732,5.087865181e-08,-20.76657283,-22.67326278,-6.563928759,-2.552806943e-05,30.1096722,-5.493650331e-05
31,-19.8820398,-15.47281732,10.23646114,-1.741218739e-06,4.909182448,5.087865181e-08,-20.20563391,-22.67325662,-6.563925228,-2.521108472e-05,30.10966546,-5.493650331e-05
32,-19.30949889,-15.47281606,10.23645986,-1.741218739e-06,4.909181137,5.087865181e-08,-19.63270463,-22.67325032,-6.563921622,-2.48873243e-05,30.10965858,-5.493650331e-05
33,-18.72538193,-15.47281478,10.23645855,-1.741218739e-06,4.909179799,5.087865181e-08,-19.04819144,-22.6732439,-6.563917944,-2.455701785e-05,30.10965156,-5.493650331e-05
34,-18.13009508,-15.47281347,10.23645722,-1.741218739e-06,4.909178435,5.087865181e-08,-18.45250079,-22.67323736,-6.563914194,-2.422039506e-05,30.1096444,-5.493650331e-05
35,-17.52404453,-15.47281213,10.23645587,-1.741218739e-06,4.909177048,5.087865181e-08,-17.84603914,-22.67323069,-6.563910378,-2.38776856e-05,30.10963711,-5.493650331e-05
36,-16.90763646,-15.47281077,10.23645449,-1.741218739e-06,4.909175636,5.087865181e-08,-17.22921294,-22.67322392,-6.563906495,-2.352911918e-05,30.1096297,-5.493650331e-05
37,-16.28127704,-15.47280939,10.2364531,-1.741218739e-06,4.909174201,5.087865181e-08,-16.60242865,-22.67321703,-6.563902551,-2.317492547e-05,30.10962217,-5.493650331e-05
38,-15.64537246,-15.47280799,10.23645168,-1.741218739e-06,4.909172745,5.087865181e-08,-15.96609271,-22.67321004,-6.563898546,-2.281533416e-05,30.10961452,-5.493650331e-05
39,-15.00032888,-15.47280657,10.23645023,-1.741218739e-06,4.909171268,5.087865181e-08,-15.32061157,-22.67320295,-6.563894483,-2.245057493e-05,30.10960677,-5.493650331e-05
40,-14.34655248,-15.47280513,10.23644877,-1.741218739e-06,4.90916977,5.087865181e-08,-14.6663917,-22.67319576,-6.563890366,-2.208087747e-05,30.10959891,-5.493650331e-05
41,-13.68444945,-15.47280368,10.2364473,-1.741218739e-06,4.909168254,5.087865181e-08,-14.00383955,-22.67318849,-6.563886196,-2.170647146e-05,30.10959095,-5.493650331e-05
42,-13.01442596,-15.4728022,10.2364458,-1.741218739e-06,4.90916672,5.087865181e-08,-13.33336156,-22.67318112,-6.563881976,-2.132758659e-05,30.10958289,-5.493650331e-05
43,-12.33688819,-15.47280071,10.23644429,-1.741218739e-06,4.909165168,5.087865181e-08,-12.6553642,-22.67317367,-6.563877709,-2.094445254e-05,30.10957474,-5.493650331e-05
44,-11.65224231,-15.4727992,10.23644276,-1.741218739e-06,4.9091636,5.087865181e-08,-11.9702539,-22.67316615,-6.563873397,-2.055729901e-05,30.10956651,-5.493650331e-05
45,-10.96089451,-15.47279768,10.23644121,-1.741218739e-06,4.909162017,5.087865181e-08,-11.27843714,-22.67315855,-6.563869043,-2.016635566e-05,30.1095582,-5.493650331e-05
46,-10.26325096,-15.47279614,10.23643965,-1.741218739e-06,4.909160419,5.087865181e-08,-10.58032035,-22.67315088,-6.563864649,-1.97718522e-05,30.10954981,-5.493650331e-05
47,-9.55971783,-15.47279459,10.23643808,-1.741218739e-06,4.909158808,5.087865181e-08,-9.876309997,-22.67314314,-6.563860218,-1.93740183e-05,30.10954135,-5.493650331e-05
48,-8.850701309,-15.47279303,10.2364365,-1.741218739e-06,4.909157184,5.087865181e-08,-9.166812528,-22.67313535,-6.563855753,-1.897308366e-05,30.10953283,-5.493650331e-05
49,-8.13660757,-15.47279146,10.23643491,-1.741218739e-06,4.909155548,5.087865181e-08,-8.452234398,-22.6731275,-6.563851255,-1.856927794e-05,30.10952424,-5.493650331e-05
50,-7.417842791,-15.47278988,10.2364333,-1.741218739e-06,4.909153902,5.087865181e-08,-7.732982059,-22.6731196,-6.563846728,-1.816283085e-05,30.1095156,-5.493650331e-05
51,-6.694813148,-15.47278829,10.23643169,-1.741218739e-06,4.909152246,5.087865181e-08,-7.009461964,-22.67311165,-6.563842175,-1.775397206e-05,30.10950691,-5.493650331e-05
52,-5.967924821,-15.47278668,10.23643006,-1.741218739e-06,4.909150582,5.087865181e-08,-6.282080566,-22.67310366,-6.563837597,-1.734293127e-05,30.10949817,-5.493650331e-05
53,-5.237583985,-15.47278508,10.23642843,-1.741218739e-06,4.909148909,5.087865181e-08,-5.551244318,-22.67309563,-6.563832997,-1.692993815e-05,30.10948939,-5.493650331e-05
54,-4.504196819,-15.47278346,10.23642679,-1.741218739e-06,4.90914723,5.087865181e-08,-4.817359673,-22.67308757,-6.563828378,-1.651522239e-05,30.10948057,-5.493650331e-05
55,-3.7681695,-15.47278184,10.23642515,-1.741218739e-06,4.909145544,5.087865181e-08,-4.080833084,-22.67307948,-6.563823743,-1.609901367e-05,30.10947172,-5.493650331e-05
56,-3.029908205,-15.47278022,10.2364235,-1.741218739e-06,4.909143853,5.087865181e-08,-3.342071004,-22.67307136,-6.563819093,-1.568154169e-05,30.10946284,-5.493650331e-05
57,-2.289819111,-15.47277859,10.23642185,-1.741218739e-06,4.909142158,5.087865181e-08,-2.601479886,-22.67306323,-6.563814432,-1.526303612e-05,30.10945394,-5.493650331e-05
58,-1.548308397,-15.47277695,10.23642019,-1.741218739e-06,4.90914046,5.087865181e-08,-1.859466183,-22.67305507,-6.563809762,-1.484372666e-05,30.10944503,-5.493650331e-05
59,-0.8057822391,-15.47277532,10.23641853,-1.741218739e-06,4.909138759,5.087865181e-08,-1.116436347,-22.67304691,-6.563805086,-1.442384298e-05,30.1094361,-5.493650331e-05
