round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,261,7,7,-1,20480,0.3553402594,56.829342,468.6563844,467.6909311,582.0785851,277.044841,0.08749841038,0.3067576581
2,266,7,7,-1,2560,0.357713441,57.659665,353.0139857,348.8249961,419.1009916,231.6983369,0.08573662925,0.1094205644
3,79,8,8,-1,20480,0.3543432121,17.33551,206.426678,204.2045741,215.6293626,185.16326,0.0820566383,0.1360416515
