Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.2850645495,44,0.2850645495,-12.27026566,-15.0880292,10.20011141,-0.0001373749966,4.88782619,0.0001099141608,-11.96799654,-23.15613922,-6.562761248,-0.0002240079657,29.71908189,-3.842812145e-05,-12.27026566,-15.0880292,10.20011141,-0.0001373749966,4.88782619,0.0001099141608,-11.96799654,-23.15613922,-6.562761248,-0.0002240079657,29.71908189,-3.842812145e-05
q1,1,53,0.63885999,63,0.3507674928,-5.855629952,-15.08803122,10.2001132,-0.0001373749966,4.887829863,0.0001099141608,-5.549332185,-23.15614216,-6.562764921,-0.0002203806049,29.71908189,-3.255180107e-05,-9.232358282,-14.08911283,6.254515807,0.009564508679,4.833233234,-0.01142504025,-6.168028528,-18.21610138,-4.506030371,-0.01710558389,29.51675326,-0.01156779438
peak,1,61,0.9250451907,102,0.3529993807,0.0626248585,-15.08803308,10.20011485,-0.0001373749966,4.887833251,0.0001099141608,0.3726395242,-23.15614487,-6.562768309,-0.0002170339385,29.71908189,-2.713020537e-05,7.52309786,-14.87943944,4.646251022,-0.02881657369,4.974738432,-0.01492048097,3.115000645,-15.61746934,-3.09628313,0.05806946699,29.39131354,-0.01505773341
q3,1,69,0.6163962432,117,0.3496009531,5.967882038,-15.08803494,10.2001165,-0.0001373749966,4.887836632,0.0001099141608,6.28160544,-23.15614758,-6.56277169,-0.000213694622,29.71908189,-2.172051654e-05,9.477658757,-15.11151597,7.654420291,-0.01773426863,4.919992885,-0.01142504025,7.552078318,-19.76738448,-5.006277387,0.02468390841,29.56626303,-0.01155685339
Tail,1,77,0.2601081955,131,0.2601081955,11.65217948,-15.08803673,10.20011809,-0.0001373749966,4.887839887,0.0001099141608,11.96947285,-23.15615018,-6.562774945,-0.0002104802542,29.71908189,-1.651324454e-05,11.65217948,-15.08803673,10.20011809,-0.0001373749966,4.887839887,0.0001099141608,11.96947285,-23.15615018,-6.562774945,-0.0002104802542,29.71908189,-1.651324454e-05
Head,2,59,0.3412639721,59,0.3412639721,-9.883969528,-14.32411713,7.338129004,0.008282237828,4.842006529,-0.008463990053,-7.267971311,-19.5964279,-5.09279133,-0.01551459868,29.5737914,-0.008607717923,-9.883969528,-14.32411713,7.338129004,0.008282237828,4.842006529,-0.008463990053,-7.267971311,-19.5964279,-5.09279133,-0.01551459868,29.5737914,-0.008607717923
q1,2,72,0.4106695708,73,0.3499751536,-6.251322076,-13.88511535,4.436927628,0.005029337977,4.848276783,-0.0154540226,-3.922936407,-15.78835881,-3.417109374,-0.00518013447,29.41399179,-0.0155953046,-7.768805035,-12.65173441,3.380722838,0.001358085633,4.568887784,-0.02304405949,-4.505486557,-16.07318991,-3.747402387,-0.01642758681,29.44255736,-0.02318580447
peak,2,83,0.4673256275,87,0.3583029871,-0.8473076646,-14.11039243,3.467737168,-0.009156995805,4.906152227,-0.01643619525,-1.445938583,-14.30887567,-2.661527657,0.02580634306,29.34691531,-0.01657642548,-4.097010865,-11.19950796,-0.2118834637,-0.005676359108,4.282586749,-0.02840114,-1.573105254,-13.2844502,-2.681234401,-0.001678841827,29.34993822,-0.02854104097
q3,2,94,0.4127727444,107,0.3525270757,4.628697772,-14.57097678,3.743780573,-0.02365887932,4.962347957,-0.01544483432,1.066144168,-14.46910486,-2.622912977,0.05332149338,29.34712597,-0.01558378961,5.001443403,-12.37119103,1.425303497,-0.03702598406,4.545802611,-0.02584770393,1.821200406,-13.80964901,-2.695691069,0.03027712034,29.34946705,-0.02598566212
Tail,2,107,0.3443254331,122,0.3443254331,8.533208681,-15.00499227,5.462188137,-0.02807475252,4.963392481,-0.01491512875,4.513238604,-16.73886741,-3.603314985,0.05119749225,29.43687765,-0.01505084502,8.533208681,-15.00499227,5.462188137,-0.02807475252,4.963392481,-0.01491512875,4.513238604,-16.73886741,-3.603314985,0.05119749225,29.43687765,-0.01505084502
