round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,-29.664662,-15.02670131,9.744954909,-1.741218739e-06,5.399023243,0.0001648458018,-30.03799437,-23.43556823,-6.999010975,-9.85645544e-05,29.69092943,-0.001428227519
1,1,-29.65257231,-15.02670132,9.744954909,-1.741218739e-06,5.39902325,0.0001648458018,-30.02575788,-23.43556823,-6.999010975,-9.85576447e-05,29.69092943,-0.001428227519
1,2,-29.61657116,-15.02670136,9.744954909,-1.741218739e-06,5.399023271,0.0001648458018,-29.98931958,-23.43556823,-6.999010975,-9.853706874e-05,29.69092945,-0.001428227519
1,3,-29.55706043,-15.02670141,9.744954909,-1.741218739e-06,5.399023306,0.0001648458018,-29.92908621,-23.43556823,-6.999010975,-9.850305619e-05,29.69092949,-0.001428227519
1,4,-29.47444199,-15.02670149,9.744954909,-1.741218739e-06,5.399023353,0.0001648458018,-29.84546454,-23.43556823,-6.999010975,-9.845583674e-05,29.69092954,-0.001428227519
1,5,-29.36911771,-15.02670159,9.744954909,-1.741218739e-06,5.399023414,0.0001648458018,-29.73886132,-23.43556823,-6.999010975,-9.839564008e-05,29.6909296,-0.001428227519
1,6,-29.24148947,-15.02670172,9.744954909,-1.741218739e-06,5.399023488,0.0001648458018,-29.60968329,-23.43556823,-6.999010975,-9.832269589e-05,29.69092967,-0.001428227519
1,7,-29.09195913,-15.02670186,9.744954909,-1.741218739e-06,5.399023575,0.0001648458018,-29.45833722,-23.43556823,-6.999010975,-9.823723386e-05,29.69092976,-0.001428227519
1,8,-28.92092857,-15.02670202,9.744954909,-1.741218739e-06,5.399023674,0.0001648458018,-29.28522985,-23.43556823,-6.999010975,-9.813948366e-05,29.69092986,-0.001428227519
1,9,-28.72879967,-15.0267022,9.744954909,-1.741218739e-06,5.399023785,0.0001648458018,-29.09076794,-23.43556823,-6.999010975,-9.8029675e-05,29.69092997,-0.001428227519
1,10,-28.5159743,-15.02670241,9.744954909,-1.741218739e-06,5.399023908,0.0001648458018,-28.87535824,-23.43556823,-6.999010975,-9.790803755e-05,29.69093009,-0.001428227519
