Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.664662,-15.02670131,9.744954909,-1.741218739e-06,5.399023243,0.0001648458018,-30.03799437,-23.43556823,-6.999010975,-9.85645544e-05,29.69092943,-0.001428227519
1,-29.65257231,-15.02670132,9.744954909,-1.741218739e-06,5.39902325,0.0001648458018,-30.02575788,-23.43556823,-6.999010975,-9.85576447e-05,29.69092943,-0.001428227519
2,-29.61657116,-15.02670136,9.744954909,-1.741218739e-06,5.399023271,0.0001648458018,-29.98931958,-23.43556823,-6.999010975,-9.853706874e-05,29.69092945,-0.001428227519
3,-29.55706043,-15.02670141,9.744954909,-1.741218739e-06,5.399023306,0.0001648458018,-29.92908621,-23.43556823,-6.999010975,-9.850305619e-05,29.69092949,-0.001428227519
4,-29.47444199,-15.02670149,9.744954909,-1.741218739e-06,5.399023353,0.0001648458018,-29.84546454,-23.43556823,-6.999010975,-9.845583674e-05,29.69092954,-0.001428227519
5,-29.36911771,-15.02670159,9.744954909,-1.741218739e-06,5.399023414,0.0001648458018,-29.73886132,-23.43556823,-6.999010975,-9.839564008e-05,29.6909296,-0.001428227519
6,-29.24148947,-15.02670172,9.744954909,-1.741218739e-06,5.399023488,0.0001648458018,-29.60968329,-23.43556823,-6.999010975,-9.832269589e-05,29.69092967,-0.001428227519
7,-29.09195913,-15.02670186,9.744954909,-1.741218739e-06,5.399023575,0.0001648458018,-29.45833722,-23.43556823,-6.999010975,-9.823723386e-05,29.69092976,-0.001428227519
8,-28.92092857,-15.02670202,9.744954909,-1.741218739e-06,5.399023674,0.0001648458018,-29.28522985,-23.43556823,-6.999010975,-9.813948366e-05,29.69092986,-0.001428227519
9,-28.72879967,-15.0267022,9.744954909,-1.741218739e-06,5.399023785,0.0001648458018,-29.09076794,-23.43556823,-6.999010975,-9.8029675e-05,29.69092997,-0.001428227519
10,-28.5159743,-15.02670241,9.744954909,-1.741218739e-06,5.399023908,0.0001648458018,-28.87535824,-23.43556823,-6.999010975,-9.790803755e-05,29.69093009,-0.001428227519
11,-28.28285433,-15.02670263,9.744954909,-1.741218739e-06,5.399024043,0.0001648458018,-28.63940751,-23.43556823,-6.999010975,-9.7774801e-05,29.69093023,-0.001428227519
12,-28.02984163,-15.02670287,9.744954909,-1.741218739e-06,5.399024189,0.0001648458018,-28.3833225,-23.43556823,-6.999010975,-9.763019503e-05,29.69093037,-0.001428227519
13,-27.75733808,-15.02670313,9.744954909,-1.741218739e-06,5.399024347,0.0001648458018,-28.10750996,-23.43556823,-6.999010975,-9.747444932e-05,29.69093053,-0.001428227519
14,-27.46574555,-15.02670341,9.744954909,-1.741218739e-06,5.399024516,0.0001648458018,-27.81237664,-23.43556823,-6.999010975,-9.730779357e-05,29.6909307,-0.001428227519
15,-27.15546592,-15.0267037,9.744954909,-1.741218739e-06,5.399024695,0.0001648458018,-27.4983293,-23.43556823,-6.999010975,-9.713045746e-05,29.69093088,-0.001428227519
16,-26.82690105,-15.02670402,9.744954909,-1.741218739e-06,5.399024886,0.0001648458018,-27.16577469,-23.43556823,-6.999010975,-9.694267068e-05,29.69093107,-0.001428227519
17,-26.48045282,-15.02670435,9.744954909,-1.741218739e-06,5.399025086,0.0001648458018,-26.81511957,-23.43556823,-6.999010975,-9.67446629e-05,29.69093127,-0.001428227519
18,-26.11652311,-15.0267047,9.744954909,-1.741218739e-06,5.399025297,0.0001648458018,-26.44677068,-23.43556823,-6.999010975,-9.653666381e-05,29.69093148,-0.001428227519
19,-25.73551378,-15.02670506,9.744954909,-1.741218739e-06,5.399025517,0.0001648458018,-26.06113478,-23.43556823,-6.999010975,-9.631890311e-05,29.6909317,-0.001428227519
20,-25.33782671,-15.02670544,9.744954909,-1.741218739e-06,5.399025747,0.0001648458018,-25.65861863,-23.43556823,-6.999010975,-9.609161047e-05,29.69093193,-0.001428227519
21,-24.92386378,-15.02670583,9.744954909,-1.741218739e-06,5.399025987,0.0001648458018,-25.23962898,-23.43556823,-6.999010975,-9.585501558e-05,29.69093217,-0.001428227519
22,-24.49402685,-15.02670624,9.744954909,-1.741218739e-06,5.399026236,0.0001648458018,-24.80457257,-23.43556823,-6.999010975,-9.560934812e-05,29.69093242,-0.001428227519
23,-24.04871781,-15.02670667,9.744954909,-1.741218739e-06,5.399026493,0.0001648458018,-24.35385617,-23.43556823,-6.999010975,-9.535483778e-05,29.69093268,-0.001428227519
24,-23.58833852,-15.02670711,9.744954909,-1.741218739e-06,5.39902676,0.0001648458018,-23.88788652,-23.43556823,-6.999010975,-9.509171425e-05,29.69093294,-0.001428227519
25,-23.11329085,-15.02670756,9.744954909,-1.741218739e-06,5.399027035,0.0001648458018,-23.40707039,-23.43556823,-6.999010975,-9.482020721e-05,29.69093322,-0.001428227519
26,-22.62397668,-15.02670803,9.744954909,-1.741218739e-06,5.399027318,0.0001648458018,-22.91181451,-23.43556823,-6.999010975,-9.454054635e-05,29.6909335,-0.001428227519
27,-22.12079789,-15.02670851,9.744954909,-1.741218739e-06,5.399027609,0.0001648458018,-22.40252565,-23.43556823,-6.999010975,-9.425296134e-05,29.69093379,-0.001428227519
28,-21.60415634,-15.026709,9.744954909,-1.741218739e-06,5.399027908,0.0001648458018,-21.87961056,-23.43556823,-6.999010975,-9.395768188e-05,29.69093409,-0.001428227519
29,-21.07445392,-15.0267095,9.744954909,-1.741218739e-06,5.399028214,0.0001648458018,-21.343476,-23.43556823,-6.999010975,-9.365493766e-05,29.6909344,-0.001428227519
30,-20.53209248,-15.02671002,9.744954909,-1.741218739e-06,5.399028528,0.0001648458018,-20.7945287,-23.43556823,-6.999010975,-9.334495835e-05,29.69093471,-0.001428227519
31,-19.97747391,-15.02671055,9.744954909,-1.741218739e-06,5.399028849,0.0001648458018,-20.23317544,-23.43556823,-6.999010975,-9.302797364e-05,29.69093503,-0.001428227519
32,-19.41100008,-15.02671109,9.744954909,-1.741218739e-06,5.399029177,0.0001648458018,-19.65982296,-23.43556823,-6.999010975,-9.270421321e-05,29.69093536,-0.001428227519
33,-18.83307286,-15.02671164,9.744954909,-1.741218739e-06,5.399029511,0.0001648458018,-19.07487801,-23.43556823,-6.999010975,-9.237390676e-05,29.69093569,-0.001428227519
