round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,82,7,7,-1,20480,0.3554891734,18.64307,329.8371123,326.2220569,369.7221077,282.722006,0.06696481232,0.09853578854
2,78,8,8,-1,20480,0.3583646904,17.414532,133.5509095,130.597877,185.7575193,75.43823467,0.08192798229,0.1170249729
