round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,178,50,-1,-1,100,0.3780275578,228.050634,999.188841,986.510915,820.7796343,1152.242196,0.0987855236,0.03144335486
2,87,50,-1,-1,100,0.3697856136,111.735367,382.5496556,378.9308797,369.8194413,388.042318,0.03088949969,0.01808549547
