round,step,MaxD_in,MaxD_out
1,0,0.39857398,0.39857398
1,1,0.3988315125,0.3971985142
1,2,0.3995922179,0.3933171955
1,3,0.4008309604,0.3871195278
1,4,0.4025131212,0.3788225612
1,5,0.404594764,0.3689062657
1,6,0.407022669,0.3582228768
1,7,0.4097342849,0.3520119752
1,8,0.4126576564,0.3491556186
1,9,0.4157113833,0.3472028355
1,10,0.4188046735,0.3461647347
1,11,0.4218375542,0.3459820092
1,12,0.424701305,0.3465401787
1,13,0.4272791762,0.3476802709
1,14,0.4294474515,0.3492060607
1,15,0.4310769052,0.3508888478
1,16,0.4320346939,0.352470576
1,17,0.4321867037,0.3537827488
1,18,0.4314003528,0.3546732086
1,19,0.4295478233,0.3551566911
1,20,0.4265096631,0.3552514928
1,21,0.4265262653,0.3549793056
1,22,0.4261084956,0.3543649737
1,23,0.4245860364,0.3534361796
1,24,0.4218631731,0.352223068
1,25,0.4178576492,0.3507578162
1,26,0.41250378,0.3490741626
1,27,0.4057554016,0.3472116371
1,28,0.3975885092,0.3450252876
1,29,0.3880034385,0.3423836412
1,30,0.377026443,0.3391733842
1,31,0.3647105428,0.3353004119
1,32,0.3511355376,0.3306902132
1,33,0.3364071177,0.3252874959
1,34,0.3206550451,0.3190550324
1,35,0.3040304271,0.3119717821
1,36,0.2867021561,0.3040304271
1,37,0.2688526367,0.2867021561
1,38,0.2506729694,0.2688526367
1,39,0.232357793,0.2506729694
1,40,0.2141000138,0.232357793
1,41,0.1960856581,0.2141000138
1,42,0.1868516186,0.1960856581
1,43,0.1875285524,0.1868516186
1,44,0.1881229637,0.1875285524
1,45,0.1886314085,0.1881229637
1,46,0.1890507983,0.1886314085
1,47,0.189378425,0.1890507983
1,48,0.1896119846,0.189378425
1,49,0.1897495971,0.1896119846
1,50,0.1897898243,0.1897495971
1,51,0.1897316843,0.1897898243
1,52,0.1895746626,0.1897316843
1,53,0.1893187194,0.1895746626
1,54,0.1889642944,0.1893187194
1,55,0.188512306,0.1889642944
1,56,0.1879641486,0.188512306
1,57,0.1873216848,0.1879641486
1,58,0.186587235,0.1873216848
1,59,0.1857635624,0.186587235
1,60,0.1848538555,0.1857635624
1,61,0.1838617073,0.1848538555
1,62,0.1827910912,0.1838617073
1,63,0.181646335,0.1827910912
1,64,0.1804320923,0.181646335
1,65,0.1791533121,0.1804320923
1,66,0.177815207,0.1791533121
1,67,0.1764232206,0.177815207
1,68,0.1749829936,0.1764232206
1,69,0.1735003304,0.1749829936
1,70,0.1719811651,0.1735003304
1,71,0.1704315288,0.1719811651
1,72,0.168857517,0.1704315288
1,73,0.1672652586,0.168857517
1,74,0.1656608865,0.1672652586
1,75,0.1640505092,0.1656608865
1,76,0.162895151,0.1640505092
1,77,0.1617374353,0.162895151
1,78,0.160575939,0.1617374353
1,79,0.1594158553,0.160575939
1,80,0.1582623254,0.1594158553
1,81,0.1571204216,0.1582623254
1,82,0.1559951309,0.1571204216
1,83,0.1548913406,0.1559951309
1,84,0.1538138257,0.1548913406
1,85,0.1527672382,0.1538138257
1,86,0.1517560975,0.1527672382
1,87,0.1507847826,0.1517560975
1,88,0.1498575256,0.1507847826
1,89,0.1489784068,0.1498575256
1,90,0.1481513501,0.1489784068
1,91,0.1473801199,0.1481513501
1,92,0.1466683187,0.1473801199
1,93,0.1460193847,0.1466683187
1,94,0.1454365902,0.1460193847
1,95,0.1449230392,0.1454365902
1,96,0.1444816657,0.1449230392
1,97,0.1441152304,0.1444816657
1,98,0.1438263171,0.1441152304
1,99,0.1436173277,0.1438263171
1,100,0.1434904757,0.1436173277
1,101,0.1434477777,0.1434904757
1,102,nan,0.1434477777
