round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,58,12,12,-1,2000,0.4078371423,16.502521,191.8356508,190.5372922,253.1896678,127.8849166,0.09643271426,0.1464856152
