round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,92,8,8,-1,20480,0.3529898474,20.863281,319.6196763,317.7698411,369.59439,265.9452922,0.07577022154,0.1118227107
2,117,8,8,-1,20480,0.351358863,25.86604,134.7350078,134.0087443,199.5572359,68.46025263,0.08244404341,0.1503529888
