round,inner_step,G_norm,d_norm,alpha
1,1,14.7001526,10.82201024,1
1,2,4.540709569,3.874658309,1
1,3,0.8414444589,2.487813928,1
1,4,1.284470324,2.444549979,1
1,5,0.4066509943,0.4922317947,1
1,6,2.483829307,3.525135117,1
1,7,0.7272879851,0.7662763748,1
1,8,0.03823902547,0.08425977027,1
1,9,3.492164421,3.284756015,1
1,10,0.3236264419,0.327842803,1
1,11,0.007367722165,0.01185223264,1
1,12,1.747608213,0.5429061021,1
1,13,0.008533058537,0.004980132988,1
1,14,2.548340109,2.858286462,1
1,15,1.04018598,1.565006242,1
1,16,0.2833110272,0.7280275396,1
1,17,0.05368124449,0.09581678051,1
1,18,2.503767834,1.070950921,1
1,19,0.1456987615,3.274242516,1
1,20,1.082299384,0.9184631285,1
1,21,0.09779406389,1.153558179,1
1,22,1.62303648,0.908805052,1
1,23,0.01003744264,0.02470426481,1
1,24,1.323637268,0.975460875,1
1,25,0.02503198856,0.05588420399,1
1,26,1.081745906,0.9050545453,1
1,27,0.01500294464,0.02787325744,1
1,28,0.9947035295,0.7268790285,1
1,29,0.01208603932,0.2074584676,1
1,30,0.7778360206,1.373232203,1
1,31,0.2130400662,2.112641387,1
1,32,0.4271894079,1.988300602,1
1,33,0.2622031537,1.928940494,1
1,34,0.3906303389,1.947442342,1
1,35,0.2598988404,1.91837273,1
1,36,0.3849346996,1.937323357,1
1,37,0.2599735809,1.905009569,1
1,38,0.3785766564,1.926265223,1
1,39,0.2601571564,1.902959757,1
1,40,0.3755850994,1.919514069,1
1,41,0.2605571723,1.986923823,1
1,42,0.3987266478,1.950540712,1
1,43,0.2610669084,1.902653114,1
1,44,0.3777838914,1.924935278,1
1,45,0.2601788594,1.909095116,1
1,46,0.3771391234,1.921382897,1
1,47,0.2606152185,1.972798244,1
1,48,0.3946523675,1.944950205,1
1,49,0.2609732122,1.89831309,1
1,50,0.3756439277,1.921247156,1
1,51,0.2602782231,1.939160197,1
1,52,0.385142146,1.931970039,1
1,53,0.2607918515,1.911263314,1
1,54,0.3778090412,1.922265769,1
1,55,0.2606261232,1.96470699,1
1,56,0.3923389926,1.941785433,1
1,57,0.260924773,1.896262126,1
1,58,0.374585636,1.919336924,1
1,59,0.2603484122,1.96484226,1
1,60,0.3923415101,1.941782501,1
1,61,0.260926612,1.89624863,1
1,62,0.3745790659,1.919324707,1
1,63,0.2603489239,1.965033955,1
1,64,0.3923962226,1.941857323,1
1,65,0.2609277139,1.896290336,1
1,66,0.3746015071,1.919366942,1
1,67,0.2603470785,1.964365998,1
1,68,0.3922056269,1.941596739,1
1,69,0.2609238869,1.896146238,1
1,70,0.3745238301,1.919220186,1
1,71,0.2603535083,1.966704103,1
1,72,0.3928734883,1.942510037,1
1,73,0.2609373988,1.896668597,1
1,74,0.3748027562,1.919741991,1
1,75,0.260331407,1.95865222,1
1,76,0.3905821018,1.939377867,1
1,77,0.2608919841,1.895730649,1
1,78,0.3741166577,1.918306449,1
1,79,0.260412228,1.984185071,1
1,80,0.3979145719,1.949423201,1
1,81,0.261048143,1.901770609,1
1,82,0.3773506373,1.924188988,1
1,83,0.2601974428,1.913622991,1
1,84,0.3783076118,1.922864122,1
1,85,0.2606491574,1.961456664,1
1,86,0.3914194446,1.940530184,1
1,87,0.2609061154,1.895665496,1
1,88,0.3742446605,1.918672892,1
1,89,0.2603802376,1.976015946,1
1,90,0.3955485557,1.946174318,1
1,91,0.2609941695,1.899233643,1
1,92,0.376100906,1.922037561,1
1,93,0.2602550502,1.930866741,1
1,94,0.3828803169,1.928915258,1
1,95,0.2607503701,1.923963112,1
1,96,0.3811161517,1.926580979,1
1,97,0.2607092419,1.935863644,1
1,98,0.3843086353,1.930860678,1
1,99,0.2607723179,1.915182126,1
1,100,0.3788162954,1.923555813,1
1,101,0.26065434,1.9553561,1
1,102,0.3896972341,1.938179309,1
1,103,0.2608726303,1.896535586,1
1,104,0.3742150474,1.918245245,1
1,105,0.2604457455,1.988946628,1
1,106,0.3993030735,1.951332414,1
1,107,0.2610815122,1.903274481,1
1,108,0.37808898,1.925461338,1
1,109,0.2601661318,1.906291805,1
1,110,0.3764236495,1.920503325,1
1,111,0.260591037,1.979585668,1
1,112,0.3966038273,1.947625434,1
1,113,0.261016754,1.900365878,1
1,114,0.3766594033,1.922999849,1
1,115,0.2602284493,1.922298523,1
1,116,0.3805849518,1.925847329,1
1,117,0.2607041883,1.940921527,1
1,118,0.3856918423,1.932732352,1
1,119,0.2607978016,1.908485457,1
1,120,0.3771005293,1.921377905,1
1,121,0.2606039291,1.971363027,1
1,122,0.3942382456,1.944382324,1
1,123,0.2609644376,1.897900864,1
1,124,0.3754370424,1.920884629,1
1,125,0.2602897259,1.94338469,1
1,126,0.3863072813,1.933551263,1
1,127,0.2608128304,1.906112497,1
1,128,0.3765022288,1.920646177,1
1,129,0.2605828351,1.976808403,1
1,130,0.395800569,1.946522743,1
1,131,0.2609987131,1.899508645,1
1,132,0.3762365183,1.922271474,1
1,133,0.2602484669,1.928637762,1
1,134,0.3822788462,1.928107578,1
1,135,0.2607388809,1.927988751,1
1,136,0.3821868273,1.928008531,1
1,137,0.2607314319,1.92804687,1
1,138,0.3822009517,1.928027066,1
1,139,0.2607318164,1.927960011,1
1,140,0.3821777649,1.927996047,1
1,141,0.260731342,1.928119174,1
1,142,0.3822203073,1.928052967,1
1,143,0.2607322017,1.927827194,1
1,144,0.3821422761,1.92794857,1
1,145,0.2607306293,1.928363834,1
1,146,0.3822857341,1.928140524,1
1,147,0.2607335077,1.927380911,1
1,148,0.3820231168,1.927789318,1
1,149,0.2607282361,1.929193652,1
1,150,0.3825079272,1.928438102,1
1,151,0.2607379203,1.925891675,1
1,152,0.3816264507,1.927259905,1
1,153,0.2607201199,1.932036826,1
1,154,0.3832724101,1.929464312,1
1,155,0.2607527465,1.921057934,1
1,156,0.3803487211,1.925562893,1
1,157,0.2606921341,1.941999615,1
1,158,0.3859860893,1.933130743,1
1,159,0.260803333,1.907234173,1
1,160,0.3767840016,1.920988373,1
1,161,0.2605930944,1.974275759,1
1,162,0.3950730032,1.945525555,1
1,163,0.2609825665,1.898743906,1
1,164,0.3758581417,1.921618433,1
1,165,0.2602671373,1.935115841,1
1,166,0.3840346865,1.930471381,1
1,167,0.2607717721,1.917017118,1
1,168,0.3792932818,1.924175991,1
1,169,0.2606665595,1.951047702,1
1,170,0.388491724,1.936536454,1
1,171,0.2608497609,1.898882324,1
1,172,0.3747280083,1.918661526,1
1,173,0.2604951311,1.989534132,1
1,174,0.3994790322,1.951574353,1
1,175,0.2610856931,1.903464902,1
1,176,0.3781823415,1.925622394,1
1,177,0.2601623101,1.905497058,1
1,178,0.3762221762,1.920260802,1
1,179,0.2605835549,1.981431772,1
1,180,0.397136617,1.948356631,1
1,181,0.2610290527,1.900937839,1
1,182,0.3769409716,1.923484068,1
1,183,0.2602156056,1.918533087,1
1,184,0.3795904447,1.924532946,1
1,185,0.260681446,1.949505429,1
1,186,0.3880641999,1.935955004,1
1,187,0.2608416265,1.899998895,1
1,188,0.3749939065,1.91892847,1
1,189,0.2605125461,1.98830643,1
1,190,0.3991229807,1.951084665,1
1,191,0.2610768546,1.903078808,1
1,192,0.3779929458,1.925295658,1
1,193,0.2601700968,1.907139966,1
1,194,0.3766393666,1.920765732,1
1,195,0.2605986916,1.977571322,1
1,196,0.3960234558,1.946829249,1
1,197,0.2610035403,1.899747717,1
1,198,0.376354528,1.922474873,1
1,199,0.2602427932,1.926778295,1
1,200,0.3817794099,1.927438873,1
1,201,0.2607290792,1.931563252,1
1,202,0.38314624,1.929295166,1
1,203,0.2607502396,1.921816169,1
1,204,0.3805481253,1.925826861,1
1,205,0.2606967297,1.940369534,1
1,206,0.3855386581,1.932524258,1
1,207,0.26079509,1.909171753,1
1,208,0.377274795,1.921594445,1
1,209,0.260609643,1.969739402,1
1,210,0.393773865,1.943746878,1
1,211,0.2609545534,1.897463877,1
1,212,0.3752149693,1.920490418,1
1,213,0.2603031552,1.948307607,1
1,214,0.3876751111,1.935412175,1
1,215,0.2608376164,1.901251558,1
1,216,0.375297445,1.919251781,1
1,217,0.2605297691,1.986463347,1
1,218,0.3985885304,1.950350011,1
1,219,0.2610637838,1.902500458,1
1,220,0.3777090596,1.924806288,1
1,221,0.2601820117,1.909830629,1
1,222,0.3773279396,1.921618999,1
1,223,0.2606211035,1.970970777,1
1,224,0.3941289621,1.944233582,1
1,225,0.2609619364,1.897798589,1
1,226,0.375385245,1.920793227,1
1,227,0.2602927669,1.944496454,1
1,228,0.386615259,1.9339699,1
1,229,0.2608183915,1.904905668,1
1,230,0.7094090098,1.186378039,1
1,231,0.1228048585,0.3451278163,1
1,232,0.006713739603,0.0214071582,1
1,233,1.036456603,2.693226619,1
1,234,0.8028238542,3.565703857,1
1,235,1.329458948,3.207453603,1
1,236,0.8451533917,4.195747658,1
1,237,1.770722625,3.789809734,1
1,238,1.01934464,78.92285546,1
1,239,82.20240611,79.476355,1
1,240,33.48464918,16.7457634,1
1,241,19.78346151,7.623439512,1
1,242,3.290484104,2.339331963,1
1,243,0.974996534,0.5449305089,1
1,244,0.06449917439,0.03640316494,1
1,245,11.47488574,20.67543612,1
1,246,8.878831551,4.617304856,1
1,247,0.8610564339,0.9921742443,1
1,248,0.05731402685,0.0377727084,1
1,249,5.97961498,6.786235402,1
1,250,2.350069171,32.43867316,1
1,251,30.92873844,23.85632757,1
1,252,9.433174665,2.97844064,1
1,253,1.422169443,0.2138547331,1
1,254,0.02241682682,0.004331386704,1
1,255,4.572019718,1.227706957,1
1,256,0.1351155931,0.1213048518,1
1,257,0.002724000659,0.0006214581779,1
1,258,2.618567042,0.7975788993,1
1,259,0.0555485644,0.04726643586,1
1,260,1.617017951,0.6138806689,1
1,261,0.04184269828,0.03503591077,1
1,262,1.130060344,0.3658303851,1
1,263,0.02308649337,0.01212929634,1
1,264,1.3929038,0.3723923549,1
1,265,0.0132810278,0.01625583686,1
1,266,0.8635082442,0.2105267338,1
1,267,0.002234121943,0.001353070442,1
1,268,0.5894827265,0.2093259588,1
1,269,0.002572963039,0.003861422111,1
1,270,0.7512191996,0.1626532083,1
1,271,0.001355674887,0.001409941795,1
1,272,0.6602870002,0.1290608018,1
1,273,0.001012779055,0.001620164187,1
1,274,0.4568816036,0.1892034361,1
1,275,0.004495972572,0.00695003739,1
1,276,0.4236708235,0.1549779689,1
1,277,0.002914539961,0.003760036595,1
1,278,0.3355888612,0.164799251,1
1,279,0.003948730639,0.003923059763,1
1,280,0.2678872964,0.1711062259,1
1,281,0.004706242778,0.003936240062,1
1,282,0.2319722206,0.1635976207,1
1,283,0.004361580412,0.003989671247,1
1,284,0.3142815202,0.1274868301,1
1,285,0.001931094122,0.003368788914,1
1,286,0.2085544163,0.0754659655,1
1,287,0.0004872055115,0.0009437457901,1
1,288,0.1560293216,0.05563233753,1
1,289,0.0001581977551,0.0003196450967,1
1,290,0.1608078609,0.05815363293,1
1,291,0.0001990325352,0.0002550791638,1
1,292,0.1565299095,0.06492564527,1
1,293,0.0003251236259,0.0003043148522,1
1,294,0.1259822852,0.05353106875,1
