Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.67310354,-15.47282002,10.23646626,-1.741218739e-06,4.909170539,5.087865181e-08,-30.00486373,-22.67333678,-6.56395256,-3.074766548e-05,30.10974885,-0.0001098681439
1,-29.66088432,-15.47281999,10.23646624,-1.741218739e-06,4.909170511,5.087865181e-08,-29.99263562,-22.67333665,-6.56395249,-3.073384609e-05,30.10974871,-0.0001098681439
2,-29.62449746,-15.47281991,10.23646616,-1.741218739e-06,4.909170427,5.087865181e-08,-29.95622227,-22.67333625,-6.563952281,-3.069269416e-05,30.1097483,-0.0001098681439
3,-29.56434912,-15.47281978,10.23646602,-1.741218739e-06,4.90917029,5.087865181e-08,-29.89603016,-22.67333559,-6.563951937,-3.062466906e-05,30.10974761,-0.0001098681439
4,-29.4808455,-15.4728196,10.23646583,-1.741218739e-06,4.909170098,5.087865181e-08,-29.81246577,-22.67333467,-6.563951459,-3.053023017e-05,30.10974665,-0.0001098681439
5,-29.37439276,-15.47281936,10.2364656,-1.741218739e-06,4.909169855,5.087865181e-08,-29.70593556,-22.6733335,-6.563950849,-3.040983684e-05,30.10974543,-0.0001098681439
6,-29.24539709,-15.47281908,10.23646531,-1.741218739e-06,4.909169559,5.087865181e-08,-29.57684601,-22.67333208,-6.563950111,-3.026394846e-05,30.10974396,-0.0001098681439
7,-29.09426467,-15.47281875,10.23646497,-1.741218739e-06,4.909169213,5.087865181e-08,-29.4256036,-22.67333042,-6.563949245,-3.00930244e-05,30.10974223,-0.0001098681439
8,-28.92140167,-15.47281836,10.23646459,-1.741218739e-06,4.909168817,5.087865181e-08,-29.2526148,-22.67332852,-6.563948256,-2.989752402e-05,30.10974025,-0.0001098681439
9,-28.72721428,-15.47281794,10.23646415,-1.741218739e-06,4.909168372,5.087865181e-08,-29.05828609,-22.67332638,-6.563947144,-2.967790669e-05,30.10973802,-0.0001098681439
10,-28.51210867,-15.47281746,10.23646367,-1.741218739e-06,4.90916788,5.087865181e-08,-28.84302394,-22.67332402,-6.563945912,-2.943463179e-05,30.10973556,-0.0001098681439
11,-28.27649102,-15.47281694,10.23646314,-1.741218739e-06,4.90916734,5.087865181e-08,-28.60723482,-22.67332143,-6.563944563,-2.916815868e-05,30.10973286,-0.0001098681439
