round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,25,7,7,-1,20,0.3422878367,32.423835,43.60924323,44.01374978,30.35991595,45.53084243,0.001511212919,0.004795692291
