Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,65,0.3142523793,65,0.3142523793,-7.825768562,-3.964122469,2.570767741,-4.593437717e-07,1.424276057,4.348729465e-05,-7.925178218,-6.182426611,-1.846362256,-2.600191071e-05,7.832642276,-0.0004057574235,-7.825768562,-3.964122469,2.570767741,-4.593437717e-07,1.424276057,4.348729465e-05,-7.925178218,-6.182426611,-1.846362256,-2.600191071e-05,7.832642276,-0.0004057574235
q1,1,71,0.3911664937,74,0.3346962039,-5.514460666,-2.793335537,1.811502279,-3.236785168e-07,1.003622102,3.064350471e-05,-5.584510097,-4.356472862,-1.301046914,-1.832235552e-05,5.519304257,-0.0002859186716,-6.068579651,-3.434418664,1.051388125,-0.01092720767,0.8973345778,-0.01150401484,-5.671230367,-4.358126168,-1.286662665,-0.01163641584,5.560320521,-0.0118236355
peak,1,82,0.4267213449,84,0.3422878367,-2.114002662,-1.070842485,0.6944506222,-1.240841648e-07,0.3847447508,1.174737739e-05,-2.140856546,-1.670080863,-0.4987643952,-7.023988509e-06,2.115859483,-0.0001096086942,-3.924299932,-2.648572564,-0.1377284222,-0.01452166228,0.4244790286,-0.01501191447,-3.408541446,-2.55914138,-0.7371113739,-0.01509332093,3.313673023,-0.01520282863
q3,1,97,0.3988261469,92,0.3321427829,-0.00920337514,-0.004661945456,0.003023311989,-5.402042005e-10,0.001674998021,5.114256616e-08,-0.009320284341,-0.007270748032,-0.002171386024,-3.057914845e-08,0.009211458865,-4.771847972e-07,-1.910255191,-1.77229548,-0.8517988281,-0.01128698361,0.07250251522,-0.01152691267,-1.497197134,-1.064025446,-0.2833277617,-0.01155314516,1.438776477,-0.01160998773
Tail,1,98,0.3985793232,100,0.3985793232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
