Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.1596879701,0,0.1596879701
1,0.1597316403,1,0.1597316403
2,0.1598613022,2,0.1598613022
3,0.1600747158,3,0.1600747158
4,0.160369364,4,0.160369364
5,0.1607424668,5,0.1607424668
6,0.1611909929,6,0.1611909929
7,0.16171167,7,0.16171167
8,0.1623009935,8,0.1623009935
9,0.1629552339,9,0.1629552339
10,0.163670444,10,0.163670444
11,0.1644424661,11,0.1644424661
12,0.1652669381,12,0.1652669381
13,0.1661393018,13,0.1661393018
14,0.16705481,14,0.16705481
15,0.1680085357,15,0.1680085357
16,0.1689953824,16,0.1689953824
17,0.1700100954,17,0.1700100954
18,0.1710472746,18,0.1710472746
19,0.1721013894,19,0.1721013894
20,0.1731667955,20,0.1731667955
21,0.1742377524,21,0.1742377524
22,0.1753084445,22,0.1753084445
23,0.176373003,23,0.176373003
24,0.1774255294,24,0.1774255294
25,0.1788908375,25,0.1788908375
26,0.1804185093,26,0.1804185093
27,0.1819301683,27,0.1819301683
28,0.1834189136,28,0.1834189136
29,0.1848778679,29,0.1848778679
30,0.1863002129,30,0.1863002129
31,0.1876792259,31,0.1876792259
32,0.1890083183,32,0.1890083183
33,0.1902810741,33,0.1902810741
34,0.1914912899,34,0.1914912899
35,0.1926330135,35,0.1926330135
36,0.1937005833,36,0.1937005833
37,0.1946886656,37,0.1946886656
38,0.1955922915,38,0.1955922915
39,0.1964068905,39,0.1964068905
40,0.1971283232,40,0.1971283232
41,0.1977529094,41,0.1977529094
42,0.1982774545,42,0.1982774545
43,0.1986992714,43,0.1986992714
44,0.1990161984,44,0.1990161984
45,0.1992266135,45,0.1992266135
46,0.1993294437,46,0.1993294437
47,0.1993241702,47,0.1993241702
48,0.1992108288,48,0.1992108288
49,0.198990006,49,0.198990006
50,0.1986628303,50,0.1986628303
51,0.1982309593,51,0.1982309593
52,0.1976965632,52,0.1976965632
53,0.1970623032,53,0.1970623032
54,0.1963313081,54,0.1963313081
55,0.1955071461,55,0.1955071461
56,0.1945937947,56,0.1945937947
57,0.1935956081,57,0.1935956081
58,0.1925172828,58,0.1925172828
59,0.2078590172,59,0.2078590172
60,0.2260404191,60,0.2260404191
61,0.2443051009,61,0.2443051009
62,0.2624558961,62,0.2624558961
63,0.2802933499,63,0.2802933499
64,0.2976213045,64,0.2976213045
65,0.3142523793,65,0.3142523793
66,0.3300130948,66,0.3213668195
67,0.3447484167,67,0.3266622954
68,0.3583255342,68,0.330350765
69,0.3706367392,69,0.3326749263
70,0.3816013267,70,0.3339115853
71,0.3911664937,71,0.3343726041
72,0.399307269,72,0.3344031965
73,0.4060255512,73,0.3343780523
74,0.4113483723,74,0.3346962039
75,0.4153255294,75,0.3355620421
76,0.4180267424,76,0.3368932967
77,0.4195385021,77,0.3385111253
78,0.4199607632,78,0.3402316337
79,0.4210132218,79,0.3418678574
80,0.4240394261,80,0.3432318231
81,0.4259007125,81,0.3441366677
82,0.4267213449,82,0.3443987414
83,0.4266333987,83,0.3438396032
84,0.4257730357,84,0.3422878367
85,0.4242771927,85,0.3394824451
86,0.4222807399,86,0.3359896798
87,0.4199141271,87,0.3324237694
88,0.4173015085,88,0.3293673125
89,0.4145593171,89,0.3273617921
90,0.4117952372,90,0.3268952236
91,0.4091075166,91,0.3283839768
92,0.4065845505,92,0.3321427829
93,0.4043046644,93,0.3376164207
94,0.4023360263,94,0.3440281717
95,0.4007366162,95,0.3559182794
96,0.3995541861,96,0.3695960028
97,0.3988261469,97,0.3814034718
98,0.3985793232,98,0.3905472892
nan,nan,99,0.3964546924
nan,nan,100,0.3985793232
