Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,-29.66487347,-15.02666359,9.744921428,-1.741218739e-06,5.398954579,0.0001648458018,-30.04170226,-23.43551329,-6.998942311,-9.85645544e-05,29.69092943,-0.0015380908
1,-29.6556701,-15.02200164,9.741898116,-1.740678535e-06,5.397279581,0.0001647946593,-30.03238197,-23.42824255,-6.996770925,-9.853397525e-05,29.68171797,-0.001537613615
2,-29.62831212,-15.00814353,9.732911011,-1.739072722e-06,5.392300477,0.0001646426327,-30.00467647,-23.4066295,-6.990316257,-9.844307559e-05,29.65433596,-0.001536195135
3,-29.58317776,-14.98528084,9.718084358,-1.736423502e-06,5.384086103,0.000164391824,-29.95896878,-23.37097296,-6.979667542,-9.829311209e-05,29.60916196,-0.001533854968
4,-29.52064524,-14.95360515,9.697542402,-1.732753073e-06,5.372705295,0.0001640443348,-29.89564191,-23.32157171,-6.964914015,-9.808534144e-05,29.54657451,-0.001530612726
5,-29.44109278,-14.91330806,9.67140939,-1.728083637e-06,5.358226887,0.0001636022668,-29.81507891,-23.25872456,-6.946144911,-9.782102031e-05,29.46695217,-0.001526488019
6,-29.3448986,-14.86458115,9.639809568,-1.722437393e-06,5.340719716,0.0001630677219,-29.71766278,-23.1827303,-6.923449465,-9.750140537e-05,29.3706735,-0.001521500458
7,-29.23244092,-14.80761601,9.60286718,-1.715836542e-06,5.320252617,0.0001624428018,-29.60377657,-23.09388774,-6.896916913,-9.712775331e-05,29.25811704,-0.001515669651
8,-29.10409796,-14.74260422,9.560706473,-1.708303283e-06,5.296894426,0.0001617296082,-29.47380329,-22.99249566,-6.866636488,-9.670132081e-05,29.12966136,-0.001509015211
9,-28.96024794,-14.66973738,9.513451693,-1.699859818e-06,5.270713977,0.0001609302429,-29.32812597,-22.87885287,-6.832697427,-9.622336453e-05,28.98568499,-0.001501556748
10,-28.80126909,-14.58920706,9.461227084,-1.690528345e-06,5.241780107,0.0001600468076,-29.16712763,-22.75325817,-6.795188965,-9.569514115e-05,28.8265665,-0.001493313871
11,-28.62753963,-14.50120486,9.404156894,-1.680331066e-06,5.210161651,0.0001590814041,-28.99119131,-22.61601035,-6.754200335,-9.511790737e-05,28.65268445,-0.00148430619
12,-28.43943777,-14.40592236,9.342365366,-1.66929018e-06,5.175927445,0.0001580361341,-28.80070001,-22.46740821,-6.709820774,-9.449291984e-05,28.46441737,-0.001474553318
13,-28.23734174,-14.30355114,9.275976748,-1.657427888e-06,5.139146324,0.0001569130994,-28.59603678,-22.30775056,-6.662139517,-9.382143525e-05,28.26214383,-0.001464074862
14,-28.02162975,-14.1942828,9.205115285,-1.644766389e-06,5.099887124,0.0001557144017,-28.37758464,-22.13733617,-6.611245798,-9.310471028e-05,28.04624237,-0.001452890435
15,-27.79268004,-14.07830893,9.129905223,-1.631327885e-06,5.05821868,0.0001544421428,-28.14572661,-21.95646387,-6.557228852,-9.23440016e-05,27.81709156,-0.001441019646
16,-27.55087081,-13.9558211,9.050470806,-1.617134574e-06,5.014209828,0.0001530984244,-27.90084571,-21.76543243,-6.500177916,-9.154056589e-05,27.57506994,-0.001428482106
17,-27.2965803,-13.82701091,8.966936282,-1.602208658e-06,4.967929403,0.0001516853483,-27.64332498,-21.56454067,-6.440182222,-9.069565983e-05,27.32055607,-0.001415297425
18,-27.03018671,-13.69206994,8.879425895,-1.586572337e-06,4.919446241,0.0001502050162,-27.37354743,-21.35408737,-6.377331008,-8.981054009e-05,27.0539285,-0.001401485213
19,-26.75206828,-13.55118978,8.788063892,-1.57024781e-06,4.868829178,0.0001486595299,-27.0918961,-21.13437134,-6.311713507,-8.888646336e-05,26.77556579,-0.00138706508
20,-26.46260322,-13.40456202,8.692974517,-1.553257278e-06,4.816147048,0.0001470509911,-26.79875401,-20.90569138,-6.243418954,-8.792468631e-05,26.48584648,-0.001372056638
21,-26.16216975,-13.25237824,8.594282018,-1.535622941e-06,4.761468688,0.0001453815016,-26.49450418,-20.66834627,-6.172536586,-8.692646561e-05,26.18514913,-0.001356479496
22,-25.8511461,-13.09483002,8.492110639,-1.517366999e-06,4.704862933,0.0001436531631,-26.17952964,-20.42263483,-6.099155636,-8.589305795e-05,25.87385229,-0.001340353264
