Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.2620699219,44,0.2620699219,-14.32662388,-18.25176563,13.57631573,-0.0001185954451,4.348105626,0.0001165495039,-14.6450399,-28.34542393,-2.316938441,1.575830421e-05,31.53517399,-0.0001663515001,-14.32662388,-18.25176563,13.57631573,-0.0001185954451,4.348105626,0.0001165495039,-14.6450399,-28.34542393,-2.316938441,1.575830421e-05,31.53517399,-0.0001663515001
q1,1,57,0.6607273237,64,0.3533249763,-6.071854865,-19.74665899,15.37291946,-0.0001814516365,4.046399691,0.0001792144165,-6.384686761,-31.39682367,-0.03266167234,-1.394433472e-05,32.30230169,-0.0001376383,-12.00867159,-18.52306772,12.25284938,0.04329252112,3.733582296,-0.01136357337,-5.575456295,-28.16522161,0.1877583321,0.05221690323,32.13036553,-0.01167618198
peak,1,66,0.9835296404,116,0.3555679642,-0.0289843781,-20.84098967,16.688116,-0.0002274652589,3.825537074,0.000225088014,-0.3377284402,-33.63058858,1.639533957,-3.56880322e-05,32.86387443,-0.0001166189172,10.94339296,-20.9882902,12.58079676,-0.01648323747,3.500687912,-0.01480653258,5.586767623,-28.95017049,2.73618141,0.1363728707,32.68831026,-0.01514757556
q3,1,75,0.6654457551,132,0.3449427571,6.026273271,-21.9375636,18.00600854,-0.0002735732037,3.604221715,0.0002710556469,5.721625422,-35.86893245,3.315157387,-5.747630165e-05,33.42659834,-9.555644719e-05,11.51069356,-22.12998994,16.36644199,-0.01234442234,3.430245898,-0.01125897797,9.014132846,-34.10835904,3.982241261,0.05437815067,33.41219616,-0.01162825614
Tail,1,87,0.3222144055,148,0.3222144055,13.73384068,-23.33336176,19.68351695,-0.0003322627117,3.32251561,0.0003295665559,13.43440679,-38.7180575,5.448011395,-8.520997797e-05,34.14287379,-6.874662062e-05,13.73384068,-23.33336176,19.68351695,-0.0003322627117,3.32251561,0.0003295665559,13.43440679,-38.7180575,5.448011395,-8.520997797e-05,34.14287379,-6.874662062e-05
Head,2,59,0.3262973825,59,0.3262973825,-12.59779809,-18.5154986,12.85502372,0.03094522258,3.907264332,-0.007716036256,-7.982268886,-28.51554866,-0.4606561041,0.0326786334,32.00084891,-0.008021721565,-12.59779809,-18.5154986,12.85502372,0.03094522258,3.907264332,-0.007716036256,-7.982268886,-28.51554866,-0.4606561041,0.0326786334,32.00084891,-0.008021721565
q1,2,74,0.5517356057,69,0.3491396796,-8.873370686,-18.68574984,11.19099098,0.05156354828,3.507575755,-0.01611221329,-1.821524362,-27.31712576,1.117923237,0.09324080168,32.27448808,-0.01643339646,-12.00654642,-18.57696756,11.09127112,0.03619504877,3.646411302,-0.0228425779,-4.428452811,-26.70071294,1.222376317,0.04102574311,32.15461178,-0.0231595072
peak,2,88,0.7457033968,78,0.3573629736,-1.594173665,-19.22651609,10.37917605,0.03468042436,3.418707935,-0.01781552879,1.421969615,-26.39862744,1.778128091,0.1418019871,32.32073479,-0.01814093975,-11.56738659,-18.72899218,9.387637905,0.0441072341,3.450987928,-0.02848822893,-1.584729368,-24.74377803,2.949147598,0.04574241636,32.28309678,-0.02881512605
q3,2,102,0.5477648184,124,0.3567984968,6.1004565,-20.03129987,10.71110519,0.004619305131,3.464575493,-0.0164028951,3.467824209,-26.63357441,2.148404629,0.1625958786,32.38513791,-0.01673183931,10.3435118,-19.61865008,10.59261968,-0.03121445293,3.435969375,-0.02583569,4.470545571,-26.24943387,3.499561888,0.1150990507,32.52934586,-0.0261730008
Tail,2,122,0.3368748298,137,0.3368748298,11.47021642,-21.39768918,13.8452595,-0.01788863502,3.483142219,-0.01451298953,6.735583845,-30.65507659,3.140909467,0.1090704382,32.92302614,-0.01486322399,11.47021642,-21.39768918,13.8452595,-0.01788863502,3.483142219,-0.01451298953,6.735583845,-30.65507659,3.140909467,0.1090704382,32.92302614,-0.01486322399
