round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,201,8,8,-1,20480,0.3555679642,45.302649,487.9716358,484.5143097,639.0254024,330.0032169,0.09009383458,0.1825974979
2,82,7,7,-1,20480,0.3573629736,18.474612,329.4562664,323.7480902,542.6661068,104.8300736,0.099733518,0.2086705513
3,70,7,7,-1,20480,0.3576726974,15.72795,282.5698053,277.4593016,462.2563058,92.66229734,0.09040234804,0.1670921032
4,305,8,8,-1,20480,0.3514612259,65.335062,219.4137338,218.3410634,366.4019064,70.28022045,0.0685618081,0.1392449138
5,60,7,7,-1,20480,0.3572615217,13.362838,71.79203265,69.63885336,124.0841339,15.19357278,0.06926351308,0.1769693345
