Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,30.29116604,-15.47266912,10.2363156,-1.741218739e-06,4.90903321,5.087865181e-08,30.00300981,-22.67265014,-6.563574905,3.706922343e-05,30.10906221,-0.0001647997846
1,30.2789469,-15.47266912,10.2363156,-1.741218739e-06,4.909033203,5.087865181e-08,29.99078269,-22.67265014,-6.563574912,3.707613313e-05,30.1090622,-0.0001647997846
2,30.24256024,-15.47266912,10.2363156,-1.741218739e-06,4.909033182,5.087865181e-08,29.9543723,-22.67265016,-6.563574933,3.709670909e-05,30.10906218,-0.0001647997846
3,30.18241224,-15.47266912,10.2363156,-1.741218739e-06,4.909033147,5.087865181e-08,29.89418507,-22.67265019,-6.563574967,3.713072164e-05,30.10906215,-0.0001647997846
4,30.09890909,-15.47266912,10.2363156,-1.741218739e-06,4.9090331,5.087865181e-08,29.81062744,-22.67265022,-6.563575015,3.717794109e-05,30.1090621,-0.0001647997846
5,29.99245695,-15.47266912,10.2363156,-1.741218739e-06,4.909033039,5.087865181e-08,29.70410587,-22.67265027,-6.563575076,3.723813775e-05,30.10906204,-0.0001647997846
6,29.86346201,-15.47266912,10.2363156,-1.741218739e-06,4.909032965,5.087865181e-08,29.57502679,-22.67265033,-6.56357515,3.731108194e-05,30.10906196,-0.0001647997846
7,29.71233044,-15.47266912,10.2363156,-1.741218739e-06,4.909032878,5.087865181e-08,29.42379663,-22.6726504,-6.563575236,3.739654397e-05,30.10906188,-0.0001647997846
8,29.53946842,-15.47266912,10.2363156,-1.741218739e-06,4.909032779,5.087865181e-08,29.25082186,-22.67265048,-6.563575335,3.749429416e-05,30.10906178,-0.0001647997846
9,29.34528213,-15.47266912,10.2363156,-1.741218739e-06,4.909032668,5.087865181e-08,29.05650889,-22.67265057,-6.563575446,3.760410283e-05,30.10906167,-0.0001647997846
10,29.13017773,-15.47266912,10.2363156,-1.741218739e-06,4.909032545,5.087865181e-08,28.84126419,-22.67265067,-6.563575569,3.772574028e-05,30.10906154,-0.0001647997846
11,28.89456142,-15.47266912,10.2363156,-1.741218739e-06,4.90903241,5.087865181e-08,28.60549418,-22.67265078,-6.563575704,3.785897683e-05,30.10906141,-0.0001647997846
12,28.63883935,-15.47266912,10.2363156,-1.741218739e-06,4.909032264,5.087865181e-08,28.34960531,-22.67265089,-6.563575851,3.80035828e-05,30.10906126,-0.0001647997846
13,28.36341772,-15.47266912,10.2363156,-1.741218739e-06,4.909032106,5.087865181e-08,28.07400402,-22.67265102,-6.563576008,3.81593285e-05,30.1090611,-0.0001647997846
14,28.0687027,-15.47266912,10.2363156,-1.741218739e-06,4.909031937,5.087865181e-08,27.77909676,-22.67265115,-6.563576177,3.832598425e-05,30.10906094,-0.0001647997846
15,27.75510047,-15.47266912,10.2363156,-1.741218739e-06,4.909031758,5.087865181e-08,27.46528996,-22.6726513,-6.563576357,3.850332036e-05,30.10906076,-0.0001647997846
16,27.42301719,-15.47266912,10.2363156,-1.741218739e-06,4.909031567,5.087865181e-08,27.13299007,-22.67265145,-6.563576547,3.869110715e-05,30.10906057,-0.0001647997846
17,27.07285905,-15.47266912,10.2363156,-1.741218739e-06,4.909031367,5.087865181e-08,26.78260353,-22.67265161,-6.563576747,3.888911493e-05,30.10906037,-0.0001647997846
18,26.70503223,-15.47266912,10.2363156,-1.741218739e-06,4.909031156,5.087865181e-08,26.41453677,-22.67265178,-6.563576958,3.909711401e-05,30.10906015,-0.0001647997846
19,26.3199429,-15.47266912,10.2363156,-1.741218739e-06,4.909030936,5.087865181e-08,26.02919625,-22.67265195,-6.563577178,3.931487472e-05,30.10905993,-0.0001647997846
20,25.91799724,-15.47266912,10.2363156,-1.741218739e-06,4.909030706,5.087865181e-08,25.6269884,-22.67265214,-6.563577409,3.954216736e-05,30.1090597,-0.0001647997846
21,25.49960142,-15.47266912,10.2363156,-1.741218739e-06,4.909030466,5.087865181e-08,25.20831966,-22.67265233,-6.563577648,3.977876225e-05,30.10905946,-0.0001647997846
22,25.06516163,-15.47266912,10.2363156,-1.741218739e-06,4.909030217,5.087865181e-08,24.77359648,-22.67265253,-6.563577897,4.002442971e-05,30.10905922,-0.0001647997846
23,24.61508403,-15.47266912,10.2363156,-1.741218739e-06,4.90902996,5.087865181e-08,24.3232253,-22.67265274,-6.563578155,4.027894004e-05,30.10905896,-0.0001647997846
24,24.14977481,-15.47266912,10.2363156,-1.741218739e-06,4.909029693,5.087865181e-08,23.85761256,-22.67265295,-6.563578421,4.054206358e-05,30.10905869,-0.0001647997846
25,23.66964013,-15.47266912,10.2363156,-1.741218739e-06,4.909029418,5.087865181e-08,23.3771647,-22.67265317,-6.563578696,4.081357062e-05,30.10905842,-0.0001647997846
26,23.17508619,-15.47266912,10.2363156,-1.741218739e-06,4.909029135,5.087865181e-08,22.88228816,-22.67265339,-6.563578979,4.109323148e-05,30.10905813,-0.0001647997846
27,22.66651915,-15.47266912,10.2363156,-1.741218739e-06,4.909028844,5.087865181e-08,22.37338938,-22.67265363,-6.56357927,4.138081649e-05,30.10905784,-0.0001647997846
28,22.1443452,-15.47266912,10.2363156,-1.741218739e-06,4.909028545,5.087865181e-08,21.85087481,-22.67265387,-6.563579569,4.167609594e-05,30.10905754,-0.0001647997846
29,21.6089705,-15.47266912,10.2363156,-1.741218739e-06,4.909028239,5.087865181e-08,21.31515089,-22.67265411,-6.563579876,4.197884017e-05,30.10905724,-0.0001647997846
30,21.06080124,-15.47266912,10.2363156,-1.741218739e-06,4.909027925,5.087865181e-08,20.76662406,-22.67265436,-6.56358019,4.228881948e-05,30.10905692,-0.0001647997846
31,20.50024358,-15.47266912,10.2363156,-1.741218739e-06,4.909027604,5.087865181e-08,20.20570076,-22.67265462,-6.563580511,4.260580419e-05,30.1090566,-0.0001647997846
32,19.92770372,-15.47266912,10.2363156,-1.741218739e-06,4.909027276,5.087865181e-08,19.63278743,-22.67265488,-6.563580838,4.292956461e-05,30.10905627,-0.0001647997846
33,19.34358782,-15.47266912,10.2363156,-1.741218739e-06,4.909026942,5.087865181e-08,19.04829051,-22.67265515,-6.563581173,4.325987106e-05,30.10905594,-0.0001647997846
34,18.74830206,-15.47266912,10.2363156,-1.741218739e-06,4.909026601,5.087865181e-08,18.45261645,-22.67265542,-6.563581514,4.359649386e-05,30.1090556,-0.0001647997846
35,18.14225263,-15.47266912,10.2363156,-1.741218739e-06,4.909026254,5.087865181e-08,17.84617169,-22.6726557,-6.563581861,4.393920331e-05,30.10905525,-0.0001647997846
36,17.52584568,-15.47266912,10.2363156,-1.741218739e-06,4.909025901,5.087865181e-08,17.22936267,-22.67265598,-6.563582214,4.428776973e-05,30.1090549,-0.0001647997846
37,16.89948741,-15.47266912,10.2363156,-1.741218739e-06,4.909025542,5.087865181e-08,16.60259582,-22.67265627,-6.563582572,4.464196344e-05,30.10905454,-0.0001647997846
38,16.26358399,-15.47266912,10.2363156,-1.741218739e-06,4.909025178,5.087865181e-08,15.9662776,-22.67265656,-6.563582936,4.500155476e-05,30.10905418,-0.0001647997846
39,15.61854159,-15.47266912,10.2363156,-1.741218739e-06,4.909024809,5.087865181e-08,15.32081444,-22.67265686,-6.563583306,4.536631399e-05,30.10905381,-0.0001647997846
40,14.96476639,-15.47266912,10.2363156,-1.741218739e-06,4.909024434,5.087865181e-08,14.66661279,-22.67265716,-6.56358368,4.573601145e-05,30.10905343,-0.0001647997846
41,14.30266457,-15.47266912,10.2363156,-1.741218739e-06,4.909024055,5.087865181e-08,14.00407908,-22.67265746,-6.563584059,4.611041746e-05,30.10905305,-0.0001647997846
42,13.63264231,-15.47266912,10.2363156,-1.741218739e-06,4.909023672,5.087865181e-08,13.33361976,-22.67265777,-6.563584443,4.648930233e-05,30.10905267,-0.0001647997846
43,12.95510577,-15.47266912,10.2363156,-1.741218739e-06,4.909023284,5.087865181e-08,12.65564128,-22.67265808,-6.56358483,4.687243637e-05,30.10905228,-0.0001647997846
44,12.27046115,-15.47266912,10.2363156,-1.741218739e-06,4.909022892,5.087865181e-08,11.97055006,-22.67265839,-6.563585222,4.725958991e-05,30.10905189,-0.0001647997846
45,11.57911461,-15.47266912,10.2363156,-1.741218739e-06,4.909022496,5.087865181e-08,11.27875256,-22.67265871,-6.563585618,4.765053325e-05,30.10905149,-0.0001647997846
46,10.88147233,-15.47266912,10.2363156,-1.741218739e-06,4.909022097,5.087865181e-08,10.58065521,-22.67265903,-6.563586018,4.804503671e-05,30.10905109,-0.0001647997846
47,10.17794049,-15.47266912,10.2363156,-1.741218739e-06,4.909021694,5.087865181e-08,9.87666446,-22.67265935,-6.563586421,4.844287061e-05,30.10905069,-0.0001647997846
48,9.46892527,-15.47266912,10.2363156,-1.741218739e-06,4.909021288,5.087865181e-08,9.167186748,-22.67265967,-6.563586826,4.884380526e-05,30.10905029,-0.0001647997846
49,8.754832837,-15.47266912,10.2363156,-1.741218739e-06,4.909020879,5.087865181e-08,8.452628514,-22.67266,-6.563587235,4.924761097e-05,30.10904988,-0.0001647997846
50,8.036069373,-15.47266912,10.2363156,-1.741218739e-06,4.909020467,5.087865181e-08,7.733396203,-22.67266033,-6.563587647,4.965405806e-05,30.10904947,-0.0001647997846
51,7.313041053,-15.47266912,10.2363156,-1.741218739e-06,4.909020053,5.087865181e-08,7.009896254,-22.67266066,-6.563588061,5.006291685e-05,30.10904905,-0.0001647997846
52,6.586154056,-15.47266912,10.2363156,-1.741218739e-06,4.909019637,5.087865181e-08,6.28253511,-22.67266099,-6.563588477,5.047395765e-05,30.10904864,-0.0001647997846
53,5.855814556,-15.47266912,10.2363156,-1.741218739e-06,4.909019219,5.087865181e-08,5.551719212,-22.67266133,-6.563588895,5.088695077e-05,30.10904822,-0.0001647997846
54,5.122428732,-15.47266912,10.2363156,-1.741218739e-06,4.909018799,5.087865181e-08,4.817855003,-22.67266166,-6.563589315,5.130166653e-05,30.1090478,-0.0001647997846
55,4.386402759,-15.47266912,10.2363156,-1.741218739e-06,4.909018378,5.087865181e-08,4.081348922,-22.672662,-6.563589736,5.171787524e-05,30.10904738,-0.0001647997846
56,3.648142814,-15.47266912,10.2363156,-1.741218739e-06,4.909017955,5.087865181e-08,3.342607413,-22.67266234,-6.563590159,5.213534722e-05,30.10904695,-0.0001647997846
57,2.908055075,-15.47266912,10.2363156,-1.741218739e-06,4.909017531,5.087865181e-08,2.602036916,-22.67266268,-6.563590583,5.255385279e-05,30.10904653,-0.0001647997846
58,2.166545717,-15.47266912,10.2363156,-1.741218739e-06,4.909017107,5.087865181e-08,1.860043874,-22.67266302,-6.563591007,5.297316225e-05,30.10904611,-0.0001647997846
59,1.424020917,-15.47266912,10.2363156,-1.741218739e-06,4.909016682,5.087865181e-08,1.117034728,-22.67266336,-6.563591433,5.339304593e-05,30.10904568,-0.0001647997846
60,0.6808868528,-15.47266912,10.2363156,-1.741218739e-06,4.909016256,5.087865181e-08,0.3734159191,-22.6726637,-6.563591858,5.381327413e-05,30.10904525,-0.0001647997846
61,-0.06245030008,-15.47266912,10.2363156,-1.741218739e-06,4.909015831,5.087865181e-08,-0.3704061104,-22.67266404,-6.563592284,5.423361718e-05,30.10904483,-0.0001647997846
62,-0.8055843646,-15.47266912,10.2363156,-1.741218739e-06,4.909015405,5.087865181e-08,-1.114024919,-22.67266438,-6.563592709,5.465384539e-05,30.1090444,-0.0001647997846
63,-1.548109164,-15.47266912,10.2363156,-1.741218739e-06,4.90901498,5.087865181e-08,-1.857034065,-22.67266472,-6.563593134,5.507372906e-05,30.10904398,-0.0001647997846
64,-2.289618522,-15.47266912,10.2363156,-1.741218739e-06,4.909014555,5.087865181e-08,-2.599027108,-22.67266506,-6.563593559,5.549303853e-05,30.10904355,-0.0001647997846
65,-3.029706262,-15.47266912,10.2363156,-1.741218739e-06,4.909014132,5.087865181e-08,-3.339597604,-22.6726654,-6.563593983,5.591154409e-05,30.10904313,-0.0001647997846
66,-3.767966206,-15.47266912,10.2363156,-1.741218739e-06,4.909013709,5.087865181e-08,-4.078339113,-22.67266574,-6.563594405,5.632901607e-05,30.10904271,-0.0001647997846
67,-4.503992179,-15.47266912,10.2363156,-1.741218739e-06,4.909013288,5.087865181e-08,-4.814845194,-22.67266607,-6.563594827,5.674522479e-05,30.10904229,-0.0001647997846
68,-5.237378003,-15.47266912,10.2363156,-1.741218739e-06,4.909012868,5.087865181e-08,-5.548709404,-22.67266641,-6.563595247,5.715994055e-05,30.10904187,-0.0001647997846
69,-5.967717503,-15.47266912,10.2363156,-1.741218739e-06,4.90901245,5.087865181e-08,-6.279525301,-22.67266674,-6.563595665,5.757293367e-05,30.10904145,-0.0001647997846
70,-6.694604501,-15.47266912,10.2363156,-1.741218739e-06,4.909012033,5.087865181e-08,-7.006886446,-22.67266708,-6.563596081,5.798397446e-05,30.10904103,-0.0001647997846
71,-7.41763282,-15.47266912,10.2363156,-1.741218739e-06,4.909011619,5.087865181e-08,-7.730386394,-22.67266741,-6.563596495,5.839283325e-05,30.10904062,-0.0001647997846
72,-8.136396284,-15.47266912,10.2363156,-1.741218739e-06,4.909011208,5.087865181e-08,-8.449618706,-22.67266774,-6.563596906,5.879928034e-05,30.10904021,-0.0001647997846
73,-8.850488717,-15.47266912,10.2363156,-1.741218739e-06,4.909010799,5.087865181e-08,-9.164176939,-22.67266806,-6.563597315,5.920308606e-05,30.1090398,-0.0001647997846
74,-9.559503941,-15.47266912,10.2363156,-1.741218739e-06,4.909010393,5.087865181e-08,-9.873654652,-22.67266839,-6.563597721,5.96040207e-05,30.10903939,-0.0001647997846
75,-10.26303578,-15.47266912,10.2363156,-1.741218739e-06,4.90900999,5.087865181e-08,-10.5776454,-22.67266871,-6.563598124,6.00018546e-05,30.10903899,-0.0001647997846
76,-10.96067806,-15.47266912,10.2363156,-1.741218739e-06,4.909009591,5.087865181e-08,-11.27574275,-22.67266903,-6.563598523,6.039635807e-05,30.10903859,-0.0001647997846
77,-11.6520246,-15.47266912,10.2363156,-1.741218739e-06,4.909009195,5.087865181e-08,-11.96754025,-22.67266935,-6.563598919,6.078730141e-05,30.10903819,-0.0001647997846
78,-12.33666922,-15.47266912,10.2363156,-1.741218739e-06,4.909008803,5.087865181e-08,-12.65263147,-22.67266966,-6.563599311,6.117445494e-05,30.1090378,-0.0001647997846
79,-13.01420575,-15.47266912,10.2363156,-1.741218739e-06,4.909008415,5.087865181e-08,-13.33060996,-22.67266997,-6.563599699,6.155758899e-05,30.10903741,-0.0001647997846
80,-13.68422802,-15.47266912,10.2363156,-1.741218739e-06,4.909008032,5.087865181e-08,-14.00106927,-22.67267028,-6.563600083,6.193647386e-05,30.10903703,-0.0001647997846
81,-14.34632984,-15.47266912,10.2363156,-1.741218739e-06,4.909007652,5.087865181e-08,-14.66360298,-22.67267058,-6.563600462,6.231087987e-05,30.10903665,-0.0001647997846
