Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,1.063086706,36.61434498,-27.25739125,-127.4790699,-2.723818128,109.4878244,6.867706385e-05,16.68213502,-53.36905578,-0.0002002898878,36.68709184,-5.493650331e-05
1,1.070075995,36.61415738,-27.25869592,-127.4630172,-2.730707156,109.4706642,6.864679841e-05,16.68213502,-53.36905584,-0.0002002898878,36.68709184,-5.488807859e-05
2,1.090718777,36.61360333,-27.26254925,-127.4156054,-2.75105382,109.4199818,6.855740977e-05,16.68213502,-53.36905602,-0.0002002898878,36.68709184,-5.474505677e-05
3,1.124527429,36.6126959,-27.26886022,-127.3379547,-2.78437749,109.3369743,6.841100948e-05,16.68213502,-53.36905631,-0.0002002898878,36.68709184,-5.451081631e-05
4,1.171014326,36.61144818,-27.2775378,-127.231185,-2.830197537,109.2228391,6.820970908e-05,16.68213502,-53.36905671,-0.0002002898878,36.68709184,-5.418873568e-05
5,1.229691842,36.60987326,-27.28849097,-127.0964162,-2.88803333,109.0787733,6.795562012e-05,16.68213502,-53.36905722,-0.0002002898878,36.68709184,-5.378219334e-05
6,1.300072353,36.60798423,-27.30162871,-126.9347683,-2.95740424,108.9059741,6.765085414e-05,16.68213502,-53.36905783,-0.0002002898878,36.68709184,-5.329456776e-05
7,1.381668234,36.60579418,-27.31685999,-126.7473613,-3.037829637,108.7056389,6.729752267e-05,16.68213502,-53.36905854,-0.0002002898878,36.68709184,-5.272923741e-05
8,1.473991861,36.6033162,-27.33409379,-126.5353152,-3.128828891,108.4789647,6.689773727e-05,16.68213502,-53.36905934,-0.0002002898878,36.68709184,-5.208958077e-05
9,1.576555608,36.60056337,-27.35323908,-126.2997498,-3.229921372,108.2271489,6.645360947e-05,16.68213502,-53.36906022,-0.0002002898878,36.68709184,-5.137897629e-05
10,1.68887185,36.59754877,-27.37420485,-126.0417852,-3.34062645,107.9513885,6.596725082e-05,16.68213502,-53.3690612,-0.0002002898878,36.68709184,-5.060080245e-05
11,1.810452964,36.59428551,-27.39690006,-125.7625413,-3.460463495,107.652881,6.544077286e-05,16.68213502,-53.36906225,-0.0002002898878,36.68709184,-4.975843771e-05
12,1.940811324,36.59078667,-27.4212337,-125.4631381,-3.588951878,107.3328235,6.487628713e-05,16.68213502,-53.36906338,-0.0002002898878,36.68709184,-4.885526055e-05
13,2.079459305,36.58706533,-27.44711474,-125.1446955,-3.725610969,106.9924131,6.427590517e-05,16.68213502,-53.36906458,-0.0002002898878,36.68709184,-4.789464942e-05
14,2.225909283,36.58313458,-27.47445216,-124.8083336,-3.869960137,106.6328472,6.364173854e-05,16.68213502,-53.36906585,-0.0002002898878,36.68709184,-4.68799828e-05
15,2.379673633,36.57900751,-27.50315493,-124.4551722,-4.021518753,106.255323,6.297589876e-05,16.68213502,-53.36906718,-0.0002002898878,36.68709184,-4.581463916e-05
16,2.54026473,36.57469721,-27.53313203,-124.0863313,-4.179806187,105.8610376,6.228049739e-05,16.68213502,-53.36906857,-0.0002002898878,36.68709184,-4.470199697e-05
17,2.707194948,36.57021677,-27.56429244,-123.7029309,-4.34434181,105.4511884,6.155764597e-05,16.68213502,-53.36907002,-0.0002002898878,36.68709184,-4.354543469e-05
18,2.879976665,36.56557927,-27.59654513,-123.306091,-4.514644991,105.0269725,6.080945603e-05,16.68213502,-53.36907151,-0.0002002898878,36.68709184,-4.234833079e-05
19,3.058122254,36.56079781,-27.62979908,-122.8969315,-4.6902351,104.5895871,6.003803913e-05,16.68213502,-53.36907305,-0.0002002898878,36.68709184,-4.111406374e-05
20,3.241144091,36.55588546,-27.66396326,-122.4765724,-4.870631508,104.1402295,5.924550679e-05,16.68213502,-53.36907464,-0.0002002898878,36.68709184,-3.984601201e-05
21,3.428554551,36.55085533,-27.69894666,-122.0461336,-5.055353585,103.6800969,5.843397058e-05,16.68213502,-53.36907626,-0.0002002898878,36.68709184,-3.854755407e-05
22,3.619866009,36.54572049,-27.73465825,-121.6067351,-5.2439207,103.2103865,5.760554202e-05,16.68213502,-53.36907792,-0.0002002898878,36.68709184,-3.722206838e-05
23,3.814590841,36.54049403,-27.771007,-121.1594969,-5.435852225,102.7322955,5.676233267e-05,16.68213502,-53.36907961,-0.0002002898878,36.68709184,-3.587293341e-05
24,4.012241422,36.53518905,-27.80790189,-120.7055389,-5.630667529,102.2470212,5.590645406e-05,16.68213502,-53.36908132,-0.0002002898878,36.68709184,-3.450352763e-05
25,4.212330126,36.52981863,-27.8452519,-120.2459811,-5.827885982,101.7557608,5.504001773e-05,16.68213502,-53.36908305,-0.0002002898878,36.68709184,-3.311722951e-05
26,4.41436933,36.52439585,-27.88296601,-119.7819434,-6.027026954,101.2597116,5.416513524e-05,16.68213502,-53.3690848,-0.0002002898878,36.68709184,-3.171741752e-05
27,4.617871408,36.51893382,-27.92095318,-119.3145459,-6.227609816,100.7600706,5.328391811e-05,16.68213502,-53.36908656,-0.0002002898878,36.68709184,-3.030747013e-05
28,4.822348736,36.5134456,-27.95912241,-118.8449085,-6.429153938,100.2580352,5.239847791e-05,16.68213502,-53.36908833,-0.0002002898878,36.68709184,-2.889076579e-05
29,5.027313688,36.5079443,-27.99738265,-118.374151,-6.63117869,99.75480257,5.151092616e-05,16.68213502,-53.36909011,-0.0002002898878,36.68709184,-2.747068299e-05
30,5.232278641,36.502443,-28.0356429,-117.9033936,-6.833203441,99.25156994,5.062337441e-05,16.68213502,-53.36909188,-0.0002002898878,36.68709184,-2.605060019e-05
31,5.436755968,36.49695478,-28.07381212,-117.4337562,-7.034747563,98.74953454,4.97379342e-05,16.68213502,-53.36909366,-0.0002002898878,36.68709184,-2.463389586e-05
32,5.640258046,36.49149275,-28.1117993,-116.9663586,-7.235330425,98.24989358,4.885671708e-05,16.68213502,-53.36909542,-0.0002002898878,36.68709184,-2.322394847e-05
33,5.84229725,36.48606997,-28.14951341,-116.502321,-7.434471398,97.75384429,4.798183458e-05,16.68213502,-53.36909717,-0.0002002898878,36.68709184,-2.182413647e-05
34,6.042385954,36.48069955,-28.18686342,-116.0427632,-7.631689851,97.26258389,4.711539826e-05,16.68213502,-53.3690989,-0.0002002898878,36.68709184,-2.043783836e-05
35,6.240036535,36.47539457,-28.22375831,-115.5888052,-7.826505155,96.77730961,4.625951965e-05,16.68213502,-53.36910061,-0.0002002898878,36.68709184,-1.906843258e-05
36,6.434761367,36.47016811,-28.26010706,-115.141567,-8.018436679,96.29921866,4.541631029e-05,16.68213502,-53.3691023,-0.0002002898878,36.68709184,-1.771929761e-05
37,6.626072825,36.46503327,-28.29581865,-114.7021685,-8.207003795,95.82950827,4.458788174e-05,16.68213502,-53.36910396,-0.0002002898878,36.68709184,-1.639381192e-05
38,6.813483285,36.46000314,-28.33080205,-114.2717297,-8.391725871,95.36937566,4.377634552e-05,16.68213502,-53.36910558,-0.0002002898878,36.68709184,-1.509535398e-05
39,6.996505122,36.45509079,-28.36496623,-113.8513706,-8.572122279,94.92001806,4.298381319e-05,16.68213502,-53.36910716,-0.0002002898878,36.68709184,-1.382730224e-05
40,7.174650711,36.45030933,-28.39822018,-113.4422111,-8.747712389,94.48263268,4.221239628e-05,16.68213502,-53.36910871,-0.0002002898878,36.68709184,-1.25930352e-05
41,7.347432428,36.44567183,-28.43047287,-113.0453711,-8.918015569,94.05841676,4.146420635e-05,16.68213502,-53.3691102,-0.0002002898878,36.68709184,-1.13959313e-05
42,7.514362647,36.44119139,-28.46163328,-112.6619708,-9.082551192,93.6485675,4.074135492e-05,16.68213502,-53.36911165,-0.0002002898878,36.68709184,-1.023936902e-05
43,7.674953743,36.43688109,-28.49161038,-112.2931299,-9.240838626,93.25428215,4.004595355e-05,16.68213502,-53.36911304,-0.0002002898878,36.68709184,-9.126726822e-06
44,7.828718093,36.43275402,-28.52031315,-111.9399685,-9.392397242,92.87675791,3.938011378e-05,16.68213502,-53.36911437,-0.0002002898878,36.68709184,-8.061383183e-06
45,7.975168071,36.42882327,-28.54765057,-111.6036065,-9.536746411,92.51719201,3.874594714e-05,16.68213502,-53.36911564,-0.0002002898878,36.68709184,-7.046716566e-06
46,8.113816052,36.42510193,-28.57353161,-111.285164,-9.673405501,92.17678168,3.814556519e-05,16.68213502,-53.36911684,-0.0002002898878,36.68709184,-6.086105441e-06
47,8.244174412,36.42160309,-28.59786525,-110.9857608,-9.801893884,91.85672413,3.758107946e-05,16.68213502,-53.36911797,-0.0002002898878,36.68709184,-5.182928276e-06
48,8.365755526,36.41833983,-28.62056046,-110.7065169,-9.92173093,91.55821659,3.70546015e-05,16.68213502,-53.36911902,-0.0002002898878,36.68709184,-4.340563538e-06
49,8.478071769,36.41532523,-28.64152622,-110.4485523,-10.03243601,91.28245629,3.656824285e-05,16.68213502,-53.36911999,-0.0002002898878,36.68709184,-3.562389696e-06
50,8.580635516,36.4125724,-28.66067152,-110.2129869,-10.13352849,91.03064044,3.612411505e-05,16.68213502,-53.36912088,-0.0002002898878,36.68709184,-2.851785218e-06
51,8.672959142,36.41009442,-28.67790532,-110.0009407,-10.22452774,90.80396627,3.572432964e-05,16.68213502,-53.36912168,-0.0002002898878,36.68709184,-2.212128572e-06
52,8.754555023,36.40790437,-28.6931366,-109.8135337,-10.30495314,90.60363099,3.537099818e-05,16.68213502,-53.36912239,-0.0002002898878,36.68709184,-1.646798226e-06
53,8.824935534,36.40601534,-28.70627434,-109.6518859,-10.37432405,90.43083184,3.506623219e-05,16.68213502,-53.369123,-0.0002002898878,36.68709184,-1.159172649e-06
54,8.88361305,36.40444042,-28.71722751,-109.5171171,-10.43215984,90.28676604,3.481214323e-05,16.68213502,-53.36912351,-0.0002002898878,36.68709184,-7.526303092e-07
55,8.930099947,36.4031927,-28.72590509,-109.4103473,-10.47797989,90.17263081,3.461084283e-05,16.68213502,-53.36912391,-0.0002002898878,36.68709184,-4.305496741e-07
56,8.963908599,36.40228527,-28.73221606,-109.3326966,-10.51130356,90.08962336,3.446444254e-05,16.68213502,-53.3691242,-0.0002002898878,36.68709184,-1.963092122e-07
57,8.984551382,36.40173122,-28.73606939,-109.2852849,-10.53165022,90.03894093,3.437505391e-05,16.68213502,-53.36912438,-0.0002002898878,36.68709184,-5.328739175e-08
58,8.99154067,36.40154362,-28.73737406,-109.2692321,-10.53853925,90.02178074,3.434478846e-05,16.68213502,-53.36912444,-0.0002002898878,36.68709184,-4.862680875e-09
