round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,90,8,8,-1,20480,0.3530186401,22.081778,320.8638126,318.9930432,372.8894745,265.096612,0.08419493238,0.1184959845
2,84,8,8,-1,20480,0.3586118797,18.697106,128.9789035,125.8949868,185.0988063,66.69116736,0.09210450101,0.1427984226
