round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,241,8,8,-1,20480,0.3526337522,52.047757,316.7352968,315.1738009,370.369411,259.9781908,0.0963876255,0.0963876255
2,287,8,8,-1,20480,0.3582759883,61.863477,128.3634437,125.3139887,186.2611749,64.36680248,0.09987172921,0.09987172921
