Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.1735056974,0,0.1735056974
1,0.1735179522,1,0.1735179522
2,0.1735543759,2,0.1735543759
3,0.1736143576,3,0.1736143576
4,0.1736971595,4,0.1736971595
5,0.1738019233,5,0.1738019233
6,0.1739276766,6,0.1739276766
7,0.1740733385,7,0.1740733385
8,0.1742377262,8,0.1742377262
9,0.1744195594,9,0.1744195594
10,0.1746174665,10,0.1746174665
11,0.1748299892,11,0.1748299892
12,0.175055588,12,0.175055588
13,0.1752926469,13,0.1752926469
14,0.1755394789,14,0.1755394789
15,0.1757943305,15,0.1757943305
16,0.176465909,16,0.176465909
17,0.1789663042,17,0.1789663042
18,0.1815789806,18,0.1815789806
19,0.1842970314,19,0.1842970314
20,0.1871129484,20,0.1871129484
21,0.1900185853,21,0.1900185853
22,0.1930051257,22,0.1930051257
23,0.196063056,23,0.196063056
24,0.1991821442,24,0.1991821442
25,0.2023514262,25,0.2023514262
26,0.2055591993,26,0.2055591993
27,0.2087930249,27,0.2087930249
28,0.2120397407,28,0.2120397407
29,0.215285483,29,0.215285483
30,0.2185157204,30,0.2185157204
31,0.2218507937,31,0.2218507937
32,0.2254070268,32,0.2254070268
33,0.2288987743,33,0.2288987743
34,0.2323067627,34,0.2323067627
35,0.2356112511,35,0.2356112511
36,0.2387921596,36,0.2387921596
37,0.2418292126,37,0.2418292126
38,0.2447020951,38,0.2447020951
39,0.2473906229,39,0.2473906229
40,0.249874922,40,0.249874922
41,0.2521356167,41,0.2521356167
42,0.2541540243,42,0.2541540243
43,0.2559123514,43,0.2559123514
44,0.2573938909,44,0.2573938909
45,0.275006542,45,0.2600592998
46,0.3160571388,46,0.2695605397
47,0.3603772137,47,0.2837102256
48,0.4075497593,48,0.2965699599
49,0.456990007,49,0.3080071467
50,0.5079437288,50,0.3179731786
51,0.5594955278,51,0.3264497327
52,0.6105882561,52,0.3334511683
53,0.6600538944,53,0.3390263007
54,0.7086221154,54,0.3432591942
55,0.7644316257,55,0.3462687526
56,0.8140398698,56,0.3482070516
57,0.8555964527,57,0.3492565206
58,0.8874729822,58,0.3496262324
59,0.9083731585,59,0.3495172718
60,0.9174241335,60,0.3490474502
61,0.9142398206,61,0.3483234633
62,0.8989494917,62,0.3474486719
63,0.8721885877,63,0.3465222399
64,0.8350526979,64,0.3456384961
65,0.7890195542,65,0.3448864835
66,0.7358471075,66,0.3443496508
67,0.6812364002,67,0.3441056394
68,0.6327797412,68,0.3442261147
69,0.5821267443,69,0.3442802785
70,0.5304889828,70,0.3445339103
71,0.4789855036,71,0.3449503105
72,0.4286062572,72,0.3458146733
73,0.392217812,73,0.3468434259
74,0.3643965883,74,0.3477716822
