round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,29.67287141,-15.02724833,10.23634908,3.216722572e-05,5.399984547,5.087865181e-08,30.00149919,-22.67270507,-6.563609237,3.706922343e-05,30.10906221,-5.493650331e-05
1,1,29.66065229,-15.02724833,10.23634909,3.216067084e-05,5.399984549,5.0868284e-08,29.98927238,-22.67270507,-6.563609243,3.706166964e-05,30.10906221,-5.492530861e-05
1,2,29.6242657,-15.02724834,10.2363491,3.214115146e-05,5.399984554,5.083741036e-08,29.9528629,-22.67270509,-6.563609259,3.703917569e-05,30.10906223,-5.489197262e-05
1,3,29.56411782,-15.02724836,10.23634911,3.210888548e-05,5.399984564,5.07863755e-08,29.89267719,-22.67270511,-6.563609287,3.700199266e-05,30.10906226,-5.483686746e-05
1,4,29.48061483,-15.02724839,10.23634914,3.206409078e-05,5.399984577,5.071552407e-08,29.80912167,-22.67270515,-6.563609325,3.695037164e-05,30.10906231,-5.476036523e-05
1,5,29.3741629,-15.02724842,10.23634917,3.200698525e-05,5.399984593,5.06252007e-08,29.70260277,-22.67270519,-6.563609374,3.688456374e-05,30.10906236,-5.466283808e-05
1,6,29.2451682,-15.02724846,10.2363492,3.193778679e-05,5.399984613,5.051575002e-08,29.57352694,-22.67270524,-6.563609433,3.680482005e-05,30.10906243,-5.454465812e-05
1,7,29.09403693,-15.02724851,10.23634925,3.185671328e-05,5.399984637,5.038751669e-08,29.4223006,-22.6727053,-6.563609503,3.671139167e-05,30.1090625,-5.440619747e-05
1,8,28.92117524,-15.02724857,10.2363493,3.176398262e-05,5.399984664,5.024084532e-08,29.24933017,-22.67270537,-6.563609582,3.660452968e-05,30.10906259,-5.424782825e-05
1,9,28.72698931,-15.02724863,10.23634935,3.165981269e-05,5.399984694,5.007608056e-08,29.0550221,-22.67270545,-6.563609671,3.64844852e-05,30.10906269,-5.40699226e-05
1,10,28.51188533,-15.0272487,10.23634941,3.15444214e-05,5.399984728,4.989356704e-08,28.83978281,-22.67270554,-6.56360977,3.63515093e-05,30.1090628,-5.387285263e-05
1,11,28.27626947,-15.02724877,10.23634948,3.141802662e-05,5.399984764,4.96936494e-08,28.60401874,-22.67270564,-6.563609878,3.620585309e-05,30.10906292,-5.365699046e-05
1,12,28.0205479,-15.02724885,10.23634956,3.128084625e-05,5.399984804,4.947667227e-08,28.34813632,-22.67270574,-6.563609996,3.604776766e-05,30.10906305,-5.342270821e-05
