round,step,MaxD_in,MaxD_out
1,0,0.1735056974,0.1735056974
1,1,0.1735179522,0.1735179522
1,2,0.1735543759,0.1735543759
1,3,0.1736143576,0.1736143576
1,4,0.1736971595,0.1736971595
1,5,0.1738019233,0.1738019233
1,6,0.1739276766,0.1739276766
1,7,0.1740733385,0.1740733385
1,8,0.1742377262,0.1742377262
1,9,0.1744195594,0.1744195594
1,10,0.1746174665,0.1746174665
1,11,0.1748299892,0.1748299892
1,12,0.175055588,0.175055588
1,13,0.1752926469,0.1752926469
1,14,0.1755394789,0.1755394789
1,15,0.1757943305,0.1757943305
1,16,0.176465909,0.176465909
1,17,0.1789663042,0.1789663042
1,18,0.1815789806,0.1815789806
1,19,0.1842970314,0.1842970314
1,20,0.1871129484,0.1871129484
1,21,0.1900185853,0.1900185853
1,22,0.1930051257,0.1930051257
1,23,0.196063056,0.196063056
1,24,0.1991821442,0.1991821442
1,25,0.2023514262,0.2023514262
1,26,0.2055591993,0.2055591993
1,27,0.2087930249,0.2087930249
1,28,0.2120397407,0.2120397407
1,29,0.215285483,0.215285483
1,30,0.2185157204,0.2185157204
1,31,0.2218507937,0.2218507937
1,32,0.2254070268,0.2254070268
1,33,0.2288987743,0.2288987743
1,34,0.2323067627,0.2323067627
1,35,0.2356112511,0.2356112511
1,36,0.2387921596,0.2387921596
1,37,0.2418292126,0.2418292126
1,38,0.2447020951,0.2447020951
1,39,0.2473906229,0.2473906229
1,40,0.249874922,0.249874922
1,41,0.2521356167,0.2521356167
1,42,0.2541540243,0.2541540243
1,43,0.2559123514,0.2559123514
1,44,0.2573938909,0.2573938909
1,45,0.275006542,0.2600592998
1,46,0.3160571388,0.2695605397
1,47,0.3603772137,0.2837102256
1,48,0.4075497593,0.2965699599
1,49,0.456990007,0.3080071467
1,50,0.5079437288,0.3179731786
1,51,0.5594955278,0.3264497327
1,52,0.6105882561,0.3334511683
1,53,0.6600538944,0.3390263007
1,54,0.7086221154,0.3432591942
1,55,0.7644316257,0.3462687526
1,56,0.8140398698,0.3482070516
1,57,0.8555964527,0.3492565206
1,58,0.8874729822,0.3496262324
1,59,0.9083731585,0.3495172718
1,60,0.9174241335,0.3490474502
1,61,0.9142398206,0.3483234633
1,62,0.8989494917,0.3474486719
1,63,0.8721885877,0.3465222399
1,64,0.8350526979,0.3456384961
1,65,0.7890195542,0.3448864835
1,66,0.7358471075,0.3443496508
1,67,0.6812364002,0.3441056394
1,68,0.6327797412,0.3442261147
1,69,0.5821267443,0.3447765829
1,70,0.5304889828,0.3462649629
1,71,0.4789855036,0.3486628713
1,72,0.4286062572,0.3507939989
1,73,0.392217812,0.3526337522
1,74,0.3643965883,0.3571507884
1,75,0.3368327185,0.3639239723
1,76,0.30983558,0.3711859082
1,77,0.2836707914,0.3788418859
1,78,0.2585583353,0.3867898872
1,79,0.2523020406,0.3949209661
1,80,0.2500334755,0.4031200136
1,81,0.2475327924,0.4112669256
1,82,0.2448193035,0.4192381803
1,83,0.241912898,0.4269088031
1,84,0.2388338487,0.4341546756
1,85,0.2356026262,0.4408551188
1,86,0.2322397222,0.4468956593
1,87,0.2287654852,0.4521708663
1,88,0.2251999691,0.4565871355
1,89,0.2215627973,0.4600652885
1,90,0.2181816675,0.4625428588
1,91,0.2148669392,0.4639759484
1,92,0.2115310222,0.4643405541
1,93,0.2081887795,0.4636332968
1,94,0.2048544086,0.461871511
1,95,0.2015414026,0.4590926958
1,96,0.1982625226,0.4553533567
1,97,0.1950297815,0.4507273055
1,98,0.1918544374,0.4453035109
1,99,0.1887469961,0.4391836144
1,100,0.1857172228,0.432479238
1,101,0.1827741607,0.4253092134
1,102,0.1799261561,0.4177968594
1,103,0.1771808894,0.4100674205
1,104,0.1745454109,0.4022457629
1,105,0.1720261803,0.3944544024
1,106,0.1696291094,0.3868119167
1,107,0.1673596067,0.3794317671
1,108,0.1652226239,0.3724215394
1,109,0.1632227034,0.3658825878
1,110,0.1613640251,0.359910055
1,111,0.1596504543,0.3545932261
1,112,0.1580855871,0.3505800922
1,113,0.1566727957,0.3475767151
1,114,0.155415271,0.3449892239
1,115,0.1543160636,0.3426330255
1,116,0.1533781216,0.340326543
1,117,0.1526043256,0.3378925463
1,118,0.1519975197,0.3352613446
1,119,0.1515605394,0.3337496665
1,120,0.151296234,0.3333465154
1,121,0.1512074848,0.3339745238
1,122,nan,0.3340393926
1,123,nan,0.3333755784
1,124,nan,0.3318184515
1,125,nan,0.3292067366
1,126,nan,0.325385478
1,127,nan,0.3202096247
1,128,nan,0.3135483378
1,129,nan,0.3052901234
1,130,nan,0.2953488678
1,131,nan,0.2836707914
1,132,nan,0.2585583353
1,133,nan,0.2523020406
1,134,nan,0.2500334755
1,135,nan,0.2475327924
1,136,nan,0.2448193035
1,137,nan,0.241912898
1,138,nan,0.2388338487
1,139,nan,0.2356026262
1,140,nan,0.2322397222
1,141,nan,0.2287654852
1,142,nan,0.2251999691
1,143,nan,0.2215627973
1,144,nan,0.2181816675
1,145,nan,0.2148669392
1,146,nan,0.2115310222
1,147,nan,0.2081887795
1,148,nan,0.2048544086
1,149,nan,0.2015414026
1,150,nan,0.1982625226
1,151,nan,0.1950297815
1,152,nan,0.1918544374
1,153,nan,0.1887469961
1,154,nan,0.1857172228
1,155,nan,0.1827741607
1,156,nan,0.1799261561
1,157,nan,0.1771808894
1,158,nan,0.1745454109
1,159,nan,0.1720261803
1,160,nan,0.1696291094
1,161,nan,0.1673596067
1,162,nan,0.1652226239
1,163,nan,0.1632227034
1,164,nan,0.1613640251
1,165,nan,0.1596504543
1,166,nan,0.1580855871
1,167,nan,0.1566727957
1,168,nan,0.155415271
1,169,nan,0.1543160636
1,170,nan,0.1533781216
1,171,nan,0.1526043256
1,172,nan,0.1519975197
1,173,nan,0.1515605394
1,174,nan,0.151296234
1,175,nan,0.1512074848
2,0,0.1735056974,0.1735056974
2,1,0.1735179522,0.1735179522
2,2,0.1735543759,0.1735543759
2,3,0.1736143576,0.1736143576
2,4,0.1736971595,0.1736971595
2,5,0.1738019233,0.1738019233
2,6,0.1739276766,0.1739276766
2,7,0.1740733385,0.1740733385
2,8,0.1742377262,0.1742377262
2,9,0.1744195594,0.1744195594
2,10,0.1746174665,0.1746174665
2,11,0.1748299892,0.1748299892
2,12,0.175055588,0.175055588
2,13,0.1752926469,0.1752926469
2,14,0.1755394789,0.1755394789
2,15,0.1757943305,0.1757943305
2,16,0.176465909,0.176465909
2,17,0.1789663042,0.1789663042
2,18,0.1815789806,0.1815789806
2,19,0.1842970314,0.1842970314
2,20,0.1871129484,0.1871129484
2,21,0.1900185853,0.1900185853
2,22,0.1930051257,0.1930051257
2,23,0.196063056,0.196063056
2,24,0.1991821442,0.1991821442
2,25,0.2023514262,0.2023514262
2,26,0.2055591993,0.2055591993
2,27,0.2087930249,0.2087930249
2,28,0.2120397407,0.2120397407
2,29,0.215285483,0.215285483
2,30,0.2185157204,0.2185157204
2,31,0.2218507937,0.2218507937
2,32,0.2254070268,0.2254070268
2,33,0.2288987743,0.2288987743
2,34,0.2323067627,0.2323067627
2,35,0.2356112511,0.2356112511
2,36,0.2387921596,0.2387921596
2,37,0.2418292126,0.2418292126
2,38,0.2447020951,0.2447020951
2,39,0.2473906229,0.2473906229
2,40,0.249874922,0.249874922
2,41,0.2521356167,0.2521356167
2,42,0.2541540243,0.2541540243
2,43,0.2559123514,0.2559123514
2,44,0.2573938909,0.2573938909
2,45,0.2600592998,0.2600592998
2,46,0.2695605397,0.2695605397
2,47,0.2837102256,0.2837102256
2,48,0.2965699599,0.2965699599
2,49,0.3080071467,0.3080071467
2,50,0.3179731786,0.3179731786
2,51,0.3264497327,0.3264497327
2,52,0.3334511683,0.3334511683
2,53,0.3390263007,0.3390263007
2,54,0.3432591942,0.3432591942
2,55,0.3462687526,0.3462687526
2,56,0.3482070516,0.3482070516
2,57,0.3492565206,0.3492565206
2,58,0.3496262324,0.3496262324
2,59,0.3495172718,0.3495172718
2,60,0.3490474502,0.3490474502
2,61,0.3483234633,0.3483234633
2,62,0.3474486719,0.3474486719
2,63,0.3465222399,0.3465222399
2,64,0.3456384961,0.3456384961
2,65,0.3448864835,0.3448864835
2,66,0.3443496508,0.3443496508
