round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,85,8,8,-1,20480,0.3529993807,19.698666,322.6314343,320.760502,373.911641,267.6093631,0.09148964571,0.1384733775
2,86,8,8,-1,20480,0.3583029871,19.385011,131.8439819,128.7796068,188.9254293,68.63378441,0.0808129522,0.1206224699
