round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,-29.66982561,-15.02679562,9.74503861,-1.741218739e-06,5.399229237,5.498251971e-05,-30.03167723,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,1,-29.65773463,-15.02679564,9.74503861,-1.741218739e-06,5.39922923,5.499371341e-05,-30.01944293,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,2,-29.62172962,-15.02679567,9.74503861,-1.741218739e-06,5.399229209,5.502704645e-05,-29.98301115,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,3,-29.56221251,-15.02679573,9.74503861,-1.741218739e-06,5.399229175,5.508214674e-05,-29.92278856,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,4,-29.47958521,-15.02679581,9.74503861,-1.741218739e-06,5.399229127,5.515864219e-05,-29.83918186,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,5,-29.37424964,-15.02679591,9.74503861,-1.741218739e-06,5.399229066,5.525616072e-05,-29.73259771,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,6,-29.24660771,-15.02679603,9.74503861,-1.741218739e-06,5.399228992,5.537433022e-05,-29.6034428,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,7,-29.09706133,-15.02679617,9.74503861,-1.741218739e-06,5.399228906,5.551277861e-05,-29.45212381,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,8,-28.92601244,-15.02679633,9.74503861,-1.741218739e-06,5.399228807,5.567113381e-05,-29.27904742,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,9,-28.73386293,-15.02679652,9.74503861,-1.741218739e-06,5.399228695,5.584902372e-05,-29.08462031,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,10,-28.52101474,-15.02679672,9.74503861,-1.741218739e-06,5.399228572,5.604607625e-05,-28.86924916,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,11,-28.28786977,-15.02679694,9.74503861,-1.741218739e-06,5.399228437,5.626191931e-05,-28.63334066,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,12,-28.03482994,-15.02679718,9.74503861,-1.741218739e-06,5.399228291,5.649618082e-05,-28.37730147,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,13,-27.76229717,-15.02679744,9.74503861,-1.741218739e-06,5.399228133,5.674848868e-05,-28.10153829,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,14,-27.47067337,-15.02679772,9.74503861,-1.741218739e-06,5.399227964,5.70184708e-05,-27.80645778,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,15,-27.16036046,-15.02679802,9.74503861,-1.741218739e-06,5.399227785,5.73057551e-05,-27.49246664,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,16,-26.83176036,-15.02679833,9.74503861,-1.741218739e-06,5.399227595,5.760996948e-05,-27.15997155,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,17,-26.48527498,-15.02679866,9.74503861,-1.741218739e-06,5.399227394,5.793074185e-05,-26.80937918,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,18,-26.12130624,-15.02679901,9.74503861,-1.741218739e-06,5.399227184,5.826770013e-05,-26.44109621,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,19,-25.74025606,-15.02679937,9.74503861,-1.741218739e-06,5.399226963,5.862047222e-05,-26.05552932,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,20,-25.34252635,-15.02679975,9.74503861,-1.741218739e-06,5.399226733,5.898868604e-05,-25.6530852,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,21,-24.92851903,-15.02680015,9.74503861,-1.741218739e-06,5.399226494,5.937196949e-05,-25.23417052,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,22,-24.49863601,-15.02680056,9.74503861,-1.741218739e-06,5.399226245,5.976995049e-05,-24.79919197,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,23,-24.05327921,-15.02680098,9.74503861,-1.741218739e-06,5.399225987,6.018225694e-05,-24.34855623,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,24,-23.59285055,-15.02680142,9.74503861,-1.741218739e-06,5.399225721,6.060851676e-05,-23.88266997,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
1,25,-23.11775194,-15.02680187,9.74503861,-1.741218739e-06,5.399225446,6.104835785e-05,-23.40193988,-23.43570556,-6.999182637,-6.465610994e-05,29.69089509,-0.001153569316
