round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,513,8,8,-1,20480,0.3577919815,113.004339,489.2727243,488.2561347,558.8691447,323.4924448,0.0943576657,0.1304168952
2,86,7,7,-1,20480,0.3531533988,19.546292,338.9635127,336.9335874,367.192259,266.3300202,0.04464114066,0.06331674153
3,93,8,8,-1,20480,0.3548920771,20.744204,152.1332096,149.8246428,141.781145,168.5928042,0.07868265029,0.1213482922
