Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,41,0.2613218884,41,0.2613218884,-14.30258924,-21.77313691,21.21717011,-0.0001422992163,0.5560282808,0.0001218851659,-14.00289569,-23.19372674,-6.099015362,-0.000267101653,29.29236356,0.0003051261801,-14.30258924,-21.77313691,21.21717011,-0.0001422992163,0.5560282808,0.0001218851659,-14.00289569,-23.19372674,-6.099015362,-0.000267101653,29.29236356,0.0003051261801
q1,1,52,0.6447247932,56,0.3493584961,-6.586091945,-21.77312358,21.21715444,-0.0001446757864,0.5560198282,0.0001276627171,-6.281559375,-23.19363157,-6.098960964,-0.0002666165514,29.29227951,0.0002933216596,-12.18506757,-21.26457132,19.81444384,-0.01040800228,0.3636018962,-0.01140786828,-8.329174166,-19.72951059,-5.357316086,-0.03778854545,29.21747437,-0.01124045468
peak,1,61,0.9668824321,71,0.3577919815,0.06250102198,-21.7731121,21.21714094,-0.0001467234572,0.5560125454,0.0001326406993,0.3712029297,-23.19354956,-6.098914094,-0.0002661985842,29.2922071,0.0002831507945,-11.63996619,-20.58698453,18.00849757,-0.01429127115,0.1290740411,-0.01489828102,-3.2350271,-15.26909957,-4.413362775,-0.07509503945,29.1334797,-0.01474616843
q3,1,69,0.6741009782,121,0.3543765238,5.967758109,-21.7731019,21.21712896,-0.0001485421914,0.5560060768,0.0001370621258,6.280163209,-23.19347673,-6.098872465,-0.0002658273471,29.29214278,0.0002741170677,10.10785634,-20.71042586,18.72434167,-0.01348531502,0.2080239427,-0.01139797029,8.096990325,-17.15842405,-4.830967553,0.008141770002,29.17465617,-0.01126067796
Tail,1,78,0.2820352602,138,0.2820352602,12.33669892,-21.7730909,21.21711603,-0.0001505037334,0.5559991003,0.0001418307249,12.65309799,-23.19339818,-6.098827566,-0.0002654269604,29.29207341,0.0002643740081,12.33669892,-21.7730909,21.21711603,-0.0001505037334,0.5559991003,0.0001418307249,12.65309799,-23.19339818,-6.098827566,-0.0002654269604,29.29207341,0.0002643740081
Head,2,65,0.3404471685,65,0.3404471685,-12.15899216,-20.84360757,18.67348548,-0.01360128585,0.2148536685,-0.01462154705,-5.115168226,-16.90716296,-4.758475298,-0.06473559229,29.16310026,-0.01446413786,-12.15899216,-20.84360757,18.67348548,-0.01360128585,0.2148536685,-0.01462154705,-5.115168226,-16.90716296,-4.758475298,-0.06473559229,29.16310026,-0.01446413786
q1,2,82,0.4881445793,86,0.3526223987,-8.147178205,-20.17557179,17.04051752,-0.01679794177,-0.001583426113,-0.01628211817,-0.1943580279,-12.91905419,-3.921788527,-0.07234933272,29.09090743,-0.01613572266,-9.823782267,-17.69636701,16.38731778,-0.0258846673,0.03475773774,-0.02588807709,-1.437854368,-8.809131651,-1.856620014,-0.07196775138,28.95298363,-0.02573752616
peak,2,96,0.6362595503,124,0.3531533988,-0.7673873632,-19.91103771,16.565237,-0.02032696852,-0.07500657976,-0.01836717502,2.971305656,-11.82156256,-3.698305373,-0.04155934539,29.07110662,-0.01822298991,7.334680178,-16.89975171,15.75831936,-0.02983973381,0.02095669885,-0.0285363948,5.978711226,-6.789744143,-0.7229606277,0.02630784676,28.87571024,-0.02839145551
q3,2,109,0.4972837084,140,0.3503706486,6.161461297,-20.07571268,17.12897007,-0.02008938864,-0.007523574995,-0.01745576195,5.597075163,-13.25456398,-4.006662555,-0.007843900562,29.0990007,-0.017313216,9.26388915,-19.00864286,17.57584816,-0.02423724025,0.136394544,-0.02273547846,7.462514337,-12.94558848,-3.149041973,0.008430394953,29.04893609,-0.02259592455
Tail,2,126,0.3435429674,156,0.3435429674,10.64185996,-21.12207142,19.70046829,-0.008460586699,0.3435686515,-0.00701847707,9.251479189,-19.5257231,-5.328709583,0.006956344733,29.22068319,-0.006885206164,10.64185996,-21.12207142,19.70046829,-0.008460586699,0.3435686515,-0.00701847707,9.251479189,-19.5257231,-5.328709583,0.006956344733,29.22068319,-0.006885206164
Head,3,82,0.3378750844,82,0.3378750844,-10.82240711,-18.4200555,16.8566509,-0.02314057805,0.06539507559,-0.02337355541,-2.203398307,-10.55433032,-2.532884965,-0.07579296423,29.00098182,-0.02322218443,-10.82240711,-18.4200555,16.8566509,-0.02314057805,0.06539507559,-0.02337355541,-2.203398307,-10.55433032,-2.532884965,-0.07579296423,29.00098182,-0.02322218443
q1,3,93,0.4417511791,98,0.3496195407,-7.164335179,-16.73597682,15.72819234,-0.02927233935,-0.004259762523,-0.02891239905,0.01518333494,-6.419601897,-0.8864681103,-0.05644414194,28.88468683,-0.02876290863,-8.396575956,-16.28654191,15.24166214,-0.03836591238,-0.08844725715,-0.0373628642,-0.5261149643,-4.920961387,0.5593325398,-0.0818403325,28.7857322,-0.03721328107
peak,3,104,0.5292875332,114,0.3548920771,-1.57247272,-16.03080257,15.16758101,-0.03140418859,-0.02917651068,-0.03058613152,2.402538677,-4.520522848,-0.01573623809,-0.01936944177,28.82446823,-0.03043782619,-4.542204115,-14.33174638,13.8499069,-0.04479477213,-0.2680868408,-0.04238731254,1.682253557,-0.09795667944,3.387777463,-0.06470208628,28.60246582,-0.04223948944
q3,3,116,0.4338064339,134,0.3526279933,4.499549749,-16.25345091,15.26127965,-0.03088118014,-0.01213701469,-0.02971866178,4.768780341,-5.004423279,-0.06264541831,0.01715960334,28.82908625,-0.02957193371,4.33841811,-14.89675132,14.43566559,-0.04116767441,-0.0666871295,-0.03945211518,5.178581468,-1.580081119,2.412504509,0.006244651142,28.65655493,-0.03930619678
Tail,3,128,0.3421777079,152,0.3421777079,8.121505669,-17.33141721,16.12121201,-0.0292846565,0.04225536859,-0.02793695385,6.411764294,-8.04339625,-1.221050467,0.0240690419,28.91054748,-0.02779318305,8.121505669,-17.33141721,16.12121201,-0.0292846565,0.04225536859,-0.02793695385,6.411764294,-8.04339625,-1.221050467,0.0240690419,28.91054748,-0.02779318305
