Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.2850657931,44,0.2850657931,-12.2701916,-15.08801034,10.20009467,-0.0001373749966,4.887791858,0.0001099141608,-11.96826637,-23.15611176,-6.562726916,-0.0002240079657,29.71908189,-9.335976207e-05,-12.2701916,-15.08801034,10.20009467,-0.0001373749966,4.887791858,0.0001099141608,-11.96826637,-23.15611176,-6.562726916,-0.0002240079657,29.71908189,-9.335976207e-05
q1,1,53,0.6388633296,63,0.3507664577,-5.855548356,-15.08801236,10.20009646,-0.0001373749966,4.88779553,0.0001099141608,-5.549319222,-23.1561147,-6.562730589,-0.0002203806049,29.71908189,-8.748344169e-05,-9.232323577,-14.08909136,6.254472197,0.009563193,4.833191901,-0.01142504025,-6.168111603,-18.21608448,-4.506010048,-0.0171078304,29.516754,-0.01162272602
peak,1,61,0.925043721,102,0.3529969756,0.06271341176,-15.08801422,10.20009811,-0.0001373749966,4.887798919,0.0001099141608,0.3729134018,-23.15611741,-6.562733977,-0.0002170339385,29.71908189,-8.206184599e-05,7.523092266,-14.87938905,4.646179455,-0.02881699827,4.974684079,-0.01492048098,3.115194298,-15.61749047,-3.096289944,0.05806749045,29.39131684,-0.01511266505
q3,1,69,0.6163784248,117,0.3496005301,5.967977533,-15.08801608,10.20009976,-0.0001373749966,4.8878023,0.0001099141608,6.282139658,-23.15612011,-6.562737358,-0.000213694622,29.71908189,-7.665215717e-05,9.477534734,-15.11141629,7.65445746,-0.01773472218,4.919953381,-0.01142504025,7.552459811,-19.76742895,-5.006283399,0.02468003847,29.56626664,-0.01161178503
Tail,1,77,0.2601079592,131,0.2601079592,11.65228166,-15.08801787,10.20010135,-0.0001373749966,4.887805554,0.0001099141608,11.97025767,-23.15612272,-6.562740613,-0.0002104802542,29.71908189,-7.144488516e-05,11.65228166,-15.08801787,10.20010135,-0.0001373749966,4.887805554,0.0001099141608,11.97025767,-23.15612272,-6.562740613,-0.0002104802542,29.71908189,-7.144488516e-05
Head,2,59,0.3412629726,59,0.3412629726,-9.883926322,-14.32409456,7.338095836,0.00828123836,4.841967581,-0.008463988511,-7.268079355,-19.59640833,-5.092767109,-0.01551639944,29.57379192,-0.008662648016,-9.883926322,-14.32409456,7.338095836,0.00828123836,4.841967581,-0.008463988511,-7.268079355,-19.59640833,-5.092767109,-0.01551639944,29.57379192,-0.008662648016
q1,2,72,0.4106697094,73,0.3499751529,-6.251284854,-13.88510358,4.436861896,0.005027768018,4.848229029,-0.01545401696,-3.922966468,-15.78835872,-3.417102174,-0.005182487059,29.41399353,-0.01565023062,-7.76876447,-12.65169387,3.380673581,0.001356915923,4.568843968,-0.02304405594,-4.505507709,-16.07317631,-3.747384708,-0.01642955726,29.44255863,-0.02324073255
peak,2,83,0.4673243931,87,0.3583030182,-0.8472463778,-14.11038791,3.467637203,-0.009158215102,4.906097124,-0.01643622222,-1.44588574,-14.30888212,-2.661528771,0.02580471347,29.34691772,-0.0166313841,-4.096932892,-11.1994866,-0.2119337744,-0.00567793009,4.282545162,-0.02840113506,-1.573044601,-13.28443713,-2.681208527,-0.00168111475,29.34993914,-0.02859596767
q3,2,94,0.4127699712,107,0.3525269542,4.628751262,-14.57095877,3.74367429,-0.02365953491,4.962290155,-0.0154448747,1.066283195,-14.46911584,-2.622917738,0.05332024065,29.34712884,-0.01563876163,5.001416337,-12.37116619,1.425276446,-0.03702648074,4.545756383,-0.02584768804,1.821348458,-13.80968807,-2.695693927,0.03027462092,29.34947047,-0.02604057785
Tail,2,107,0.3443254792,122,0.3443254792,8.533151045,-15.00491407,5.462168709,-0.02807516692,4.963342738,-0.01491508501,4.51348192,-16.73891445,-3.603330261,0.05119441314,29.43688192,-0.0151057329,8.533151045,-15.00491407,5.462168709,-0.02807516692,4.963342738,-0.01491508501,4.51348192,-16.73891445,-3.603330261,0.05119441314,29.43688192,-0.0151057329
