round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,96,13,13,-1,640,0.4031911746,22.228814,227.0564351,226.7718557,667.2325059,177.8317834,0.07297824387,0.07976236613
