round,step,MaxD_in,MaxD_out
1,0,0.2171995205,0.2171995205
1,1,0.2172197285,0.2172197285
1,2,0.2172798084,0.2172798084
1,3,0.2173788049,0.2173788049
1,4,0.2175155854,0.2175155854
1,5,0.2176888489,0.2176888489
1,6,0.217897134,0.217897134
1,7,0.218138827,0.218138827
1,8,0.2184121691,0.2184121691
1,9,0.2187152631,0.2187152631
1,10,0.2190460806,0.2190460806
1,11,0.2194024678,0.2194024678
1,12,0.2197821523,0.2197821523
1,13,0.2201827488,0.2201827488
1,14,0.2206017662,0.2206017662
1,15,0.221036613,0.221036613
1,16,0.2214846044,0.2214846044
1,17,0.2219429688,0.2219429688
1,18,0.2224088547,0.2224088547
1,19,0.2228793379,0.2228793379
1,20,0.2233514292,0.2233514292
1,21,0.2238220822,0.2238220822
1,22,0.2242882017,0.2242882017
1,23,0.2247466523,0.2247466523
1,24,0.2251942677,0.2251942677
1,25,0.2256278603,0.2256278603
1,26,0.2260442313,0.2260442313
1,27,0.2264401807,0.2264401807
1,28,0.2268125186,0.2268125186
1,29,0.2302867894,0.2302867894
1,30,0.2339756656,0.2339756656
1,31,0.2376363195,0.2376363195
1,32,0.2412509681,0.2412509681
1,33,0.2448012011,0.2448012011
1,34,0.2482680716,0.2482680716
1,35,0.2516322028,0.2516322028
1,36,0.2548739077,0.2548739077
1,37,0.2579733235,0.2579733235
1,38,0.2609105582,0.2609105582
1,39,0.2636658478,0.2636658478
1,40,0.2662197246,0.2662197246
1,41,0.2685531913,0.2685531913
1,42,0.2706479018,0.2706479018
1,43,0.2946684718,0.2946684718
1,44,0.3290522171,0.3103008154
1,45,0.3657142659,0.3246370088
1,46,0.4044453141,0.337631286
1,47,0.444957798,0.3492157539
1,48,0.4868832206,0.3593016613
1,49,0.5297724799,0.3677850811
1,50,0.5730996626,0.3745560146
1,51,0.6174320096,0.3795098151
1,52,0.6770571685,0.3825597246
1,53,0.7352829186,0.3836492529
1,54,0.7906641129,0.382763134
1,55,0.8417122594,0.3801144838
1,56,0.8869626857,0.3884445349
1,57,0.9250465338,0.395267723
1,58,0.9547625632,0.4005228875
1,59,0.9751433306,0.4042113853
1,60,0.9855104396,0.4064008067
1,61,0.9855142495,0.4072245735
1,62,0.9751546378,0.4068777218
1,63,0.9547810075,0.4056096058
1,64,0.9250715374,0.4037145836
1,65,0.8869934855,0.4015219153
1,66,0.841747948,0.3993219917
1,67,0.8017471582,0.3972245512
1,68,0.7693927578,0.3952659709
1,69,0.733564403,0.3934731544
1,70,0.694962276,0.3918650368
1,71,0.6543000363,0.3904539038
1,72,0.6122823441,0.3892465341
1,73,0.5695846292,0.3882451775
1,74,0.5268358656,0.3874483881
1,75,0.484604862,0.3868517277
1,76,0.44339032,0.3864483588
1,77,0.4036146722,0.3862295412
1,78,0.3656215005,0.3861850488
1,79,0.3296761652,0.3863035187
1,80,0.2959691555,0.3865727463
1,81,0.2662330593,0.3869799343
1,82,0.2636668467,0.3875119082
1,83,0.2609116537,0.3881553023
1,84,0.2579745112,0.3888967268
1,85,0.2548751827,0.3897229189
1,86,0.2516335604,0.3906208843
1,87,0.248269507,0.3915780326
1,88,0.2448027093,0.3925823101
1,89,0.2412525443,0.393622332
1,90,0.2376379588,0.3946875165
1,91,0.2339773633,0.3957682215
1,92,0.2302885408,0.396855885
1,93,0.2265885702,0.3979431688
1,94,0.2228937645,0.3990241056
1,95,0.2192196231,0.4000942483
1,96,0.2155807981,0.4011508209
1,97,0.2119910736,0.4021904825
1,98,0.2084633566,0.4032238562
1,99,0.2050096797,0.4042575636
1,100,0.2016412132,0.4052963909
1,101,0.1983682867,0.4063432857
1,102,0.1952004183,0.4073993651
1,103,0.1921463507,0.4084639304
1,104,0.1894187989,0.4095344897
1,105,0.1884640602,0.4106067871
1,106,0.1875520573,0.4116748364
1,107,0.1866851085,0.4127309602
1,108,0.1858654523,0.4137658329
1,109,0.1850952486,0.414768527
1,110,0.1843765797,0.4157265621
1,111,0.1837114525,0.4166259567
1,112,0.1831017992,0.4174512811
1,113,0.182549479,0.4181857115
1,114,0.1820562793,0.4188110845
1,115,0.1816239166,0.4193079512
1,116,0.1812540371,0.4196556305
1,117,0.1809482172,0.4198322603
1,118,0.180707963,0.4198148472
1,119,0.1805347099,0.4195793133
1,120,0.1804298207,0.4191005412
1,121,0.1803945842,0.4183524163
1,122,nan,0.4173078687
1,123,nan,0.4159389154
1,124,nan,0.4142167054
1,125,nan,0.4121115717
1,126,nan,0.4095930944
1,127,nan,0.4066301816
1,128,nan,0.4031911746
1,129,nan,0.3991620385
1,130,nan,0.3943811709
1,131,nan,0.3935234022
1,132,nan,0.4008825108
1,133,nan,0.4071123614
1,134,nan,0.4119719952
1,135,nan,0.4152634494
1,136,nan,0.4168392059
1,137,nan,0.4166067612
1,138,nan,0.4145297814
1,139,nan,0.4106256569
1,140,nan,0.4049596552
1,141,nan,0.3976362014
1,142,nan,0.3887880802
1,143,nan,0.3785644997
1,144,nan,0.3671189989
1,145,nan,0.3545981267
1,146,nan,0.341131703
1,147,nan,0.3268253313
1,148,nan,0.3117557047
1,149,nan,0.2959691555
1,150,nan,0.2662330593
1,151,nan,0.2636668467
1,152,nan,0.2609116537
1,153,nan,0.2579745112
1,154,nan,0.2548751827
1,155,nan,0.2516335604
1,156,nan,0.248269507
1,157,nan,0.2448027093
1,158,nan,0.2412525443
1,159,nan,0.2376379588
1,160,nan,0.2339773633
1,161,nan,0.2302885408
1,162,nan,0.2265885702
1,163,nan,0.2228937645
1,164,nan,0.2192196231
1,165,nan,0.2155807981
1,166,nan,0.2119910736
1,167,nan,0.2084633566
1,168,nan,0.2050096797
1,169,nan,0.2016412132
1,170,nan,0.1983682867
1,171,nan,0.1952004183
1,172,nan,0.1921463507
1,173,nan,0.1894187989
1,174,nan,0.1884640602
1,175,nan,0.1875520573
1,176,nan,0.1866851085
1,177,nan,0.1858654523
1,178,nan,0.1850952486
1,179,nan,0.1843765797
1,180,nan,0.1837114525
1,181,nan,0.1831017992
1,182,nan,0.182549479
1,183,nan,0.1820562793
1,184,nan,0.1816239166
1,185,nan,0.1812540371
1,186,nan,0.1809482172
1,187,nan,0.180707963
1,188,nan,0.1805347099
1,189,nan,0.1804298207
1,190,nan,0.1803945842
