round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,259,7,7,-1,20480,0.3561154074,57.655237,321.8070037,317.914963,372.7417096,263.0882164,0.09272791716,0.09272791716
2,191,8,8,-1,20480,0.3581603288,42.79299,142.7931053,139.7514835,197.6878987,81.8150683,0.09259432772,0.09259432772
