Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.175926454,0,0.175926454
1,0.1759398348,1,0.1759398348
2,0.1759796103,2,0.1759796103
3,0.1760451296,3,0.1760451296
4,0.1761356128,4,0.1761356128
5,0.1762501575,5,0.1762501575
6,0.1763877457,6,0.1763877457
7,0.1765472491,7,0.1765472491
8,0.1767274353,8,0.1767274353
9,0.1769269728,9,0.1769269728
10,0.1771444364,10,0.1771444364
11,0.1773783126,11,0.1773783126
12,0.177627004,12,0.177627004
13,0.1778888348,13,0.1778888348
14,0.1781620553,14,0.1781620553
15,0.1784448474,15,0.1784448474
16,0.1787353292,16,0.1787353292
17,0.1799171658,17,0.1799171658
18,0.1826491488,18,0.1826491488
19,0.1854951838,19,0.1854951838
20,0.1884479865,20,0.1884479865
21,0.191499617,21,0.191499617
22,0.1946414424,22,0.1946414424
23,0.1978641037,23,0.1978641037
24,0.2011574899,24,0.2011574899
25,0.2045107176,25,0.2045107176
26,0.2079121192,26,0.2079121192
27,0.2113492395,27,0.2113492395
28,0.2148088422,28,0.2148088422
29,0.2182769267,29,0.2182769267
30,0.2218591927,30,0.2218591927
31,0.2257370924,31,0.2257370924
32,0.2295797476,32,0.2295797476
33,0.2333679623,33,0.2333679623
34,0.2370818517,34,0.2370818517
35,0.2407009511,35,0.2407009511
36,0.2442043421,36,0.2442043421
37,0.2475707948,37,0.2475707948
38,0.250778926,38,0.250778926
39,0.2538073716,39,0.2538073716
40,0.2566349706,40,0.2566349706
41,0.2592409603,41,0.2592409603
42,0.2616051785,42,0.2616051785
43,0.2637082713,43,0.2637082713
44,0.2655319015,44,0.2655319015
45,0.2670589567,45,0.2670589567
46,0.2902933194,46,0.2681015647
47,0.3329506461,47,0.283609442
48,0.3787580237,48,0.2975254039
49,0.4272204054,49,0.3097723359
50,0.4776703292,50,0.3203091441
51,0.5292706909,51,0.329131188
52,0.5810283534,52,0.3362709846
53,0.6318193878,53,0.3417986722
54,0.680425815,54,0.3458217889
55,0.7255826628,55,0.3484840592
56,0.7750919411,56,0.3499630595
