Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.67389356,-15.0270597,9.745239494,-1.741218739e-06,5.39957256,5.498251971e-05,30.01197053,-23.43606261,-6.999594624,-3.074766548e-05,29.69089509,-0.0005493212689
1,29.66179998,-15.0270597,9.745239497,-1.741218739e-06,5.399572574,5.497132601e-05,29.99973741,-23.43606261,-6.999594631,-3.075457518e-05,29.69089509,-0.0005493324626
2,29.62578722,-15.02705969,9.745239507,-1.741218739e-06,5.399572615,5.493799297e-05,29.96330912,-23.43606261,-6.999594652,-3.077515115e-05,29.69089509,-0.0005493657957
3,29.56625729,-15.02705967,9.745239524,-1.741218739e-06,5.399572684,5.488289268e-05,29.90309232,-23.43606261,-6.999594686,-3.08091637e-05,29.69089509,-0.000549420896
4,29.4836122,-15.02705964,9.745239547,-1.741218739e-06,5.39957278,5.480639723e-05,29.81949365,-23.43606261,-6.999594734,-3.085638314e-05,29.69089509,-0.0005494973914
5,29.37825394,-15.02705961,9.745239577,-1.741218739e-06,5.399572902,5.470887871e-05,29.71291974,-23.43606261,-6.999594795,-3.091657981e-05,29.69089509,-0.0005495949099
6,29.25058452,-15.02705957,9.745239613,-1.741218739e-06,5.399573049,5.45907092e-05,29.58377724,-23.43606261,-6.999594869,-3.098952399e-05,29.69089509,-0.0005497130794
7,29.10100595,-15.02705952,9.745239655,-1.741218739e-06,5.399573222,5.445226081e-05,29.43247279,-23.43606261,-6.999594955,-3.107498603e-05,29.69089509,-0.0005498515278
8,28.92992022,-15.02705946,9.745239704,-1.741218739e-06,5.39957342,5.429390561e-05,29.25941302,-23.43606261,-6.999595054,-3.117273622e-05,29.69089509,-0.000550009883
9,28.73772934,-15.0270594,9.745239758,-1.741218739e-06,5.399573643,5.41160157e-05,29.06500459,-23.43606261,-6.999595165,-3.128254488e-05,29.69089509,-0.0005501877729
10,28.52483531,-15.02705934,9.745239818,-1.741218739e-06,5.399573889,5.391896317e-05,28.84965414,-23.43606261,-6.999595288,-3.140418233e-05,29.69089509,-0.0005503848255
11,28.29164014,-15.02705926,9.745239884,-1.741218739e-06,5.399574159,5.370312011e-05,28.61376829,-23.43606261,-6.999595423,-3.153741889e-05,29.69089509,-0.0005506006685
12,28.03854582,-15.02705918,9.745239955,-1.741218739e-06,5.399574452,5.34688586e-05,28.3577537,-23.43606261,-6.99959557,-3.168202486e-05,29.69089509,-0.00055083493
13,27.76595436,-15.02705909,9.745240032,-1.741218739e-06,5.399574767,5.321655074e-05,28.08201701,-23.43606261,-6.999595727,-3.183777056e-05,29.69089509,-0.0005510872379
14,27.47426777,-15.027059,9.745240114,-1.741218739e-06,5.399575105,5.294656862e-05,27.78696486,-23.43606261,-6.999595896,-3.200442631e-05,29.69089509,-0.00055135722
15,27.16388804,-15.0270589,9.745240202,-1.741218739e-06,5.399575464,5.265928432e-05,27.47300388,-23.43606261,-6.999596076,-3.218176242e-05,29.69089509,-0.0005516445043
16,26.83521718,-15.0270588,9.745240294,-1.741218739e-06,5.399575844,5.235506994e-05,27.14054073,-23.43606261,-6.999596266,-3.236954921e-05,29.69089509,-0.0005519487187
17,26.48865719,-15.02705869,9.745240392,-1.741218739e-06,5.399576245,5.203429757e-05,26.78998204,-23.43606261,-6.999596466,-3.256755699e-05,29.69089509,-0.000552269491
18,26.12461008,-15.02705857,9.745240495,-1.741218739e-06,5.399576666,5.169733929e-05,26.42173445,-23.43606261,-6.999596677,-3.277555607e-05,29.69089509,-0.0005526064493
19,25.74347784,-15.02705845,9.745240602,-1.741218739e-06,5.399577107,5.13445672e-05,26.0362046,-23.43606261,-6.999596897,-3.299331678e-05,29.69089509,-0.0005529592214
20,25.34566248,-15.02705832,9.745240715,-1.741218739e-06,5.399577567,5.097635338e-05,25.63379915,-23.43606261,-6.999597128,-3.322060942e-05,29.69089509,-0.0005533274352
21,24.93156601,-15.02705819,9.745240831,-1.741218739e-06,5.399578046,5.059306993e-05,25.21492472,-23.43606261,-6.999597367,-3.345720431e-05,29.69089509,-0.0005537107187
22,24.50159042,-15.02705806,9.745240953,-1.741218739e-06,5.399578544,5.019508893e-05,24.77998795,-23.43606261,-6.999597616,-3.370287176e-05,29.69089509,-0.0005541086997
23,24.05613772,-15.02705791,9.745241078,-1.741218739e-06,5.399579059,4.978278248e-05,24.3293955,-23.43606261,-6.999597874,-3.39573821e-05,29.69089509,-0.0005545210061
24,23.59560992,-15.02705777,9.745241208,-1.741218739e-06,5.399579592,4.935652266e-05,23.863554,-23.43606261,-6.99959814,-3.422050563e-05,29.69089509,-0.0005549472659
25,23.12040901,-15.02705762,9.745241342,-1.741218739e-06,5.399580142,4.891668157e-05,23.38287009,-23.43606261,-6.999598415,-3.449201267e-05,29.69089509,-0.000555387107
26,22.63093699,-15.02705746,9.74524148,-1.741218739e-06,5.399580708,4.846363129e-05,22.88775041,-23.43606261,-6.999598698,-3.477167354e-05,29.69089509,-0.0005558401573
27,22.12759588,-15.0270573,9.745241622,-1.741218739e-06,5.399581291,4.799774391e-05,22.37860161,-23.43606261,-6.999598989,-3.505925854e-05,29.69089509,-0.0005563060447
28,21.61078766,-15.02705714,9.745241768,-1.741218739e-06,5.399581888,4.751939153e-05,21.85583033,-23.43606261,-6.999599288,-3.5354538e-05,29.69089509,-0.0005567843971
29,21.08091436,-15.02705697,9.745241918,-1.741218739e-06,5.399582502,4.702894623e-05,21.3198432,-23.43606261,-6.999599595,-3.565728223e-05,29.69089509,-0.0005572748423
30,20.53837796,-15.0270568,9.745242071,-1.741218739e-06,5.399583129,4.65267801e-05,20.77104687,-23.43606261,-6.999599909,-3.596726154e-05,29.69089509,-0.0005577770085
31,19.98358048,-15.02705662,9.745242227,-1.741218739e-06,5.399583771,4.601326524e-05,20.20984798,-23.43606261,-6.99960023,-3.628424625e-05,29.69089509,-0.0005582905233
32,19.41692391,-15.02705644,9.745242387,-1.741218739e-06,5.399584427,4.548877372e-05,19.63665318,-23.43606261,-6.999600557,-3.660800667e-05,29.69089509,-0.0005588150148
33,18.83881026,-15.02705626,9.74524255,-1.741218739e-06,5.399585096,4.495367765e-05,19.05186909,-23.43606261,-6.999600892,-3.693831312e-05,29.69089509,-0.0005593501109
34,18.24964153,-15.02705607,9.745242716,-1.741218739e-06,5.399585777,4.440834912e-05,18.45590237,-23.43606261,-6.999601233,-3.727493591e-05,29.69089509,-0.0005598954394
35,17.64981972,-15.02705588,9.745242885,-1.741218739e-06,5.399586471,4.38531602e-05,17.84915966,-23.43606261,-6.99960158,-3.761764536e-05,29.69089509,-0.0005604506284
36,17.03974684,-15.02705568,9.745243058,-1.741218739e-06,5.399587177,4.328848299e-05,17.23204759,-23.43606261,-6.999601933,-3.796621179e-05,29.69089509,-0.0005610153056
37,16.41982489,-15.02705549,9.745243232,-1.741218739e-06,5.399587894,4.271468959e-05,16.60497281,-23.43606261,-6.999602291,-3.83204055e-05,29.69089509,-0.000561589099
38,15.79045587,-15.02705529,9.74524341,-1.741218739e-06,5.399588623,4.213215207e-05,15.96834196,-23.43606261,-6.999602655,-3.867999681e-05,29.69089509,-0.0005621716365
39,15.15204179,-15.02705508,9.74524359,-1.741218739e-06,5.399589361,4.154124254e-05,15.32256168,-23.43606261,-6.999603025,-3.904475604e-05,29.69089509,-0.000562762546
40,14.50498464,-15.02705488,9.745243773,-1.741218739e-06,5.39959011,4.094233308e-05,14.66803862,-23.43606261,-6.999603399,-3.94144535e-05,29.69089509,-0.0005633614555
41,13.84968644,-15.02705467,9.745243957,-1.741218739e-06,5.399590868,4.033579578e-05,14.0051794,-23.43606261,-6.999603778,-3.978885951e-05,29.69089509,-0.0005639679928
42,13.18654917,-15.02705446,9.745244144,-1.741218739e-06,5.399591635,3.972200272e-05,13.33439068,-23.43606261,-6.999604162,-4.016774438e-05,29.69089509,-0.0005645817858
43,12.51597486,-15.02705425,9.745244334,-1.741218739e-06,5.399592411,3.910132601e-05,12.6560791,-23.43606261,-6.999604549,-4.055087843e-05,29.69089509,-0.0005652024625
44,11.83836549,-15.02705403,9.745244525,-1.741218739e-06,5.399593195,3.847413772e-05,11.97065129,-23.43606261,-6.999604941,-4.093803196e-05,29.69089509,-0.0005658296508
45,11.15412308,-15.02705381,9.745244718,-1.741218739e-06,5.399593987,3.784080996e-05,11.2785139,-23.43606261,-6.999605337,-4.132897531e-05,29.69089509,-0.0005664629785
46,10.46364962,-15.02705359,9.745244912,-1.741218739e-06,5.399594786,3.72017148e-05,10.58007357,-23.43606261,-6.999605737,-4.172347877e-05,29.69089509,-0.0005671020737
47,9.767347121,-15.02705337,9.745245109,-1.741218739e-06,5.399595591,3.655722435e-05,9.875736947,-23.43606261,-6.99960614,-4.212131267e-05,29.69089509,-0.0005677465641
48,9.065617582,-15.02705315,9.745245307,-1.741218739e-06,5.399596403,3.590771068e-05,9.165910662,-23.43606261,-6.999606545,-4.252224731e-05,29.69089509,-0.0005683960778
49,8.358863007,-15.02705293,9.745245506,-1.741218739e-06,5.399597221,3.525354589e-05,8.45100136,-23.43606261,-6.999606954,-4.292605303e-05,29.69089509,-0.0005690502426
50,7.647485399,-15.0270527,9.745245707,-1.741218739e-06,5.399598044,3.459510206e-05,7.731415684,-23.43606261,-6.999607366,-4.333250012e-05,29.69089509,-0.0005697086864
51,6.931886761,-15.02705247,9.745245909,-1.741218739e-06,5.399598872,3.39327513e-05,7.007560274,-23.43606261,-6.99960778,-4.374135891e-05,29.69089509,-0.0005703710372
52,6.212469095,-15.02705224,9.745246112,-1.741218739e-06,5.399599704,3.326686568e-05,6.279841771,-23.43606261,-6.999608196,-4.41523997e-05,29.69089509,-0.0005710369228
53,5.489634404,-15.02705201,9.745246315,-1.741218739e-06,5.39960054,3.25978173e-05,5.548666818,-23.43606261,-6.999608614,-4.456539282e-05,29.69089509,-0.0005717059712
54,4.763784692,-15.02705178,9.74524652,-1.741218739e-06,5.39960138,3.192597824e-05,4.814442054,-23.43606261,-6.999609034,-4.498010858e-05,29.69089509,-0.0005723778102
55,4.035321961,-15.02705155,9.745246726,-1.741218739e-06,5.399602223,3.125172061e-05,4.077574123,-23.43606261,-6.999609455,-4.53963173e-05,29.69089509,-0.0005730520678
56,3.304648215,-15.02705132,9.745246932,-1.741218739e-06,5.399603068,3.057541647e-05,3.338469664,-23.43606261,-6.999609878,-4.581378928e-05,29.69089509,-0.000573728372
57,2.572165455,-15.02705109,9.745247138,-1.741218739e-06,5.399603916,2.989743794e-05,2.597535319,-23.43606261,-6.999610302,-4.623229484e-05,29.69089509,-0.0005744063505
58,1.838275685,-15.02705085,9.745247345,-1.741218739e-06,5.399604765,2.921815709e-05,1.855177729,-23.43606261,-6.999610726,-4.665160431e-05,29.69089509,-0.0005750856313
59,1.103380908,-15.02705062,9.745247553,-1.741218739e-06,5.399605615,2.853794602e-05,1.111803537,-23.43606261,-6.999611152,-4.707148799e-05,29.69089509,-0.0005757658424
60,0.3678831267,-15.02705039,9.74524776,-1.741218739e-06,5.399606466,2.785717681e-05,0.3678193819,-23.43606261,-6.999611577,-4.749171619e-05,29.69089509,-0.0005764466116
61,-0.3678156561,-15.02705015,9.745247968,-1.741218739e-06,5.399607317,2.717622155e-05,-0.3763680934,-23.43606261,-6.999612003,-4.791205924e-05,29.69089509,-0.0005771275669
62,-1.103313437,-15.02704992,9.745248175,-1.741218739e-06,5.399608168,2.649545235e-05,-1.120352248,-23.43606261,-6.999612428,-4.833228744e-05,29.69089509,-0.0005778083361
63,-1.838208215,-15.02704968,9.745248382,-1.741218739e-06,5.399609019,2.581524127e-05,-1.863726441,-23.43606261,-6.999612853,-4.875217112e-05,29.69089509,-0.0005784885471
64,-2.572097984,-15.02704945,9.745248589,-1.741218739e-06,5.399609868,2.513596042e-05,-2.60608403,-23.43606261,-6.999613278,-4.917148058e-05,29.69089509,-0.000579167828
65,-3.304580744,-15.02704922,9.745248796,-1.741218739e-06,5.399610715,2.445798189e-05,-3.347018375,-23.43606261,-6.999613702,-4.958998615e-05,29.69089509,-0.0005798458065
66,-4.035254491,-15.02704899,9.745249002,-1.741218739e-06,5.399611561,2.378167776e-05,-4.086122834,-23.43606261,-6.999614124,-5.000745813e-05,29.69089509,-0.0005805221106
67,-4.763717222,-15.02704875,9.745249208,-1.741218739e-06,5.399612403,2.310742012e-05,-4.822990766,-23.43606261,-6.999614546,-5.042366684e-05,29.69089509,-0.0005811963683
68,-5.489566934,-15.02704852,9.745249412,-1.741218739e-06,5.399613243,2.243558107e-05,-5.557215529,-23.43606261,-6.999614966,-5.08383826e-05,29.69089509,-0.0005818682073
69,-6.212401624,-15.02704829,9.745249616,-1.741218739e-06,5.39961408,2.176653268e-05,-6.288390483,-23.43606261,-6.999615384,-5.125137572e-05,29.69089509,-0.0005825372557
70,-6.93181929,-15.02704807,9.745249819,-1.741218739e-06,5.399614912,2.110064707e-05,-7.016108985,-23.43606261,-6.9996158,-5.166241652e-05,29.69089509,-0.0005832031413
71,-7.647417929,-15.02704784,9.745250021,-1.741218739e-06,5.39961574,2.04382963e-05,-7.739964395,-23.43606261,-6.999616214,-5.207127531e-05,29.69089509,-0.0005838654921
72,-8.358795537,-15.02704761,9.745250222,-1.741218739e-06,5.399616563,1.977985248e-05,-8.459550072,-23.43606261,-6.999616625,-5.24777224e-05,29.69089509,-0.0005845239359
73,-9.065550112,-15.02704739,9.745250421,-1.741218739e-06,5.399617381,1.912568769e-05,-9.174459373,-23.43606261,-6.999617034,-5.288152811e-05,29.69089509,-0.0005851781007
74,-9.767279651,-15.02704716,9.745250619,-1.741218739e-06,5.399618192,1.847617402e-05,-9.884285658,-23.43606261,-6.99961744,-5.328246276e-05,29.69089509,-0.0005858276143
75,-10.46358215,-15.02704694,9.745250815,-1.741218739e-06,5.399618998,1.783168356e-05,-10.58862229,-23.43606261,-6.999617843,-5.368029666e-05,29.69089509,-0.0005864721048
76,-11.15405561,-15.02704672,9.74525101,-1.741218739e-06,5.399619797,1.71925884e-05,-11.28706261,-23.43606261,-6.999618242,-5.407480012e-05,29.69089509,-0.0005871111999
77,-11.83829802,-15.02704651,9.745251203,-1.741218739e-06,5.399620589,1.655926064e-05,-11.9792,-23.43606261,-6.999618638,-5.446574346e-05,29.69089509,-0.0005877445277
78,-12.51590739,-15.02704629,9.745251394,-1.741218739e-06,5.399621373,1.593207235e-05,-12.66462781,-23.43606261,-6.99961903,-5.4852897e-05,29.69089509,-0.000588371716
79,-13.1864817,-15.02704608,9.745251583,-1.741218739e-06,5.399622148,1.531139564e-05,-13.34293939,-23.43606261,-6.999619418,-5.523603104e-05,29.69089509,-0.0005889923927
80,-13.84961896,-15.02704587,9.745251771,-1.741218739e-06,5.399622916,1.469760259e-05,-14.01372811,-23.43606261,-6.999619802,-5.561491591e-05,29.69089509,-0.0005896061857
81,-14.50491717,-15.02704566,9.745251955,-1.741218739e-06,5.399623674,1.409106528e-05,-14.67658733,-23.43606261,-6.999620181,-5.598932192e-05,29.69089509,-0.000590212723
82,-15.15197432,-15.02704545,9.745252138,-1.741218739e-06,5.399624423,1.349215582e-05,-15.33111039,-23.43606261,-6.999620555,-5.635901938e-05,29.69089509,-0.0005908116325
83,-15.7903884,-15.02704525,9.745252318,-1.741218739e-06,5.399625161,1.290124629e-05,-15.97689067,-23.43606261,-6.999620925,-5.672377861e-05,29.69089509,-0.000591402542
84,-16.41975742,-15.02704505,9.745252495,-1.741218739e-06,5.399625889,1.231870877e-05,-16.61352152,-23.43606261,-6.999621289,-5.708336993e-05,29.69089509,-0.0005919850795
85,-17.03967937,-15.02704485,9.74525267,-1.741218739e-06,5.399626607,1.174491537e-05,-17.2405963,-23.43606261,-6.999621647,-5.743756364e-05,29.69089509,-0.0005925588729
86,-17.64975225,-15.02704466,9.745252842,-1.741218739e-06,5.399627312,1.118023816e-05,-17.85770837,-23.43606261,-6.999622,-5.778613006e-05,29.69089509,-0.0005931235501
87,-18.24957406,-15.02704447,9.745253012,-1.741218739e-06,5.399628006,1.062504925e-05,-18.46445109,-23.43606261,-6.999622347,-5.812883951e-05,29.69089509,-0.000593678739
88,-18.83874279,-15.02704428,9.745253178,-1.741218739e-06,5.399628688,1.007972071e-05,-19.0604178,-23.43606261,-6.999622688,-5.846546231e-05,29.69089509,-0.0005942240676
89,-19.41685644,-15.0270441,9.745253341,-1.741218739e-06,5.399629357,9.544624638e-06,-19.64520189,-23.43606261,-6.999623022,-5.879576876e-05,29.69089509,-0.0005947591636
90,-19.98351301,-15.02704392,9.745253501,-1.741218739e-06,5.399630013,9.020133125e-06,-20.21839669,-23.43606261,-6.99962335,-5.911952918e-05,29.69089509,-0.0005952836552
91,-20.53831049,-15.02704374,9.745253657,-1.741218739e-06,5.399630654,8.50661826e-06,-20.77959558,-23.43606261,-6.999623671,-5.943651389e-05,29.69089509,-0.00059579717
92,-21.08084689,-15.02704357,9.74525381,-1.741218739e-06,5.399631282,8.004452133e-06,-21.32839191,-23.43606261,-6.999623985,-5.97464932e-05,29.69089509,-0.0005962993361
93,-21.61072019,-15.0270434,9.74525396,-1.741218739e-06,5.399631895,7.514006833e-06,-21.86437904,-23.43606261,-6.999624292,-6.004923743e-05,29.69089509,-0.0005967897814
94,-22.12752841,-15.02704324,9.745254105,-1.741218739e-06,5.399632493,7.035654449e-06,-22.38715032,-23.43606261,-6.999624591,-6.034451688e-05,29.69089509,-0.0005972681338
95,-22.63086952,-15.02704308,9.745254247,-1.741218739e-06,5.399633075,6.569767073e-06,-22.89629912,-23.43606261,-6.999624882,-6.063210189e-05,29.69089509,-0.0005977340212
96,-23.12034153,-15.02704292,9.745254386,-1.741218739e-06,5.399633642,6.116716792e-06,-23.3914188,-23.43606261,-6.999625165,-6.091176275e-05,29.69089509,-0.0005981870715
97,-23.59554245,-15.02704277,9.74525452,-1.741218739e-06,5.399634192,5.676875698e-06,-23.87210271,-23.43606261,-6.99962544,-6.11832698e-05,29.69089509,-0.0005986269126
98,-24.05607025,-15.02704262,9.745254649,-1.741218739e-06,5.399634724,5.25061588e-06,-24.33794421,-23.43606261,-6.999625706,-6.144639333e-05,29.69089509,-0.0005990531724
99,-24.50152295,-15.02704248,9.745254775,-1.741218739e-06,5.39963524,4.838309428e-06,-24.78853666,-23.43606261,-6.999625964,-6.170090366e-05,29.69089509,-0.0005994654788
100,-24.93149854,-15.02704234,9.745254896,-1.741218739e-06,5.399635737,4.440328431e-06,-25.22347343,-23.43606261,-6.999626213,-6.194657112e-05,29.69089509,-0.0005998634598
101,-25.34559501,-15.02704221,9.745255013,-1.741218739e-06,5.399636216,4.057044979e-06,-25.64234786,-23.43606261,-6.999626452,-6.218316601e-05,29.69089509,-0.0006002467433
102,-25.74341037,-15.02704209,9.745255125,-1.741218739e-06,5.399636677,3.688831162e-06,-26.04475332,-23.43606261,-6.999626682,-6.241045865e-05,29.69089509,-0.0006006149571
103,-26.12454261,-15.02704197,9.745255233,-1.741218739e-06,5.399637118,3.33605907e-06,-26.43028316,-23.43606261,-6.999626903,-6.262821936e-05,29.69089509,-0.0006009677292
104,-26.48858972,-15.02704185,9.745255336,-1.741218739e-06,5.399637539,2.999100792e-06,-26.79853075,-23.43606261,-6.999627113,-6.283621844e-05,29.69089509,-0.0006013046874
105,-26.83514971,-15.02704174,9.745255433,-1.741218739e-06,5.39963794,2.678328419e-06,-27.14908944,-23.43606261,-6.999627314,-6.303422622e-05,29.69089509,-0.0006016254598
106,-27.16382057,-15.02704164,9.745255526,-1.741218739e-06,5.39963832,2.374114039e-06,-27.48155259,-23.43606261,-6.999627504,-6.322201301e-05,29.69089509,-0.0006019296742
