round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,252,7,7,-1,20480,0.3555614595,62.403249,329.8704396,326.4314981,370.8784512,281.9845451,0.09105940144,0.09105940144
2,266,8,8,-1,20480,0.3584001819,59.328999,134.7229092,131.7678677,187.6204746,75.91526071,0.09744944407,0.09744944407
