round,step,MaxD_in,MaxD_out
1,0,0.09792925671,0.09792925671
1,1,0.09798376312,0.09798376312
1,2,0.09814606394,0.09814606394
1,3,0.09841432891,0.09841432891
1,4,0.09878671894,0.09878671894
1,5,0.09926137651,0.09926137651
1,6,0.09983641307,0.09983641307
1,7,0.1005098936,0.1005098936
1,8,0.1012798185,0.1012798185
1,9,0.1021441038,0.1021441038
1,10,0.1031005592,0.1031005592
1,11,0.1041468643,0.1041468643
1,12,0.1052805441,0.1052805441
1,13,0.1064989431,0.1064989431
1,14,0.1077991988,0.1077991988
1,15,0.109178215,0.109178215
1,16,0.1106326349,0.1106326349
1,17,0.1121588146,0.1121588146
1,18,0.1137527974,0.1137527974
1,19,0.1154102896,0.1154102896
1,20,0.1171266373,0.1171266373
1,21,0.1188968056,0.1188968056
1,22,0.120715361,0.120715361
1,23,0.1225764561,0.1225764561
1,24,0.1244738183,0.1244738183
1,25,0.126400743,0.126400743
1,26,0.128350091,0.128350091
1,27,0.1303142915,0.1303142915
1,28,0.1322853507,0.1322853507
1,29,0.1342548666,0.1342548666
1,30,0.13621405,0.13621405
1,31,0.1381537528,0.1381537528
1,32,0.1400645028,0.1400645028
1,33,0.1419365459,0.1419365459
1,34,0.1437598954,0.1437598954
1,35,0.1455243882,0.1455243882
1,36,0.1472197477,0.1472197477
1,37,0.1488356531,0.1488356531
1,38,0.1503618141,0.1503618141
1,39,0.1517880512,0.1517880512
1,40,0.1531043793,0.1531043793
1,41,0.1543010954,0.1543010954
1,42,0.1556503307,0.1556503307
1,43,0.1865086153,0.1865086153
1,44,0.2217336767,0.2217336767
1,45,0.2614361534,0.2614361534
1,46,0.3055816654,0.3055816654
1,47,0.3539586326,0.3274785083
1,48,0.4061505053,0.3478192117
1,49,0.4615158106,0.3664581217
1,50,0.5191794562,0.3832840616
1,51,0.578038363,0.3982161721
1,52,0.6367836866,0.4112012621
1,53,0.6939406427,0.4222125401
1,54,0.7479253466,0.4312494122
1,55,0.8062168144,0.4383379355
1,56,0.8633840751,0.4435314827
1,57,0.910791187,0.4469112026
1,58,0.9463256623,0.4485859287
1,59,0.9683439332,0.4486912955
1,60,0.9758025915,0.447387936
1,61,0.9683439332,0.4448587624
1,62,0.9463256623,0.4413054468
1,63,0.910791187,0.4369443091
1,64,0.8633840751,0.4320018868
1,65,0.8062168144,0.4267104874
1,66,0.7479253466,0.4213040191
1,67,0.6939406427,0.4160143566
1,68,0.6367836866,0.4110684344
1,69,0.578038363,0.4066861778
1,70,0.5191794562,0.4029973342
1,71,0.4615158106,0.4000444505
1,72,0.4061505053,0.3977686028
1,73,0.3539586326,0.396110647
1,74,0.3055816654,0.3950114538
1,75,0.2614361534,0.3944120582
1,76,0.2217336767,0.3942537644
1,77,0.1865086153,0.3944782355
1,78,0.1556503307,0.3950275925
1,79,0.1543010954,0.3958445406
1,80,0.1531043793,0.3968725367
1,81,0.1517880512,0.3980560065
1,82,0.1503618141,0.3993406169
1,83,0.1488356531,0.4006736027
1,84,0.1472197477,0.402004147
1,85,0.1455243882,0.4032838069
1,86,0.1437598954,0.4044669779
1,87,0.1419365459,0.4055113826
1,88,0.1400645028,0.4063785718
1,89,0.1381537528,0.4070344213
1,90,0.13621405,0.4074496088
1,91,0.1342548666,0.4076000535
1,92,0.1322853507,0.4074722896
1,93,0.1303142915,0.4070790881
1,94,0.128350091,0.4064441242
1,95,0.126400743,0.4055963806
1,96,0.1244738183,0.4045697106
1,97,0.1225764561,0.4034023612
1,98,0.120715361,0.4021364755
1,99,0.1188968056,0.4008175893
1,100,0.1171266373,0.3994941382
1,101,0.1154102896,0.3982169902
1,102,0.1137527974,0.3970390143
1,103,0.1121588146,0.3960146958
1,104,0.1106326349,0.3951998044
1,105,0.109178215,0.3946511177
1,106,0.1077991988,0.3944261998
1,107,0.1064989431,0.3945832313
1,108,0.1052805441,0.3951808803
1,109,0.1041468643,0.3962782023
1,110,0.1031005592,0.397934551
1,111,0.1021441038,0.4002094745
1,112,0.1012798185,0.4031625674
1,113,0.1005098936,0.4068532397
1,114,0.09983641307,0.4112561378
1,115,0.09926137651,0.416229302
1,116,0.09878671894,0.4215516487
1,117,0.09873610409,0.4269949084
1,118,0.09872861324,0.4323257103
1,119,0.0987240324,0.4373085168
1,120,0.09872248573,0.4417092995
1,121,nan,0.4452997617
1,122,nan,0.4478618476
1,123,nan,0.4491922387
1,124,nan,0.4491065307
1,125,nan,0.447442811
1,126,nan,0.4440644254
1,127,nan,0.4388618122
1,128,nan,0.4317534024
1,129,nan,0.4226857119
1,130,nan,0.4116328687
1,131,nan,0.3985959298
1,132,nan,0.383602407
1,133,nan,0.366706454
1,134,nan,0.347990132
1,135,nan,0.3275660722
1,136,nan,0.3055816654
1,137,nan,0.2614361534
1,138,nan,0.2217336767
1,139,nan,0.1865086153
1,140,nan,0.1556503307
1,141,nan,0.1543010954
1,142,nan,0.1531043793
1,143,nan,0.1517880512
1,144,nan,0.1503618141
1,145,nan,0.1488356531
1,146,nan,0.1472197477
1,147,nan,0.1455243882
1,148,nan,0.1437598954
1,149,nan,0.1419365459
1,150,nan,0.1400645028
1,151,nan,0.1381537528
1,152,nan,0.13621405
1,153,nan,0.1342548666
1,154,nan,0.1322853507
1,155,nan,0.1303142915
