Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,46,0.3055816654,46,0.3055816654,-10.30944444,0,0,0,0,0,-10.30944444,-15.700079,-9.694307,0,25.394386,0,-10.30944444,0,0,0,0,0,-10.30944444,-15.700079,-9.694307,0,25.394386,0
q1,1,53,0.6939406427,69,0.4066861778,-5.226180556,0,0,0,0,0,-5.226180556,-15.700079,-9.694307,0,25.394386,0,-5.816346027,-0.8222677023,-1.37766666,-0.01179046106,-0.205843381,-0.01153495441,-7.662562682,-7.351092996,-4.448304636,-0.0734562633,24.96543544,-0.01153495437
peak,1,60,0.9758025915,91,0.4076000535,8.326672685e-15,0,0,0,0,0,8.326672685e-15,-15.700079,-9.694307,0,25.394386,0,-0.01593394705,-1.262542326,-2.085473826,-0.01503112558,-0.3087231849,-0.01503039514,-0.02031816347,-3.061399706,-1.630733049,-0.0152551285,24.74302173,-0.01503039519
q3,1,67,0.6939406427,113,0.4068532397,5.226180556,0,0,0,0,0,5.226180556,-15.700079,-9.694307,0,25.394386,0,5.794576347,-0.8251778454,-1.382259205,-0.01127839172,-0.2064620641,-0.01153495441,7.644742473,-7.321605994,-4.428974387,0.05043387678,24.96387291,-0.01153495437
Tail,1,74,0.3055816654,136,0.3055816654,10.30944444,0,0,0,0,0,10.30944444,-15.700079,-9.694307,0,25.394386,0,10.30944444,0,0,0,0,0,10.30944444,-15.700079,-9.694307,0,25.394386,0
