round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,5894,50,-1,-1,2000,0.5188138943,1301.185054,449.9645148,427.0464009,413.3689723,550.1432581,0.09062266458,0.3838865188
2,6765,50,-1,-1,2000,0.4624309353,1425.649028,435.3564501,490.7543098,417.089016,1153.741954,1.321285807,8.12543149
3,187,15,15,-1,2000,0.4095528296,41.810883,414.6651918,410.7439807,240.2137608,1945.51596,0.06278922925,0.08019915647
