round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,82,7,7,-1,20480,0.3554901885,20.913331,329.8529886,326.2385235,369.7085451,282.7685018,0.06695315516,0.09852051101
2,78,8,8,-1,20480,0.3583648751,21.634386,133.5520909,130.5998299,185.7595967,75.44006316,0.09035605975,0.1379587066
