round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,81,7,7,-1,20480,0.3554969228,18.6632,329.811754,326.2577486,369.8586275,282.6568697,0.09989964068,0.1622303392
2,78,8,8,-1,20480,0.3583679533,17.453558,133.5911505,130.6366308,185.8134314,75.45983023,0.072094601,0.09334865827
