round,step,MaxD_in,MaxD_out
1,0,0.2439725698,0.2439725698
1,1,0.2440877668,0.2440877668
1,2,0.2444317151,0.2444317151
1,3,0.2450021383,0.2450021383
1,4,0.2457969991,0.2457969991
1,5,0.2468144839,0.2468144839
1,6,0.2480529856,0.2480529856
1,7,0.2495110846,0.2495110846
1,8,0.2511875282,0.2511875282
1,9,0.2530812082,0.2530812082
1,10,0.2551911368,0.2551911368
1,11,0.2575164214,0.2575164214
1,12,0.2600562376,0.2600562376
1,13,0.2628098005,0.2628098005
1,14,0.2657763348,0.2657763348
1,15,0.2689550439,0.2689550439
1,16,0.2723450763,0.2723450763
1,17,0.2759454921,0.2759454921
1,18,0.2797552276,0.2797552276
1,19,0.2837730583,0.2837730583
1,20,0.2879975614,0.2879975614
1,21,0.2924270768,0.2924270768
1,22,0.2970596678,0.2970596678
1,23,0.3018930802,0.3018930802
1,24,0.3069247014,0.3069247014
1,25,0.3121515192,0.3121515192
1,26,0.3175700799,0.3175700799
1,27,0.3231764469,0.3231764469
1,28,0.32896616,0.3260198724
1,29,0.3349341946,0.3289741882
1,30,0.3410749226,0.3320276242
1,31,0.3473820745,0.3351661087
1,32,0.3538487033,0.338373448
1,33,0.3604671508,0.3416315118
1,34,0.3672290168,0.3449204291
1,35,0.3741251307,0.348218796
1,36,0.3811455273,0.3515039004
1,37,0.3882794272,0.3547519627
1,38,0.3955152208,0.3579383962
1,39,0.4028404579,0.3610380844
1,40,0.4102418433,0.3640256771
1,41,0.4177052376,0.366875901
1,42,0.4252156652,0.3695638835
1,43,0.4327573286,0.3720654854
1,44,0.4403136305,0.3743576376
1,45,0.447867203,0.3764186767
1,46,0.4553999445,0.3782286745
1,47,0.462893065,0.3797697532
1,48,0.4703271392,0.3810263819
1,49,0.4776821673,0.3819856466
1,50,0.4849376444,0.3826374892
1,51,0.4920726373,0.3829749083
1,52,0.4990658689,0.3829941186
1,53,0.5058958098,0.3826946642
1,54,0.5125407765,0.3820794839
1,55,0.5189790356,0.3850775322
1,56,0.5251889136,0.3879080772
1,57,0.5311489111,0.3905175746
1,58,0.5368378207,0.3929054866
1,59,0.5422348481,0.3950740804
1,60,0.5473197337,0.3970284545
1,61,0.5520728763,0.3987765317
1,62,0.5564754551,0.4003290188
1,63,0.5605095505,0.4016993368
1,64,0.5641582615,0.4029035222
1,65,0.5701544281,0.4039601045
1,66,0.5776369304,0.4048899624
1,67,0.584879557,0.4057052224
1,68,0.5918636308,0.4064281394
1,69,0.5985709345,0.4070672807
1,70,0.6049838044,0.4076305035
1,71,0.6110852246,0.4081249675
1,72,0.6168589177,0.4085571506
1,73,0.6222894332,0.4089328668
1,74,0.6273622327,0.4092572857
1,75,0.6320637691,0.4095349529
1,76,0.6363815624,0.4097698122
1,77,0.6403042684,0.409965227
1,78,0.6438217409,0.4101240034
1,79,0.6469250875,0.4102484122
1,80,0.6496067174,0.4103402115
1,81,0.6518603802,0.4104006687
1,82,0.6536811981,0.4104305823
1,83,0.6550656879,0.410430303
1,84,0.6560117747,0.4103997546
1,85,0.6565187966,0.4103384541
1,86,0.6565875009,0.4102455313
1,87,0.6562200306,0.4101197477
1,88,0.6554199028,0.4099595149
1,89,0.6541919791,0.4097629125
1,90,0.6525424271,0.4095277056
1,91,0.6504786752,0.4092513609
1,92,0.6480093599,0.4089310638
1,93,0.6451442666,0.4085637337
1,94,0.6418942649,0.4081460397
1,95,0.6382712381,0.4076744162
1,96,0.6342880086,0.4071450769
1,97,0.6299582597,0.4065540306
1,98,0.6252964536,0.4058970949
1,99,0.6203177478,0.4051699115
1,100,0.6150379097,0.4043679602
1,101,0.60947323,0.4034865735
1,102,0.6036404364,0.4025209517
1,103,0.6012575653,0.4014661774
1,104,0.6018977761,0.4003172308
1,105,0.6021647089,0.4022087246
1,106,0.6020654966,0.4040462317
1,107,0.6016082826,0.4057690599
1,108,0.6008021594,0.4073719686
1,109,0.5996571036,0.4088541744
1,110,0.5981839076,0.4102132605
1,111,0.5963941091,0.411452132
1,112,0.5942999187,0.4125738
1,113,0.5919141467,0.4135813756
1,114,0.5892501288,0.4144780628
1,115,0.5863216522,0.4152671526
1,116,0.583142883,0.4159520158
1,117,0.5797282934,0.4165360965
1,118,0.5760925918,0.4170229054
1,119,0.5722506543,0.4174160126
1,120,0.5682174591,0.4177190415
1,121,0.5640080238,0.4179356612
1,122,0.5596373455,0.4180695806
1,123,0.5551203444,0.4181245414
1,124,0.5504718117,0.4181043114
1,125,0.5457063603,0.4180126785
1,126,0.5408383803,0.4178534443
1,127,0.535881998,0.417630418
1,128,0.5308510391,0.4173474106
1,129,0.525758996,0.4170082293
1,130,0.5206189992,0.416616672
1,131,0.5154437922,0.4161765222
1,132,0.5102457107,0.4156915442
1,133,0.5050366655,0.4151654787
1,134,0.4998281288,0.414602038
1,135,0.494631124,0.4140049026
1,136,0.4894562187,0.4133777176
1,137,0.484313521,0.4127240889
1,138,0.4792126783,0.4120475812
1,139,0.4741628791,0.4113517145
1,140,0.4691728573,0.4106399626
1,141,0.4642508981,0.4099157512
1,142,0.459404847,0.409182456
1,143,0.4546421198,0.4084434023
1,144,0.4499697144,0.4077018637
1,145,0.4453942246,0.4069610623
1,146,0.4409218544,0.406224168
1,147,0.4365584337,0.4054942994
1,148,0.4323094353,0.4047745241
1,149,0.4281799917,0.4040678599
1,150,0.4241749137,0.4033772758
1,151,0.4202987084,0.4027056934
1,152,0.4165555979,0.402055989
1,153,0.4129495387,0.4014257165
1,154,0.40948424,0.4008142091
1,155,0.4061631832,0.4002158781
1,156,0.4029896406,0.3996258384
1,157,0.399966694,0.3990398838
1,158,0.3970972527,0.3984544594
1,159,0.3943840722,0.397866628
1,160,0.3918297708,0.3972740359
1,161,0.3894368471,0.3966748738
1,162,0.3872076966,0.3960678367
1,163,0.385144627,0.3954520824
1,164,0.3832498733,0.3948271884
1,165,0.3815256128,0.3941931084
1,166,0.379973978,0.3935501296
1,167,0.3785970697,0.3928988291
1,168,0.3773969689,0.392240033
1,169,0.3763757474,0.3915747747
1,170,0.3755354781,0.3909042569
1,171,0.3748782434,0.3902298133
1,172,0.3744061433,0.3895528742
1,173,0.3741213014,0.3888749327
1,174,0.3740258704,0.3881975142
1,175,nan,0.3875221472
1,176,nan,0.3868503369
1,177,nan,0.3861835402
1,178,nan,0.3855231436
1,179,nan,0.3848704415
1,180,nan,0.3842266172
1,181,nan,0.3835927248
1,182,nan,0.3829696713
1,183,nan,0.3823582009
1,184,nan,0.3817588785
1,185,nan,0.3811720736
1,186,nan,0.3805979441
1,187,nan,0.3800364195
1,188,nan,0.3794871821
1,189,nan,0.3789496483
1,190,nan,0.3784229466
1,191,nan,0.3779058939
1,192,nan,0.3773969689
1,193,nan,0.3763757474
1,194,nan,0.3755354781
1,195,nan,0.3748782434
1,196,nan,0.3744061433
1,197,nan,0.3741213014
1,198,nan,0.3740258704
