round,inner_step,G_norm,d_norm,alpha
1,1,14.64030365,14.64030365,0.4493353079
1,2,4.157134649,4.318855824,0.7978480881
1,3,2.723349718,3.283940458,0.3754759745
1,4,0.3887606538,0.3913837008,0.3942693545
1,5,1.68524998,1.68524998,1.784556513
1,6,3.400732718,7.674003201,0.3877055739
1,7,3.434886574,8.56638363,0.1617681774
1,8,2.264607534,4.371734773,0.13242514
1,9,1.433486655,2.268497147,0.1661544626
1,10,1.27746907,2.199860591,0.2442414857
1,11,1.511093317,3.407436578,0.2178195358
1,12,1.433539915,3.359017638,0.1517148282
1,13,0.9657870927,1.780559767,0.1428138631
1,14,0.6880228627,1.118750592,0.1818707907
1,15,0.6579237479,1.210304576,0.2225654162
1,16,0.7034199567,1.556416213,0.195519552
1,17,0.6190657869,1.366087214,0.1601298329
1,18,0.4570726362,0.8881830079,0.155269878
1,19,5.563265385,5.563265385,0.5657480523
1,20,4.235239124,5.333701777,0.4095416005
1,21,0.8803250905,0.9151523195,0.4542426712
1,22,0.4083884798,0.4563807686,0.7801429823
1,23,0.1803939067,0.1999234996,0.435866505
1,24,3.791099414,3.791099414,0.2189044765
1,25,1.051684093,1.09164405,0.4130505897
1,26,0.5808257312,0.6713276488,0.4321849129
1,27,0.1916048645,0.2059495356,0.7792390372
1,28,0.08433926137,0.09058159455,0.5913767944
1,29,12.4978515,12.4978515,0.1303823597
1,30,2.7641649,2.830838788,0.2700724554
1,31,1.571642817,1.817986782,0.4087494277
1,32,0.419487113,0.4373686338,0.3405596001
1,33,0.3192172819,0.4009070543,0.338103373
1,34,0.2460758027,0.3307759671,0.3400518384
1,35,0.094447545,0.09974554834,0.172505476
1,36,5.91612753,5.91612753,0.1922887345
1,37,1.612939865,1.671605294,0.3221768636
1,38,1.034055417,1.241050446,0.3255928449
1,39,0.1752504107,0.1787670101,0.260794403
1,40,0.09475447139,0.1109128209,0.7406732651
1,41,7.57257863,7.57257863,0.09352152611
1,42,3.782079506,4.225790164,0.1550454846
1,43,2.109354398,2.481515724,0.2165552856
1,44,1.428084301,1.814540996,0.2538356958
1,45,1.288747251,1.950563485,0.1440958941
1,46,0.6227544968,0.7610764684,0.1860766039
1,47,0.3854590279,0.4702213873,0.5546854161
1,48,0.6078947577,1.307886162,0.1615593659
1,49,0.4429476488,0.816559508,0.617034106
1,50,0.5687374125,1.451877864,0.2478793437
1,51,0.6288920841,1.872549593,0.1942119421
1,52,0.3323526972,0.6078572717,0.2018584305
1,53,0.2354678814,0.3727179377,0.200821089
1,54,0.2041841513,0.3323467489,0.2032294627
1,55,0.108344859,0.1328351726,0.192674221
1,56,0.08745079461,0.1164692927,0.1796164252
1,57,5.595958512,5.595958512,0.08374050487
1,58,2.335533902,2.531509411,0.09732809375
1,59,1.629518732,2.037532313,0.1575546856
1,60,0.8763316766,1.044712281,0.2228872857
1,61,0.8181922774,1.213871083,0.1158696586
1,62,0.5149952395,0.6950232355,0.104689289
1,63,0.1736253922,0.1853122648,0.1382810095
1,64,0.1426431256,0.1856457576,0.2143247806
1,65,0.1232083184,0.1954634412,0.1048664403
1,66,0.08509570659,0.1413150643,0.388504996
1,67,1.862040244,1.862040244,0.1039515987
1,68,0.5980256304,0.6303866825,0.1267718571
1,69,0.5932330289,0.8582282844,0.200423416
1,70,0.4044914058,0.565076051,0.4943634149
1,71,0.4631476064,0.8763863819,0.2584240326
1,72,0.3773341249,0.6947849455,4.157029665
1,73,2.952421979,42.64907297,0.01597136106
1,74,3.754259796,69.07475433,0.00730164027
1,75,4.263920462,89.2171527,0.004676247838
1,76,4.61493017,104.6251747,0.004058430529
1,77,4.881424183,117.1731601,0.00321377581
1,78,5.070124585,126.5221395,0.002918899032
1,79,5.223126165,134.390213,0.002485922274
1,80,5.328204069,139.968877,0.002180729134
1,81,5.394700833,143.6016343,0.001969867256
1,82,5.430251269,145.6180066,0.001819133649
1,83,5.440788236,146.3013209,0.00170986358
1,84,5.431167252,145.9021114,0.001623976678
1,85,5.405571015,144.6486475,0.001544179959
1,86,5.369751558,142.8558371,0.001502482723
1,87,5.324385759,140.5700818,0.001479364204
1,88,5.272187485,137.9452597,0.001467083603
1,89,5.215866012,135.1315909,0.001463923516
1,90,5.157940599,132.2646731,0.001468548931
1,91,5.100743118,129.4653679,0.001479883677
1,92,5.046398702,126.8392084,0.001497020341
1,93,4.99678661,124.4753546,0.001519151834
1,94,4.953483496,122.4450952,0.001545515776
1,95,4.917692053,120.799879,0.001575346313
1,96,4.890159495,119.5688756,0.001567941639
1,97,4.867481612,118.5825706,0.001479925019
1,98,4.835753408,117.1594066,0.001446700349
1,99,4.822983338,116.659284,0.00148105856
1,100,4.809844845,116.1405476,0.00163291408
1,101,4.776053975,114.6319058,0.001520856636
1,102,4.755332269,113.7582715,0.001315742291
1,103,4.752759566,113.7525186,0.001335494943
1,104,4.77218741,114.8015816,0.001360610876
1,105,4.806889117,116.5942871,0.001379804492
1,106,4.848457014,118.7363791,0.001391791053
1,107,4.887273914,120.7618594,0.001395723324
1,108,4.91364192,122.1848856,0.001391519286
1,109,4.919255843,122.5804345,0.001380059803
1,110,4.898657151,121.6719376,0.001363114728
1,111,4.850187203,119.3917133,0.001342985211
1,112,4.776106125,115.8877319,0.00132201421
1,113,4.681894977,111.4758692,0.001302173377
1,114,4.575070318,106.5614269,0.00128484839
1,115,4.463925647,101.5608443,0.001270816325
1,116,4.356494581,96.84475117,0.001260337283
1,117,4.259847845,92.70844492,0.00125328217
1,118,4.179700153,89.36503054,0.001249251179
1,119,4.120241883,86.95227587,0.001247668943
1,120,4.084103701,85.54468263,0.001247859914
1,121,4.072381793,85.16467211,0.001249112422
1,122,4.084678788,85.78942525,0.001250737414
1,123,4.119142483,87.35216669,0.001252122873
1,124,4.172508412,89.73853308,0.001244946568
1,125,4.239638145,92.75817111,0.001211925345
1,126,4.320619315,96.4425977,0.001192273763
1,127,4.403544957,100.2866134,0.001189376394
1,128,4.480371728,103.9223166,0.001185503792
1,129,4.543959388,106.998379,0.001180974185
1,130,4.587967983,109.1857304,0.001176174105
1,131,4.607544669,110.223692,0.001171523066
1,132,4.599920407,109.9628556,0.001167443222
1,133,4.564791364,108.3928152,0.001164336528
1,134,4.504391289,105.6458762,0.001162568869
1,135,4.42322682,101.9748741,0.00116124421
1,136,4.327614073,97.71548685,0.001153679944
1,137,4.225909718,93.27740114,0.001148996359
1,138,4.125186755,88.98398191,0.001154148109
1,139,4.031080074,85.06969875,0.001161938126
1,140,3.949551229,81.76199136,0.001171729763
1,141,3.885426439,79.22633337,0.001183287361
1,142,3.842116995,77.56685743,0.001196244894
1,143,3.821485906,76.83205629,0.001210113361
1,144,3.82375869,77.01851605,0.001224296752
1,145,3.847447412,78.06982576,0.001238111125
1,146,3.88928463,79.87001077,0.001250800328
1,147,3.944200692,82.23353701,0.001261547395
1,148,4.005419945,84.89721328,0.001269493884
1,149,4.064788253,87.52270359,0.00127379527
1,150,4.113450536,89.72002681,0.001273744037
1,151,4.14293311,91.09900531,0.001268963653
1,152,4.146522223,91.34424997,0.001259613169
1,153,4.120606957,90.2924491,0.001246485849
1,154,4.065516472,87.97973715,0.001230906597
1,155,3.985493832,84.63488977,0.001214445133
1,156,3.887805019,80.62028305,0.001198573803
1,157,3.781346153,76.34802217,0.001184410314
1,158,3.675236236,72.20470846,0.001172606067
1,159,3.57774363,68.50511942,0.001163357037
1,160,3.495657418,65.47690058,0.001156481714
1,161,3.434037743,63.26697503,0.001151521513
1,162,3.396209728,61.95783847,0.001147842041
1,163,3.383873481,61.58455231,0.00114472925
1,164,3.397242777,62.14717989,0.001141479233
1,165,3.435168232,63.61665998,0.001137478841
1,166,3.495235876,65.93430817,0.001132271841
1,167,3.573856925,69.00660106,0.001125604798
1,168,3.666379896,72.69798978,0.001117448282
1,169,3.767261426,76.82530846,0.001117455599
1,170,3.871308328,81.19724151,0.001135185265
1,171,3.943136547,84.30908649,0.001148157599
1,172,3.99609199,86.65949053,0.001141111887
1,173,4.038366758,88.5732519,0.001134478712
1,174,4.068436152,89.96757502,0.001129050733
1,175,4.085440294,90.79150742,0.001124918385
1,176,4.089224341,91.03005985,0.001122116278
1,177,4.080371083,90.70662301,0.001120630952
1,178,4.060195884,89.88220448,0.001120412053
1,179,4.030700051,88.65146679,0.001121384543
1,180,3.994482197,87.13603015,0.0011234593
1,181,3.954611832,85.47594729,0.001114398453
