Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.150667903,0,0.150667903
1,0.1507519962,1,0.1507519962
2,0.1510023967,2,0.1510023967
3,0.1514162831,3,0.1514162831
4,0.1519908217,4,0.1519908217
5,0.1527231514,5,0.1527231514
6,0.1536103649,6,0.1536103649
7,0.1546494837,7,0.1546494837
8,0.1558374311,8,0.1558374311
9,0.1572296273,9,0.1572296273
10,0.15890183,10,0.15890183
11,0.160733521,11,0.160733521
12,0.1627209798,12,0.1627209798
13,0.1648601849,13,0.1648601849
14,0.1671467589,14,0.1671467589
15,0.1695759114,15,0.1695759114
16,0.1721423823,16,0.1721423823
17,0.1748403849,17,0.1748403849
18,0.1776635498,18,0.1776635498
19,0.1806048709,19,0.1806048709
20,0.1836566537,20,0.1836566537
21,0.1868104673,21,0.1868104673
22,0.190057101,22,0.190057101
23,0.1933865274,23,0.1933865274
24,0.1967878708,24,0.1967878708
25,0.2002493854,25,0.2002493854
26,0.2037584419,26,0.2037584419
27,0.2073015241,27,0.2073015241
28,0.2108642378,28,0.2108642378
29,0.2144313321,29,0.2144313321
30,0.2179867335,30,0.2179867335
31,0.2215135953,31,0.2215135953
32,0.2249943605,32,0.2249943605
33,0.2284108418,33,0.2284108418
34,0.2317443148,34,0.2317443148
35,0.2349756285,35,0.2349756285
36,0.2380853292,36,0.2380853292
37,0.2410537987,37,0.2410537987
38,0.2438614065,38,0.2438614065
39,0.2464886716,39,0.2464886716
40,0.2489164357,40,0.2489164357
41,0.2511260427,41,0.2511260427
42,0.2748029911,42,0.2748029911
43,0.3020948958,43,0.3020948958
44,0.330624127,44,0.330624127
45,0.3601597134,45,0.3435821727
46,0.3904185733,46,0.354780016
47,0.4210669628,47,0.3642556834
48,0.4548321718,48,0.3720556722
49,0.5116689331,49,0.3782367931
50,0.5702976541,50,0.3828694493
51,0.6296154491,51,0.386041374
52,0.6883464711,52,0.3878610155
53,0.7450813438,53,0.3884599679
54,0.7983303086,54,0.3879940685
55,0.8465877432,55,0.390399348
56,0.8884043413,56,0.3931845043
57,0.9224621247,57,0.3949604643
58,0.9476467279,58,0.396036773
59,0.9631112143,59,0.3967439028
60,0.9683260929,60,0.3971825791
61,0.9631112143,61,0.3974533639
62,0.9476467279,62,0.3976456046
63,0.9224621247,63,0.3978374059
64,0.8884043413,64,0.3980957485
65,0.8465877432,65,0.3984766689
66,0.7983303086,66,0.3990254334
67,0.7450813438,67,0.3997766476
68,0.6883464711,68,0.4007542545
69,0.6296154491,69,0.401971384
70,0.5702976541,70,0.4034300235
71,0.5116689331,71,0.4051204905
72,0.4548321718,72,0.4070206946
73,0.4006925072,73,0.4090951878
74,0.3499468031,74,0.4112384854
75,0.3030859265,75,0.4134361311
76,0.2702126138,76,0.4156252257
77,0.2548197867,77,0.4177460702
78,0.2530995243,78,0.4197428511
79,0.2511260427,79,0.4256333974
80,0.2489164357,80,0.4316573513
81,0.2464886716,81,0.4374671433
82,0.2438614065,82,0.4429788004
83,0.2410537987,83,0.4481121678
84,0.2380853292,84,0.4527923348
85,0.2349756285,85,0.4569510522
86,0.2317443148,86,0.4605280824
87,0.2284108418,87,0.4634724221
88,0.2249943605,88,0.4657433438
89,0.2215135953,89,0.4673112045
90,0.2179867335,90,0.4681579836
91,0.2144313321,91,0.4682775202
92,0.2108642378,92,0.4676754338
93,0.2073015241,93,0.4663687301
94,0.2037584419,94,0.4643851008
95,0.2002493854,95,0.4617619461
96,0.1967878708,96,0.4585451533
97,0.1933865274,97,0.4547876768
98,0.190057101,98,0.4505479687
99,0.1868104673,99,0.4458883093
100,0.1836566537,100,0.4408730878
101,0.1806048709,101,0.4355670768
102,0.1776635498,102,0.4300337397
103,0.1748403849,103,0.424403451
104,0.1721423823,104,0.4206727356
105,0.1695759114,105,0.4161360648
106,0.1671467589,106,0.4107993422
107,0.1648601849,107,0.4078188917
108,0.1627209798,108,0.411048002
109,0.160733521,109,0.4147047184
110,0.15890183,110,0.4184723978
111,0.1572296273,111,0.4220348304
112,0.1558374311,112,0.4250828077
113,0.1546494837,113,0.4273220747
114,0.1536103649,114,0.4284821015
115,0.1527231514,115,0.4283249297
116,0.1519908217,116,0.4266532575
117,0.1514162831,117,0.4233169339
118,0.1510023967,118,0.4182171498
119,0.1507519962,119,0.4113078323
120,0.150667903,120,0.4025940313
nan,nan,121,0.3921274157
