round,total_inner,outer_iter,conv_iter,diverge_iter,c_final,maxD_final,time_ms,L,f,f_a,f_b,final_G_norm,final_d_norm
1,323,13,13,-1,2000,0.4090951878,78.271205,288.6488994,286.0743148,312.5737493,259.5748803,0.09151397698,0.1343143521
