round,step,MaxD_in,MaxD_out
1,0,0.3985927687,0.3985927687
1,1,0.3988352641,0.3973467765
1,2,0.3995503071,0.3938533152
1,3,0.4007108719,0.3883285127
1,4,0.4022791142,0.3810081282
1,5,0.4042066344,0.3723445209
1,6,0.4064346099,0.3631020183
1,7,0.4088938571,0.3552820632
1,8,0.411504888,0.353101061
1,9,0.41417803,0.3519415616
1,10,0.4168136824,0.3517581183
1,11,0.4193027809,0.3524134145
1,12,0.4215275436,0.3536989959
1,13,0.4233625667,0.3553492535
1,14,0.4246763309,0.3570505853
1,15,0.4253331653,0.3584472672
1,16,0.425195699,0.3592104039
1,17,0.4241278062,0.3593746857
1,18,0.4219980207,0.3589996546
1,19,0.4186833606,0.3581508725
1,20,0.4176705033,0.3568992988
1,21,0.4169425667,0.3553205158
1,22,0.4151054473,0.3534938364
1,23,0.4120614408,0.3515013308
1,24,0.4077270578,0.3494268139
1,25,0.4020363505,0.3473548252
1,26,0.3949440546,0.3453466787
1,27,0.3864283861,0.3432511546
1,28,0.3764933264,0.3409085049
1,29,0.3651702351,0.3381743009
1,30,0.3525186488,0.3349207253
1,31,0.3386261545,0.3310373889
1,32,0.3236072638,0.3264315382
1,33,0.3076012676,0.3210275808
1,34,0.2907691044,0.3147659307
1,35,0.2732893355,0.3076012676
1,36,0.2553533763,0.2907691044
1,37,0.2371601817,0.2732893355
1,38,0.2189106248,0.2553533763
1,39,0.2008018275,0.2371601817
1,40,0.1900437984,0.2189106248
1,41,0.1909657657,0.2008018275
1,42,0.1918027739,0.1900437984
1,43,0.1925503622,0.1909657657
1,44,0.1932044452,0.1918027739
1,45,0.1937613466,0.1925503622
1,46,0.1942178307,0.1932044452
1,47,0.1945711312,0.1937613466
1,48,0.1948189773,0.1942178307
1,49,0.1949596153,0.1945711312
1,50,0.1949918271,0.1948189773
1,51,0.1949149441,0.1949596153
1,52,0.194728857,0.1949918271
1,53,0.1944340205,0.1949149441
1,54,0.1940314539,0.194728857
1,55,0.1935227364,0.1944340205
1,56,0.1929099984,0.1940314539
1,57,0.1921959072,0.1935227364
1,58,0.1913836496,0.1929099984
1,59,0.1904769089,0.1921959072
1,60,0.1894798397,0.1913836496
1,61,0.1883970373,0.1904769089
1,62,0.187233506,0.1894798397
1,63,0.1859946233,0.1883970373
1,64,0.1846861026,0.187233506
1,65,0.1833139546,0.1859946233
1,66,0.1818844464,0.1846861026
1,67,0.1804040615,0.1833139546
1,68,0.1788794588,0.1818844464
1,69,0.1773174318,0.1804040615
1,70,0.1757248697,0.1788794588
1,71,0.1741087185,0.1773174318
1,72,0.1725069287,0.1757248697
1,73,0.171374415,0.1741087185
1,74,0.1702233324,0.1725069287
1,75,0.1690596492,0.171374415
1,76,0.1678893295,0.1702233324
1,77,0.1667183073,0.1690596492
1,78,0.1655524619,0.1678893295
1,79,0.1643975962,0.1667183073
1,80,0.1632594158,0.1655524619
1,81,0.1621435116,0.1643975962
1,82,0.1610553432,0.1632594158
1,83,0.160000225,0.1621435116
1,84,0.1589833145,0.1610553432
1,85,0.1580096016,0.160000225
1,86,0.1570839001,0.1589833145
1,87,0.1562108406,0.1580096016
1,88,0.1553948646,0.1570839001
1,89,0.1546402192,0.1562108406
1,90,0.1539509532,0.1553948646
1,91,0.1533309127,0.1546402192
1,92,0.1527837378,0.1539509532
1,93,0.1523128581,0.1533309127
1,94,0.1519214879,0.1527837378
1,95,0.1516126205,0.1523128581
1,96,0.1513890207,0.1519214879
1,97,0.151253216,0.1516126205
1,98,0.1512074848,0.1513890207
1,99,nan,0.151253216
1,100,nan,0.1512074848
