Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,1,44,0.2646011669,44,0.2646011669,11.83453993,-15.02693519,9.745127343,-1.741218739e-06,5.399387201,5.498251971e-05,11.96627113,-23.43585114,-6.999364616,-6.465610994e-05,29.69088478,-0.0008789111127,11.83453993,-15.02693519,9.745127343,-1.741218739e-06,5.399387201,5.498251971e-05,11.96627113,-23.43585114,-6.999364616,-6.465610994e-05,29.69088478,-0.0008789111127
q1,1,53,0.6561703235,66,0.3526905487,5.486617618,-15.02693115,9.745129134,-1.741218739e-06,5.399394547,5.498251971e-05,5.543717386,-23.43585408,-6.999368288,-6.465610994e-05,29.6908811,-0.0008789111127,10.83234841,-7.686791205,14.69558955,-0.0503502314,5.889334644,-0.01147997193,6.089272795,-23.57635964,-7.195082988,-0.00963940455,29.6812899,-0.01241386552
peak,1,60,0.9272589389,95,0.359858526,0.3655188066,-15.0269279,9.745130578,-1.741218739e-06,5.399400473,5.498251971e-05,0.3624107,-23.43585645,-6.999371251,-6.465610994e-05,29.69087814,-0.0008789111127,0.08222864347,-2.118015976,18.26714578,-0.01890323994,6.319876136,-0.01497541267,-0.1473870088,-23.64490512,-7.311929245,-0.01525959301,29.67639614,-0.01590930625
q3,1,68,0.6555188116,124,0.3521239457,-5.491185066,-15.02692417,9.74513223,-1.741218739e-06,5.39940725,5.498251971e-05,-5.563149428,-23.43585916,-6.99937464,-6.465610994e-05,29.69087475,-0.0008789111127,-10.76629772,-7.918006671,14.53471993,0.01861283666,5.866808979,-0.01147997193,-6.525226626,-23.57362336,-7.189489703,-0.01394137216,29.6813554,-0.01241386552
Tail,1,78,0.2724963519,146,0.2724963519,-12.51663043,-15.02691971,9.745134212,-1.741218739e-06,5.399415379,5.498251971e-05,-12.67119174,-23.43586241,-6.999378704,-6.465610994e-05,29.69087069,-0.0008789111127,-12.51663043,-15.02691971,9.745134212,-1.741218739e-06,5.399415379,5.498251971e-05,-12.67119174,-23.43586241,-6.999378704,-6.465610994e-05,29.69087069,-0.0008789111127
