Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
0,29.66779591,-15.02694652,9.745122312,-1.741218739e-06,5.399366566,5.498251971e-05,30.00918962,-23.43584288,-6.999354298,-6.465610994e-05,29.69089509,-0.0008789111127
1,29.65570387,-15.02694652,9.745122315,-1.741218739e-06,5.39936658,5.498251971e-05,29.99695541,-23.43584289,-6.999354305,-6.465610994e-05,29.69089509,-0.0008789111127
2,29.6196957,-15.02694649,9.745122325,-1.741218739e-06,5.399366622,5.498251971e-05,29.9605239,-23.43584291,-6.999354326,-6.465610994e-05,29.69089507,-0.0008789111127
3,29.56017335,-15.02694646,9.745122342,-1.741218739e-06,5.399366691,5.498251971e-05,29.90030176,-23.43584293,-6.99935436,-6.465610994e-05,29.69089503,-0.0008789111127
4,29.47753879,-15.0269464,9.745122366,-1.741218739e-06,5.399366786,5.498251971e-05,29.81669567,-23.43584297,-6.999354408,-6.465610994e-05,29.69089498,-0.0008789111127
5,29.37219395,-15.02694634,9.745122395,-1.741218739e-06,5.399366908,5.498251971e-05,29.71011232,-23.43584302,-6.999354469,-6.465610994e-05,29.69089492,-0.0008789111127
6,29.2445408,-15.02694626,9.745122431,-1.741218739e-06,5.399367056,5.498251971e-05,29.58095837,-23.43584308,-6.999354543,-6.465610994e-05,29.69089485,-0.0008789111127
7,29.09498128,-15.02694616,9.745122473,-1.741218739e-06,5.399367229,5.498251971e-05,29.4296405,-23.43584315,-6.999354629,-6.465610994e-05,29.69089476,-0.0008789111127
8,28.92391735,-15.02694605,9.745122522,-1.741218739e-06,5.399367427,5.498251971e-05,29.2565654,-23.43584323,-6.999354728,-6.465610994e-05,29.69089466,-0.0008789111127
9,28.73175095,-15.02694593,9.745122576,-1.741218739e-06,5.399367649,5.498251971e-05,29.06213974,-23.43584332,-6.999354839,-6.465610994e-05,29.69089455,-0.0008789111127
10,28.51888404,-15.02694579,9.745122636,-1.741218739e-06,5.399367895,5.498251971e-05,28.84677019,-23.43584342,-6.999354963,-6.465610994e-05,29.69089443,-0.0008789111127
11,28.28571858,-15.02694565,9.745122702,-1.741218739e-06,5.399368165,5.498251971e-05,28.61086344,-23.43584352,-6.999355098,-6.465610994e-05,29.69089429,-0.0008789111127
12,28.0326565,-15.02694549,9.745122773,-1.741218739e-06,5.399368458,5.498251971e-05,28.35482615,-23.43584364,-6.999355244,-6.465610994e-05,29.69089415,-0.0008789111127
13,27.76009977,-15.02694531,9.74512285,-1.741218739e-06,5.399368773,5.498251971e-05,28.07906502,-23.43584377,-6.999355402,-6.465610994e-05,29.69089399,-0.0008789111127
14,27.46845033,-15.02694513,9.745122932,-1.741218739e-06,5.399369111,5.498251971e-05,27.78398671,-23.4358439,-6.99935557,-6.465610994e-05,29.69089382,-0.0008789111127
15,27.15811014,-15.02694493,9.74512302,-1.741218739e-06,5.39936947,5.498251971e-05,27.46999791,-23.43584405,-6.99935575,-6.465610994e-05,29.69089364,-0.0008789111127
16,26.82948115,-15.02694472,9.745123113,-1.741218739e-06,5.39936985,5.498251971e-05,27.13750528,-23.4358442,-6.99935594,-6.465610994e-05,29.69089345,-0.0008789111127
17,26.48296531,-15.0269445,9.74512321,-1.741218739e-06,5.399370251,5.498251971e-05,26.78691551,-23.43584436,-6.999356141,-6.465610994e-05,29.69089325,-0.0008789111127
18,26.11896458,-15.02694427,9.745123313,-1.741218739e-06,5.399370672,5.498251971e-05,26.41863528,-23.43584453,-6.999356351,-6.465610994e-05,29.69089304,-0.0008789111127
19,25.73788089,-15.02694403,9.74512342,-1.741218739e-06,5.399371113,5.498251971e-05,26.03307126,-23.4358447,-6.999356572,-6.465610994e-05,29.69089282,-0.0008789111127
20,25.34011621,-15.02694377,9.745123533,-1.741218739e-06,5.399371574,5.498251971e-05,25.63063013,-23.43584489,-6.999356802,-6.465610994e-05,29.69089259,-0.0008789111127
21,24.92607249,-15.02694351,9.74512365,-1.741218739e-06,5.399372053,5.498251971e-05,25.21171857,-23.43584508,-6.999357041,-6.465610994e-05,29.69089235,-0.0008789111127
22,24.49615168,-15.02694324,9.745123771,-1.741218739e-06,5.39937255,5.498251971e-05,24.77674326,-23.43584528,-6.99935729,-6.465610994e-05,29.6908921,-0.0008789111127
23,24.05075573,-15.02694295,9.745123896,-1.741218739e-06,5.399373066,5.498251971e-05,24.32611086,-23.43584548,-6.999357548,-6.465610994e-05,29.69089184,-0.0008789111127
24,23.59028659,-15.02694266,9.745124026,-1.741218739e-06,5.399373599,5.498251971e-05,23.86022806,-23.4358457,-6.999357814,-6.465610994e-05,29.69089158,-0.0008789111127
25,23.11514621,-15.02694236,9.74512416,-1.741218739e-06,5.399374148,5.498251971e-05,23.37950155,-23.43584592,-6.999358089,-6.465610994e-05,29.6908913,-0.0008789111127
26,22.62573655,-15.02694205,9.745124298,-1.741218739e-06,5.399374715,5.498251971e-05,22.88433798,-23.43584614,-6.999358372,-6.465610994e-05,29.69089102,-0.0008789111127
27,22.12245956,-15.02694173,9.74512444,-1.741218739e-06,5.399375297,5.498251971e-05,22.37514405,-23.43584638,-6.999358663,-6.465610994e-05,29.69089073,-0.0008789111127
28,21.60571718,-15.0269414,9.745124586,-1.741218739e-06,5.399375895,5.498251971e-05,21.85232642,-23.43584662,-6.999358962,-6.465610994e-05,29.69089043,-0.0008789111127
29,21.07591138,-15.02694106,9.745124736,-1.741218739e-06,5.399376508,5.498251971e-05,21.31629178,-23.43584686,-6.999359269,-6.465610994e-05,29.69089012,-0.0008789111127
30,20.5334441,-15.02694072,9.745124889,-1.741218739e-06,5.399377136,5.498251971e-05,20.76744681,-23.43584711,-6.999359583,-6.465610994e-05,29.69088981,-0.0008789111127
31,19.97871729,-15.02694037,9.745125045,-1.741218739e-06,5.399377778,5.498251971e-05,20.20619817,-23.43584737,-6.999359904,-6.465610994e-05,29.69088949,-0.0008789111127
32,19.41213291,-15.02694,9.745125205,-1.741218739e-06,5.399378433,5.498251971e-05,19.63295256,-23.43584763,-6.999360231,-6.465610994e-05,29.69088916,-0.0008789111127
33,18.83409291,-15.02693964,9.745125368,-1.741218739e-06,5.399379102,5.498251971e-05,19.04811663,-23.4358479,-6.999360566,-6.465610994e-05,29.69088883,-0.0008789111127
34,18.24499923,-15.02693926,9.745125534,-1.741218739e-06,5.399379784,5.498251971e-05,18.45209709,-23.43584817,-6.999360907,-6.465610994e-05,29.69088848,-0.0008789111127
35,17.64525383,-15.02693888,9.745125703,-1.741218739e-06,5.399380478,5.498251971e-05,17.84530059,-23.43584845,-6.999361254,-6.465610994e-05,29.69088814,-0.0008789111127
36,17.03525867,-15.02693849,9.745125876,-1.741218739e-06,5.399381184,5.498251971e-05,17.22813382,-23.43584873,-6.999361607,-6.465610994e-05,29.69088778,-0.0008789111127
37,16.41541569,-15.0269381,9.74512605,-1.741218739e-06,5.399381901,5.498251971e-05,16.60100345,-23.43584902,-6.999361965,-6.465610994e-05,29.69088743,-0.0008789111127
38,15.78612685,-15.0269377,9.745126228,-1.741218739e-06,5.399382629,5.498251971e-05,15.96431617,-23.43584931,-6.999362329,-6.465610994e-05,29.69088706,-0.0008789111127
39,15.14779409,-15.02693729,9.745126408,-1.741218739e-06,5.399383368,5.498251971e-05,15.31847865,-23.4358496,-6.999362699,-6.465610994e-05,29.69088669,-0.0008789111127
40,14.50081938,-15.02693688,9.745126591,-1.741218739e-06,5.399384116,5.498251971e-05,14.66389756,-23.4358499,-6.999363073,-6.465610994e-05,29.69088632,-0.0008789111127
41,13.84560465,-15.02693647,9.745126775,-1.741218739e-06,5.399384874,5.498251971e-05,14.00097959,-23.43585021,-6.999363452,-6.465610994e-05,29.69088594,-0.0008789111127
42,13.18255187,-15.02693604,9.745126962,-1.741218739e-06,5.399385642,5.498251971e-05,13.3301314,-23.43585051,-6.999363836,-6.465610994e-05,29.69088556,-0.0008789111127
43,12.51206298,-15.02693562,9.745127152,-1.741218739e-06,5.399386417,5.498251971e-05,12.65175969,-23.43585082,-6.999364224,-6.465610994e-05,29.69088517,-0.0008789111127
44,11.83453993,-15.02693519,9.745127343,-1.741218739e-06,5.399387201,5.498251971e-05,11.96627113,-23.43585114,-6.999364616,-6.465610994e-05,29.69088478,-0.0008789111127
45,11.15038469,-15.02693475,9.745127536,-1.741218739e-06,5.399387993,5.498251971e-05,11.27407239,-23.43585146,-6.999365011,-6.465610994e-05,29.69088438,-0.0008789111127
46,10.45999919,-15.02693431,9.74512773,-1.741218739e-06,5.399388792,5.498251971e-05,10.57557014,-23.43585177,-6.999365411,-6.465610994e-05,29.69088398,-0.0008789111127
47,9.763785391,-15.02693387,9.745127927,-1.741218739e-06,5.399389598,5.498251971e-05,9.871171082,-23.4358521,-6.999365814,-6.465610994e-05,29.69088358,-0.0008789111127
48,9.062145247,-15.02693342,9.745128125,-1.741218739e-06,5.39939041,5.498251971e-05,9.161281875,-23.43585242,-6.99936622,-6.465610994e-05,29.69088317,-0.0008789111127
49,8.355480706,-15.02693298,9.745128324,-1.741218739e-06,5.399391227,5.498251971e-05,8.446309202,-23.43585275,-6.999366629,-6.465610994e-05,29.69088276,-0.0008789111127
50,7.644193721,-15.02693252,9.745128525,-1.741218739e-06,5.39939205,5.498251971e-05,7.726659739,-23.43585308,-6.99936704,-6.465610994e-05,29.69088235,-0.0008789111127
51,6.928686244,-15.02693207,9.745128727,-1.741218739e-06,5.399392878,5.498251971e-05,7.002740163,-23.43585341,-6.999367454,-6.465610994e-05,29.69088194,-0.0008789111127
52,6.209360225,-15.02693161,9.74512893,-1.741218739e-06,5.399393711,5.498251971e-05,6.274957153,-23.43585374,-6.99936787,-6.465610994e-05,29.69088152,-0.0008789111127
53,5.486617618,-15.02693115,9.745129134,-1.741218739e-06,5.399394547,5.498251971e-05,5.543717386,-23.43585408,-6.999368288,-6.465610994e-05,29.6908811,-0.0008789111127
54,4.760860373,-15.02693069,9.745129338,-1.741218739e-06,5.399395387,5.498251971e-05,4.809427538,-23.43585441,-6.999368708,-6.465610994e-05,29.69088068,-0.0008789111127
55,4.032490442,-15.02693023,9.745129544,-1.741218739e-06,5.399396229,5.498251971e-05,4.072494287,-23.43585475,-6.99936913,-6.465610994e-05,29.69088026,-0.0008789111127
56,3.301909776,-15.02692976,9.74512975,-1.741218739e-06,5.399397075,5.498251971e-05,3.333324311,-23.43585509,-6.999369552,-6.465610994e-05,29.69087984,-0.0008789111127
