round,inner_step,G_norm,d_norm,alpha
1,1,20.43741674,20.43741674,0.8185824817
1,2,22.54142107,33.55911945,0.4314520573
1,3,11.82418257,15.00079446,0.372924301
1,4,9.759710827,14.13022939,0.6154500509
1,5,8.343632916,13.27123597,0.9885803506
1,6,9.77022118,20.64680801,0.2423972193
1,7,4.030513176,5.342628768,0.4991884923
1,8,2.564391967,3.363476417,0.4358452181
1,9,1.920245296,2.705639776,0.5233826808
1,10,2.021928538,3.626713454,0.3562767155
1,11,1.308138691,2.01018112,0.7442398751
1,12,1.274420086,2.291477019,0.3710406051
1,13,1.040480676,1.842998682,0.3827615098
1,14,0.672411934,1.02215595,0.3312818426
1,15,1.233434476,1.233434476,1.041097126
1,16,0.9089099361,1.129454251,0.2005079606
1,17,0.3296043996,0.3684621834,0.3402615387
1,18,1.427984562,1.427984562,1.097365137
1,19,1.245989008,1.655868673,0.31716773
1,20,0.4130517192,0.4558348466,0.4264727867
1,21,0.4385318268,0.6903970045,0.464773448
1,22,0.2152740945,0.2855922876,1.509161709
1,23,1.596772943,1.596772943,1.433470005
1,24,0.7572335362,0.8383680133,0.3504055285
1,25,0.6119511373,0.8394445884,0.4476480152
1,26,0.4690906027,0.6994936167,0.4271554202
1,27,0.3147345622,0.4556205315,1.294601773
1,28,0.1279527734,0.1423333541,0.6680341677
1,29,0.06288176547,0.07902502087,0.1870260413
1,30,1.799925052,1.799925052,1.511734015
1,31,1.577211335,2.095804581,0.3334853123
1,32,0.7053549632,0.8268838677,0.8530527231
1,33,0.8974917318,1.634186122,0.3037316376
1,34,0.5567465011,0.8547962008,1.181196819
1,35,0.2249473618,0.2577287475,0.3027936109
1,36,0.1536248477,0.1972937422,0.4662992325
1,37,0.1160189745,0.1668913574,0.2903904294
1,38,0.0377043181,0.04636356015,1.195015152
1,39,2.010195727,2.010195727,1.385182093
1,40,2.054088313,2.933015741,0.351907889
1,41,1.017530351,1.250485374,0.6910937949
1,42,1.488435206,3.079513164,0.4756079801
1,43,0.8987607025,1.45368663,1.101890493
1,44,0.3221856811,0.3651449383,0.5353227037
1,45,0.3478122442,0.5453923447,0.5626824777
1,46,0.3024689509,0.5094694234,0.2688440938
1,47,0.1276467292,0.1613585051,1.164119002
1,48,0.1057384976,0.1661695668,0.5019907387
1,49,0.1371412326,0.3051472468,0.5689335751
1,50,0.1218751593,0.2605112661,0.3488106634
1,51,0.09537391262,0.1799586326,0.3589806532
1,52,1.225263261,1.225263261,0.7451749473
1,53,0.4669464619,0.4991215086,0.2062751102
1,54,0.1874050923,0.2027541557,0.499417879
1,55,0.197085448,0.2801397994,0.8615698853
1,56,0.1455256487,0.1978529422,0.9408135003
1,57,0.1604693262,0.2984699838,0.2925961887
1,58,0.08510446086,0.1286370581,0.6455123099
1,59,1.312786564,1.312786564,0.5886534305
1,60,0.3198986092,0.3279978964,0.3187263485
1,61,0.2958204483,0.4011950081,0.883299052
1,62,0.2749171527,0.427672929,0.5456586281
1,63,0.2452252009,0.419239663,0.8568543891
1,64,0.1326919673,0.1867399155,0.3702908528
1,65,0.1272936017,0.2062283093,0.5529135313
1,66,0.05834601029,0.05617760581,0.2594439137
1,67,1.359564693,1.359564693,0.4855028021
1,68,0.4817853725,0.5102673287,0.3280783513
1,69,0.3625892445,0.4629745981,0.3669729199
1,70,0.1663012185,0.1887262729,0.3644974653
1,71,0.1054574134,0.1299807178,2.141421684
1,72,0.111719935,0.1843764237,0.3855937848
1,73,0.1052859032,0.1888457762,0.4841604664
1,74,0.05722468335,0.06789854532,0.4071316345
1,75,1.781845639,1.781845639,0.4279586724
1,76,0.526253041,0.547594741,0.3235046102
1,77,0.3267000162,0.3874668931,0.2897354155
1,78,0.1311679005,0.14015218,0.2789282617
1,79,0.04562312106,0.04881968547,1.274337277
1,80,1.654298275,1.654298275,0.4153291994
1,81,0.5867629367,0.6202374673,0.3604394416
1,82,0.2577306044,0.2819837424,0.3359293458
1,83,0.1751862691,0.218270304,0.3669007298
1,84,0.1351861664,0.1887749609,0.9749047202
1,85,0.08708320265,0.1196788688,0.6553536519
1,86,2.478254775,2.478254775,0.2772310058
1,87,0.6174247749,0.6347692774,0.3814318369
1,88,0.1981090154,0.2089785734,0.207518839
1,89,0.1066935367,0.1221800107,2.095357164
1,90,0.1583766101,0.3199383598,0.5552482868
1,91,0.1196177582,0.2148811192,0.6423081404
1,92,0.1022362064,0.1753821344,0.3763244025
1,93,0.09996160185,0.1866592642,0.7093379908
1,94,0.5532457365,0.5532457365,0.3463401755
1,95,0.2009184788,0.2139738373,0.3340458181
1,96,0.07296976713,0.0797512757,0.471638233
