Step_Original,MaxD_Original,Step_Optimized,MaxD_Optimized
0,0.2171978983,0,0.2171978983
1,0.2172181071,1,0.2172181071
2,0.2172781893,2,0.2172781893
3,0.2173771897,3,0.2173771897
4,0.2175139757,4,0.2175139757
5,0.2176872461,5,0.2176872461
6,0.2178955396,6,0.2178955396
7,0.2181372423,7,0.2181372423
8,0.2184105955,8,0.2184105955
9,0.218713702,9,0.218713702
10,0.2190445332,10,0.2190445332
11,0.2194009354,11,0.2194009354
12,0.2197806359,12,0.2197806359
13,0.2201812497,13,0.2201812497
14,0.2206002854,14,0.2206002854
15,0.2210351515,15,0.2210351515
16,0.2214831632,16,0.2214831632
17,0.2219415488,17,0.2219415488
18,0.2224074566,18,0.2224074566
19,0.2228779626,19,0.2228779626
20,0.2233500773,20,0.2233500773
21,0.2238207542,21,0.2238207542
22,0.2242868982,22,0.2242868982
23,0.2247453736,23,0.2247453736
24,0.2251930143,24,0.2251930143
25,0.2256266325,25,0.2256266325
26,0.2260430291,26,0.2260430291
27,0.2264390043,27,0.2264390043
28,0.2268113678,28,0.2268113678
29,0.2302837899,29,0.2302837899
30,0.2339727742,30,0.2339727742
31,0.23763354,31,0.23763354
32,0.2412483039,32,0.2412483039
33,0.2447986551,33,0.2447986551
34,0.2482656462,34,0.2482656462
35,0.2516298998,35,0.2516298998
36,0.2548717283,36,0.2548717283
37,0.2579712683,37,0.2579712683
38,0.2609086269,38,0.2609086269
39,0.2636640395,39,0.2636640395
40,0.2662180374,40,0.2662180374
41,0.2685516226,41,0.2685516226
42,0.2706464482,42,0.2706464482
43,0.2946453699,43,0.2946453699
44,0.3290288988,44,0.3102778729
45,0.3656909934,45,0.3246143327
46,0.4044223702,46,0.3376089772
47,0.4449354777,47,0.3491939208
48,0.4868618213,48,0.3592804303
49,0.5297522899,49,0.367764604
50,0.5730809483,50,0.3745364712
51,0.6173913979,51,0.3794914119
52,0.6770206792,52,0.3825426892
53,0.7352511938,53,0.3836338246
54,0.7906375801,54,0.3827495513
55,0.8416910902,55,0.3800908618
56,0.8869467705,56,0.3884221055
57,0.9250354757,57,0.3952468414
58,0.9547556937,58,0.4005039016
59,0.9751397453,59,0.4041946168
60,0.9855090538,60,0.4063865321
61,0.9855138677,61,0.4072130093
62,0.9751540322,62,0.4068690128
63,0.9547789978,63,0.4056038183
64,0.9250670664,64,0.4037117037
65,0.8869856825,65,0.4015218512
66,0.8417361761,66,0.3993245553
67,0.8017412866,67,0.3972295497
68,0.7693850766,68,0.3952731902
69,0.7335548023,69,0.393482364
70,0.6949507199,70,0.3918759953
71,0.6542865607,71,0.3904663633
72,0.6122670503,72,0.3892602438
73,0.569567675,73,0.388259887
74,0.5268174553,74,0.3874638501
75,0.4845852345,75,0.3868677011
76,0.4433697367,76,0.3864646106
77,0.4035934054,77,0.3862458489
78,0.3655998226,78,0.3862012022
79,0.3296543392,79,0.3863193222
80,0.2959474272,80,0.3865880202
81,0.2662190014,81,0.3869945169
82,0.2636651113,82,0.387525657
83,0.2609098017,83,0.3881680959
84,0.2579725413,84,0.3889084656
85,0.2548730944,85,0.3897335267
86,0.2516313538,86,0.3906303091
87,0.248267183,87,0.3915862473
88,0.2448002693,88,0.392589313
89,0.2412499904,89,0.3936281472
90,0.2376352937,90,0.3946921936
91,0.23397459,91,0.3957718355
92,0.2302856629,92,0.3968585355
93,0.2265855914,93,0.3979449791
94,0.222890689,94,0.3990252214
95,0.2192164552,95,0.4000948363
96,0.2155775425,96,0.4011510665
97,0.2119877349,97,0.4021905717
98,0.2084599397,98,0.4032239773
99,0.2050061892,99,0.4042578907
100,0.201637654,100,0.4052970815
101,0.1983646635,101,0.4063444797
102,0.1951967358,102,0.4074011833
103,0.1921426134,103,0.4084664735
104,0.18941694,104,0.4095378375
105,0.1884621833,105,0.4106109978
106,0.1875501633,106,0.4116799461
107,0.1866831985,107,0.4127369828
108,0.1858635273,108,0.41377276
109,0.1850933095,109,0.4147763282
110,0.1843746277,110,0.4157351853
111,0.1837094886,111,0.4166353289
112,0.1830998245,112,0.4174613093
113,0.1825474946,113,0.418196284
114,0.1820542862,114,0.4188220726
115,0.1816219159,115,0.4193192108
116,0.18125203,116,0.4196670042
117,0.1809462048,117,0.4198435801
118,0.1807059465,118,0.419825937
119,0.1805326904,119,0.4195899923
120,0.1804277994,120,0.4191106272
121,0.1803925622,121,0.4183617292
nan,nan,122,0.4173162347
nan,nan,123,0.4159461712
nan,nan,124,0.4142227024
nan,nan,125,0.4121161806
nan,nan,126,0.4095962101
nan,nan,127,0.4066317271
nan,nan,128,0.4031911062
nan,nan,129,0.3991601841
nan,nan,130,0.3943775267
nan,nan,131,0.3935253519
nan,nan,132,0.400882905
nan,nan,133,0.4071111288
nan,nan,134,0.4119690965
nan,nan,135,0.4152588769
nan,nan,136,0.4168329808
nan,nan,137,0.4165989299
nan,nan,138,0.4145204096
nan,nan,139,0.4106148233
nan,nan,140,0.4049474449
nan,nan,141,0.3976226996
nan,nan,142,0.388773367
nan,nan,143,0.3785486459
nan,nan,144,0.3671020641
nan,nan,145,0.3545801592
nan,nan,146,0.3411127416
nan,nan,147,0.3268054097
nan,nan,148,0.3117348577
nan,nan,149,0.2959474272
nan,nan,150,0.2662190014
nan,nan,151,0.2636651113
nan,nan,152,0.2609098017
nan,nan,153,0.2579725413
nan,nan,154,0.2548730944
nan,nan,155,0.2516313538
nan,nan,156,0.248267183
nan,nan,157,0.2448002693
nan,nan,158,0.2412499904
nan,nan,159,0.2376352937
nan,nan,160,0.23397459
nan,nan,161,0.2302856629
nan,nan,162,0.2265855914
nan,nan,163,0.222890689
nan,nan,164,0.2192164552
nan,nan,165,0.2155775425
nan,nan,166,0.2119877349
nan,nan,167,0.2084599397
nan,nan,168,0.2050061892
nan,nan,169,0.201637654
nan,nan,170,0.1983646635
nan,nan,171,0.1951967358
nan,nan,172,0.1921426134
nan,nan,173,0.18941694
nan,nan,174,0.1884621833
nan,nan,175,0.1875501633
nan,nan,176,0.1866831985
nan,nan,177,0.1858635273
nan,nan,178,0.1850933095
nan,nan,179,0.1843746277
nan,nan,180,0.1837094886
nan,nan,181,0.1830998245
nan,nan,182,0.1825474946
nan,nan,183,0.1820542862
nan,nan,184,0.1816219159
nan,nan,185,0.18125203
nan,nan,186,0.1809462048
nan,nan,187,0.1807059465
nan,nan,188,0.1805326904
nan,nan,189,0.1804277994
nan,nan,190,0.1803925622
